,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
45,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,3.00,경기-이천-2021-00135,2021-03-08 ~2021-03-18,설성면 대죽리,"빨간 목띠에 방울 착용, 매우온순함",위더스 동물보호센터,경기도 이천시청
46,완료(입양),[개] 진도견,암컷,0.0,회갈색,2021,3.50,경기-이천-2021-00136,2021-03-08 ~2021-03-18,설성면 대죽리,매우온순함,위더스 동물보호센터,경기도 이천시청
47,종료(자연사),[개] 진도견,수컷,0.0,연갈색,2017,17.00,경기-이천-2021-00138,2021-03-08~2021-03ㄱ8,설성면 신필리,"빨간색 목띠착용, 매우온순함",위더스 동물보호센터,경기도 이천시청
48,완료(입양),[개] 진도견,암컷,0.0,"황색, 크림색",2021,3.50,경기-이천-2021-00139,2021-03-08~2021-03ㄱ8,장호원읍 대서리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 이천시청
49,완료(입양),[개] 진도견,암컷,0.0,"황색, 크림색",2021,3.70,경기-이천-2021-00140,2021-03-08~2021-03ㄱ8,장호원읍 대서리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 이천시청
50,완료(입양),[개] 진도견,암컷,0.0,"황색, 크림색",2021,3.50,경기-이천-2021-00141,2021-03-08~2021-03ㄱ8,장호원읍 대서리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 이천시청
51,완료(입양),[개] 진도견,암컷,0.0,"황색, 크림색",2021,3.50,경기-이천-2021-00142,2021-03-08~2021-03ㄱ8,장호원읍 대서리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 이천시청
52,완료(입양),[개] 진도견,수컷,,흰색,2021,4.5,충북-청주-2021-00203,2021-03-08 ~2021-03-18,영운동 동부소방서 인근 무심천,"겁이 매우 많으며 무심천을 돌아다니던 애기, 순한 인상에 원",반려동물보호센터,충청북도 청주시청
53,보호중,[개] 진도견,암컷,,황색,2018,15,충북-청주-2021-00204,2021-03-08 ~2021-03-18,봉명동 2477,교통사고로 인한 골반골절,반려동물보호센터,충청북도 청주시청
54,보호중,[개] 진도견,수컷,,황토색,2019,15,세종-세종-2021-00053,2021-03-08 ~2021-03-15,조치원읍 서창리 28-8 행복주택아파트 주차장,목줄 쇠줄 착용한 채 아파트 단지 내 돌아다님,세종유기동물보호센터,세종특별자치시정
55,완료(입양),[개] 진도견,암컷,,백색,2021,,대전-동구-2021-00085,2021-03-09 ~2021-03-ㄱ19,소제동 철도관사 인근,,대전동물보호센터,대전광역시 동구청
56,종료(안락사),[개] 진도견,암컷,,백,2020,18.00,대전-유성-2021-00052,2021-03-12~2021-03-22,원신흥동 트리플시티 9단지@ 주변,양호,대전동물보호센터,대전광역시 유성구정
57,종료(안락사),[개] 진도견,수컷,0.0,흰색,2018,25,대구-북구-2021-00048,2021-03-10 ~2021-03-20,칠성 119,검정 목줄,대구유기동물보호센터,대구광역시 북구청
58,완료(입양),[개] 진도견,수컷,0.0,검,2021,2021,,2021-03-10 ~2021-03-22,미추홀구 경인북길 251번길 22,"6달추정, 애교많음",인천광역시 수의사회,인천광역시 미추홀구청
59,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,7.4,,2021-03-10 ~2021-03-22,,"6달추정, 귀부분연갈색, 많이운다",인천광역시 수의사회,인천광역시 미추홀구청
60,완료(입양),[개] 진도견,암컷,,흰색,2018,23,부산-사하-2021-00084,2021-03-10 ~2021-03-22,보덕 1교 나무 쪽 다대지구대,진도 믹스 성견으로 외관상 상태 양호,,부산광역시 사하구청
61,완료(귀가),[개] 진도견,암컷,0.0,황백,2018,17,경기-수원-2021-00102,2021-,팔달구 권광로 175번길 28,초록목줄착용,수원시 동물보호센터,경기도 수원시청
62,보호중,[개] 진도견,암컷,,흰색,2018,,충북-청주-2021-00211,2021-03-10 ~2021-03-22,옥산면 국사리517,파란색목줄착용 예민하며 입질있음,반려동물보호센터,충청북도 청주시청
63,완료(귀가),[개] 진도견,수컷,0.0,흰색,2016,17.88,충남-서산-2021-00112,2021-03-10 ~2021-03-17,부석면 버스정류장,검정 목줄과 쇠로된 리드줄 착용.,성심동물의료센터,충청남도 서산시청
64,완료(입양),[개] 진도견,암컷,0.0,흰색,2019,15,전남-장성-2021-00095,2021-03-10 ~2021-03-22,남면 녹진리,교통사고방치견.오른쪽다리 세군데 심한 골절상. 요도출혈.허,장성군동물보호센터,전라남도 장성군청
65,보호중,[개] 진도견,수컷,0.0,흰색,2020,17,전남-장성-2021-00098,2021-03-10 ~2021-03-22,북이면 송산길 송산마을,열굴은 귀여운데 조금 성격있어요. 까칠한 상남자. 주변받을,장성군동물보호센터,전라남도 장성군청
66,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00101,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,6자매중1. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다리에,장성군동물보호센터,전라남도 장성군청
67,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00102,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,진도6 자매중 2. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다,장성군동물보호센터,전라남도 장성군청
68,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00103,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,진도6 자매중 3. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다,장성군동물보호센터,전라남도 장성군청
69,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00104,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,진도6 자매중 4. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다,장성군동물보호센터,전라남도 장성군청
70,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00105,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,진도6 자매중 5. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다,장성군동물보호센터,전라남도 장성군청
71,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,전남-장성-2021-00106,2021-03-10 ~2021-03-22,학교가자 캠핑장 컨테이너밑,진도6 자매중 6. 정말 하나같이 이쁘고 앙칼지네요. 길쪽한 다,장성군동물보호센터,전라남도 장성군청
72,종료(안락사),[개] 진도견,암컷,0.0,흰색,2017,13,전북-부안-2021-00067,2021-03-11 ~2021-03-22,부안읍 석제마을,"포획틀설치로 구조,야생화된 들개",연합동물병원,전라북도 부안군청
73,보호중,[개] 진도견,수컷,0.0,흰색,2015,25,강원-원주-2021-00166,2021-03-17~2021-03-29,성서침례교회위쪽,"목줄착용, 사나움",원주유기동물보호센터,강원도 원주시청
74,완료(귀가),[개] 진도견,암컷,,흰색,2018,2,대구-수성-2021-00068,2021-03-17 ~2021-03-22,수성119구조대,순함,제니스동물병원,대구광역시 수성구청
75,완료(입양),[개] 진도견,암컷,,흰색,2017,17,강원-횡성-2021-00048,2021-03-17 ~2021-03-22,둔내면 영랑마을 주택가,새끼 강아지 5마리와 같이 구조됨.,횡성유기동물보호센터,강원도 횡성군청
76,완료(입양),[개] 진도견,암컷,,흰색,2021,1.9,강원-횡성-2021-00049,2021-03-11 ~2021-03-22,둔내면 영랑마을 주택가,"어미개와 같이 구조, 2개월",횡성유기동물보호센터,강원도 횡성군청
77,완료(입양),[개] 진도견,수컷,,흰색,2021,1.9,강원-횡성-2021-00050,2021-03-11 ~2021-03-22,둔내면 영랑마을 주택가,"어미개와 같이 구조, 2개월",횡성유기동물보호센터,강원도 횡성군청
78,완료(입양),[개] 진도견,수컷,,흰색,2021,1.9,강원-횡성-2021-00051,2021-03-11 ~2021-03-22,둔내면 영랑마을 주택가,"어미개와 같이 구조, 2개월",횡성유기동물보호센터,강원도 횡성군청
79,보호중,[개] 진도견,수컷,,흰색,2021,1.9,강원-횡성-2021-00052,2021-03-11 ~2021-03-22,둔내면 영랑마을 주택가,"어미개와 같이 구조, 2개월",횡성유기동물보호센터,강원도 횡성군청
80,완료(입양),[개] 진도견,수컷,,흰색,2021,1.9,강원-횡성-2021-00053,2021-03-11 ~2021-03-22,둔내면 영랑마을 주택가,"어미개와 같이 구조, 2개월",횡성유기동물보호센터,강원도 횡성군청
81,보호중,[개] 진도견,수컷,,흰색,2016,27,강원-횡성-2021-00055,2021-03-11 ~2021-03-22,횡성읍 경강로 1677-5,.,횡성유기동물보호센터,강원도 횡성군청
82,완료(귀가),[개] 진도견,암컷,0.0,흰색0,2018,16.3,강원-강릉-2021-00102,2021-03-12~2021-03-22,주문진 수산시장 주차장,녹색목줄만 착용,강릉시동물사랑센터,강원도 강릉시청
83,완료(귀가),[개] 진도견,수컷,0.0,흰색,2015,19.54,충남-서산-2021-00115,2021-03-12 ~ 2021-03-19,음암면 부산리,붉은 바탕에 파란줄무늬 목줄착용.,성심동물의료센터,충청남도 서산시청
84,완료(귀가),[개] 진도견,암컷,0.0,흰색,2015,18,전북-익산-2021-00278,2021-03-12~2021-03-22,익산시오산면문화마을농수로에서,사람에게공격적임,익산유기동물보호소,전라북도 익산시청
85,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,2,경기-하남-2021-00088,2021-03-12~2021-03-22,덕풍순복음교회근처,2달애기,하남동물병원,경기도 하남시청
86,종료(자연사),[개] 진도견,암컷,0.0,"검정색, 흰색",2018,15.00,경기-이천-2021-00147,2021-03-12~2021-03-22,증포동 한솔솔파크 아파트,"빨간색 목띠착용, 매우온순함",위더스 동물보호센터,경기도 이천시청
87,종료(기증),[개] 진도견,암컷,0.0,흰색,2019,20.00,경기-광주-2021-00120,2021-03-12~2021-03-22,광주시 목동 일대,"3-22,칩없음, 온순한 성격, 사람을 잘 따름",광주1\0동물병원초월,경기도 광주시청
88,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,8,전남-장성-2021-00112,2021-03-13 ~2021-03-23,장성군 남면 로컬푸드직매장 부근,파란색 방울달린 목줄착용. 세상착한 순둥이 멍뭉이. 집밖이,장성군동물보호센터,전라남도 장성군청
89,보호중,[개] 진도견,암컷,,호피,2021,15,전남-장성-2021-00113,2021-03-13 ~2021-03-23,장성군 진원면 학전리,야광색 방수목걸이 착용. 겁이 많지만 터치를 허락.전체적으로,장성군동물보호센터,전라남도 장성군청
90,완료(입양),[개] 진도견,수컷,,백색,2018,18,대전-동구-2021-00096,2021-03-15~2021-03-25,이사동 7-1 야산 인근,올무에 앞 다리 괴사,대전동물보호센터,대전광역시 동구청
91,보호중,[개] 진도견,암컷,0.0,백,2021,4,대전-대덕-2021-00052,2021-03-15~2021-03-25,대전광역시 대덕구 부수동 41번지 주변,,대전동물보호센터,대전광역시 대덕구청
92,보호중,[개] 진도견,암컷,0.0,흰색,2020,12,경기-고양-2021-00233,2021-03-15~2021-03-25,대화동 1580 대화마을 2단지,빨래줄에 목이 묶여 있었음,고양시동물보호센터,경기도 고양시청
93,완료(귀가),[개] 진도견,수컷,0.0,검,2015,2015,강원-속초-2021-00043,2021-03-15~2021-03-25,영랑119안전센터 뒤편,빨간색목줄착용,속초시유기동물보호소,강원도 속초시청
94,완료(귀가),[개] 진도견,수컷,0.0,흰색,2018,20.5,전남-여수-2021-00137,2021-03-15~2021-03-25,선원동 금호아파트 단지,빨간색 목띠 착용.,유기동물보호소,전라남도 여수시청
95,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,8,울산-북구-2021-00045,2021-03-74~2021-03-24,천곡동 우리들교회 앞,순둥이,쿨펫 홈플러스 북구점,울산광역시 북구청
96,완료(입양),[개] 진도견,암컷,0.0,호피,2016,16.5,전북-전주-2021-00314,2021-03-14~2021-03-23,평화 하나로마트앞,나무에 나일론줄로 묶어놓음,프렌즈동물병원,전라북도 전주시청
97,완료(귀가),[개] 진도견,수컷,0.0,흑황,2019,14.00,대전-중구-2021-00048,2021-03-15~2021-03-25,태평동 버드내@1단지 126동 주변,",",대전동물보호센터,대전광역시 중구청
98,종료(안락사),[개] 진도견,수컷,,"갈,검색",2019,18,강원-춘천-2021-00105,2021-03-15~2021-03-25,서면 신매리 345-4,"빨간목줄착용, 덧에 걸림, 온순",춘천시 동물보호센터,강원도 춘천시청
99,완료(귀가),[개] 진도견,수컷,0.0,연갈색,2019,15.8,강원-강릉-2021-00106,2021-03-15~2021-03-25,홍제동 힐스테이트 안,녹색목줄과 쇠리드줄 착용,강릉시동물사랑센터,강원도 강릉시청
100,완료(입양),[개] 진도견,수컷,0.0,갈색,2018,22,전북-익산-2021-00289,2021-03-15~2021-03-25,익산시오산면외검길23,순하고 잘생것음,익산유기동물보호소,전라북도 익산시청
101,완료(입양),[개] 진도견,수컷,0.0,갈색,2021,9,전북-익산-2021-00290,2021-03-15 ~2021-03-25,익산시영등동시민공원안에서,생후5개월정도 빨강색목태을하고있고 순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
102,완료(귀가),[개] 진도견,수컷,,백색,2019,16,대전-서구-2021-00078,2021-03-17~2021-03-29,,목줄,대전동물보호센터,대전광역시 서구청
103,완료(귀가),[개] 진도견,수컷,0.0,갈흰검,2017,19,서울-관악-2021-00078,2021-03-15~2021-03-25,신림역봉천역중간지점,"순하고사람잘따름,치석,칩없음",러브펫종합동물병원,서울특별시 관악구정
104,완료(입양),[개] 진도견,암컷,,백,2021,,대전-유성-2021-00056,2021-03-15 ~2021-03-25,장대동 286ㄱ0번지 주변,양호,대전동물보호센터,대전광역시 유성구청
105,보호중,[개] 진도견,수컷,0.0,갈,2020,7.6,경기-수원-2021-00111,2021-03-15 ~2021-03-25,장안구 금당로 79,겁이 많고 예민함,수원시 동물보호센터,경기도 수원시청
106,보호중,[개] 진도견,수컷,0.0,백,2016,18,경기-수원-2021-00113,2021-03-15 ~2021-03-25,팔달구 팔탈로2가 49,소방서 마취 포획,수원시 동물보호센터,경기도 수원시청
107,보호중,[개] 진도견,암컷,0.0,흰색,2019,19.00,경기-이천-2021-00150,2021-03-15 ~2021-03-25,부발읍 대관리,온순함,위더스 동물보호센터,경기도 이천시청
108,보호중,[개] 진도견,수컷,0.0,흰색,2011,15,전북-완주-2021-00070,2021-03-15~2021-03-25,전북 완주군 봉동읍 율소리 970-19,나이가 많고 눈이 잘 보이지 않는 상태,태산동물병원,전라북도 완주군청
109,종료(안락사),[개] 진도견,수컷,0.0,황색,2018,20,경기-고양-2021-00251,2021-003-16 ~2021-03-26,백석동 421-1 부근,녹색 목줄착용,고양시동물보호센터,경기도 고양시청
110,보호중,[개] 진도견,암컷,0.0,흰색,2016,30,강원-원주-2021-00173,2021-03-17~2021-03-29,흥양리 65전기마당,경계가 심함,원주유기동물보호센터,강원도 원주시청
111,완료(귀가),[개] 진도견,암컷,,백,2015,14.00,대전-유성-2021-00058,2021-03-16 ~2021-03-26,죽동 738 유성구정제설기보관소 주변,주인반환,대전동물보호센터,대전광역시 유성구청
112,완료(입양),[개] 진도견,수컷,0.0,백황,2020,10.5,경기-수원-2021-00115,2021-003-16 ~2021-03-26,영통구 인계로189번길 83(동수원초 인근),동물등록칩 없음,수원시 동물보호센터,경기도 수원시청
113,종료(기증),[개] 진도견,암컷,0.0,흰색,2018,18.00,경기-광주-2021-00126,2021-03-16 ~2021-03-26,광주시 초월읍 대쌍령리 일대,"3-28,칩없음, 겁이 조금 있지만 순하고 착한 아이",광주1\0동물병원초월,경기도 광주시청
114,종료(안락사),[개] 진도견,수컷,,황색,2020,8,강원-고성-2021-00045,2021-03-16 ~2021-03-26,강원도 고성군 간성읍 금수1길 9-13,순한편,고성군임시보호소,강원도 고성군청
115,종료(안락사),[개] 진도견,수컷,0.0,갈,2018,12,경북-구미-2021-00089,2021-03-16 ~2021-03-29,산호대로354-44`,오똑핫날에뚜한이목구비사람을잘따름발견당시목줄이나,구미시 동물보호센터,경상북도 구미시청
116,완료(귀가),[개] 진도견,암컷,,흰색,2017,18,부산-사하-2021-00090,2021-003-17~2021-03-29,승학로 185(노블레스) 옆 등산로에서 10분 정도 올라가면 있,빨간 색 하네스 착용,,부산광역시 사하구청
117,보호중,[개] 진도견,수컷,0.0,흰색,2018,17,경기-고양-2021-00253,2021-03-17 ~ 2021-03-29,행신동665-9 행신배드민턴장 부근,녹색 가슴줄 착용,고양시동물보호센터,경기도 고양시청
118,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,18,강원-고성-2021-00046,2021-03-17 ~ 2021-03-29,강원도 고성군 토성면 봉포리,새끼강아지는 2마리 모두 분양 완료,고성군임시보호소,강원도 고성군청
119,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,0.8,전북-익산-2021-00293,2021-03-17 ~ 2021-03-29,익산시오산면장신리52,생후30일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
120,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,1,전북-익산-2021-00295,2021-03-17 ~ 2021-03-29,익산시오산면장신리52,생후30일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
121,완료(입양),[개] 진도견,암컷,0.0,갈색,2021,0.8,전북-익산-2021-00296,2021-03-17 ~ 2021-03-29,익산시오산면장신리52,생후30일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
122,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,1,전북-익산-2021-00297,2021-03-17 ~ 2021-03-29,익산시오산면장신리52,생후30일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
123,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,2.5,전남-여수-2021-00141,2021-03-17~2021-03-29,봉산초 옆,(입양예약)2개월령. 온순함.,유기동물보호소,전라남도 여수시청
124,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,3.0,전남-여수-2021-00142,2021-03-17~2021-03-29,봉산초 옆,(입양예약)2개월령. 온순함.,유기동물보호소,전라남도 여수시청
125,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,2.8,전남-여수-2021-00143,2021-03-17~2021-03-29,봉산초 옆,(입양예정)2개월령. 온순함.,유기동물보호소,전라남도 여수시청
