,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
102,완료(입양),[개] 진도견,수컷,,황구,2021,5,대전-동구-2021-00128,2021-,만인산 휴게소 인근,임시보호 신청 및 분양신청,대전동물보호센터,대전광역시 동구청
103,완료(귀가),[개] 진도견,수컷,0.0,검정,2014,18,경남-창원3-2021-00093,2021-04-176~2021-04-26,풍호동 시영아파트 101동 앞,내장칩(애견이름,진해유기동물보호소,창원시청 진해기술지원과
104,완료(귀가),[개] 진도견,암컷,0.0,흰색,2021,2.5,전북-완주-2021-00095,2021-04-77~2021-04-27,삼례읍 역전 앞,2개월령의 강아지,연합동물병원,전라북도 완주군청
105,완료(귀가),[개] 진도견,수컷,0.0,흰색,2018,17,전북-익산-2021-00428,2021-04-19 ~ 2021-04-29,익산시고봉로79,밤색목태에 검정줄까지달려있음,익산유기동물보호소,전라북도 익산시청
106,완료(귀가),[개] 진도견,수컷,0.0,검정색,2020,9.00,경기-여주-2021-00211,2021-,상동 칠산길 또짱카센터 부근,"빨간색 목띠 착용, 사람을 잘따르며 매우온순함",위더스 동물보호센터,경기도 여주시청
107,보호중,[개] 진도견,수컷,,흰색,2020,13,충북-청주-2021-00336,2021-04-18 ~2021-04-28,풍년로 26,초록색 목줄 착용,반려동물보호센터,충청북도 청주시청
108,종료(자연사),[개] 진도견,수컷,0.0,흐니색,2021,7.50,경기-이천-2021-00208,2021-004-19 ~2021-04-29,장호원읍 장여로,"겁이 다소있으나, 온순",위더스 동물보호센터,경기도 이천시청
109,보호중,[개] 진도견,암컷,0.0,흰색,2021,6.50,경기-이천-2021-00209,2021-04-19 ~ 2021-04-29,장호원읍 장여로,"겁이다소있으나, 온순함",위더스 동물보호센터,경기도 이천시청
110,보호중,[개] 진도견,수컷,0.0,흰색,2021,37,전남-무안-2021-00103,2021-04-19 ~2021-04-29,현경면 평산리 1175-3,순함,무안군유기동물보호소,전라남도 무안군청
111,보호중,[개] 진도견,암컷,0.0,흰색,2016,18,충남-천안-2021-00304,2021-04-20 ~2021-04-30,느러니 (북면 매송리),구조 후 새끼 5마리 출산,유실유기동물보호소,충청남도 천안시청
112,보호중,[개] 진도견,,,,,,모견(공고번호21-000)으로부터 4/19 태어난 강아지,2021-04-20 ~2021-04-30,느러니 (북면 매송리),,유실유기동물보호소,충청남도 천안시청
113,보호중,[개] 진도견,,,,,,모견(공고번호21-000304)으로부터 4/19 태어난 강아지,2021-04-20 ~2021-04-30,느러니 (북면 매송리),,유실유기동물보호소,충청남도 천안시청
114,보호중,[개] 진도견,,,,,,모견(공고번호21-000304)으로부터 4/19 태어난 강아지,2021-04-20 ~2021-04-30,느러니 (북면 매송리),,유실유기동물보호소,충청남도 천안시청
115,보호중,[개] 진도견,,,,,,모견(공고번호21-000304)으로부터 4/19 태어난 강아지,2021-04-20 ~2021-04-30,느러니 (북면 매송리),,유실유기동물보호소,충청남도 천안시청
116,보호중,[개] 진도견,,,,,,모견(공고번호21-000304)으로부터 4/19 태어난 강아지,2021-04-20 ~2021-04-30,느러니 (북면 매송리),,유실유기동물보호소,충청남도 천안시청
117,보호중,[개] 진도견,수컷,0.0,흰색,2018,16.5,울산-남구-2021-00154,2021-04-21~2021-05-03,용잠로 623 울산발전본부,경계심 심함/얼굴에 상처,울산유기동물보호센터,울산광역시 남구청
118,종료(안락사),[개] 진도견,수컷,0.0,흰색,2017,25,충북-음성-2021-00084,2021-04-25~2021-05-03,금왕소방서,사나움,테오종합동물병원,충청북도 음성군청
119,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,경북-안동-2021-00043,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
120,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,경북-안동-2021-00044,2021-04-26 ~2021-05-ㄱ77,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
121,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,경북-안동-2021-00045,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
122,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,경북-안동-2021-00046,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
123,보호중,[개] 진도견,암컷,0.0,흰색,2021,30,경북-안동-2021-00047',2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
124,보호중,[개] 진도견,수컷,0.0,흰색,2021,3,경북-안동-2021-00048,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
125,보호중,[개] 진도견,수컷,0.0,흰색,2021,3,경북-안동-2021-00049,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
126,보호중,[개] 진도견,암컷,0.0,흰색,2020,15,경북-안동-2021-00050,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,진도부모견과건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
127,보호중,[개] 진도견,수컷,0.0,흰색,2020,16,경북-안동-2021-00051,2021-04-26 ~2021-05-17,안막동에서 골프장가는 언덕길도로변 농막,진도부모견과건강양호한어린강아지7남매,유기동물보호센터,경상북도 안동시청
