,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
28,종료(안락사),[개] 진도견,암컷,0.0,흰색,2018,18,충북-청주-2021-00413,2021-05-06 ~2021-05-17,내수읍 학평길 52-18,파보 양성으로 인한 인도적 처리,반려동물보호센터,충청북도 청주시청
29,보호중,[개] 진도견,암컷,0.0,흰색,2021,0.2,경북-성주-2021-00118,2021-05-006 ~2021-05-17,선남면용신리603,수로에 빠진 어미1마리 새끼 4마리구조,성주유기동물보호센터,경상북도 성주군청
30,보호중,[개] 진도견,암컷,0.0,흰색,2021,0.2,경북-성주-2021-00119,2021-05-006 ~2021-05-17,선남면용신리603,수로에 빠진 어미1마리 새끼 4마리구조,성주유기동물보호센터,경상북도 성주군청
31,보호중,[개] 진도견,수컷,0.0,흰색,2020,11.00,경북-울진-2021-00152,2021-05-006 ~2021-05-ㄱ13,북면 주인리 173,온순하고 친화적,울진군동물보호센터,경상북도 울진군정
32,종료(자연사),[개] 진도견,수컷,0.0,화이트,2019,20,경남-밀양-2021-00702,2021-05-006 ~2021-05-77,하남,순하고 영리해 보임,밀양시동물보호센터,경상남도 밀양시청
33,완료(귀가),[개] 진도견,수컷,,흰색,2018,12,서울-동작-2021-00070,2021-05-007~2021-05-17,중앙대병원 근처,온순.동물학대 신고 협조,디아크동물종합병원,서울특별시 동작구정
34,완료(귀가),[개] 진도견,수컷,0.0,흰색,2013,27,대구-동구-2021-00101,2021-05-07~2021-05-17,동부 119,빨간목줄,대구유기동물보호센터,대구광역시 동구청
35,완료(귀가),[개] 진도견,암컷,,연갈색,2019,22,대구-북구-2021-00095,2021-05-007~2021-05-17,강북 119,빨간목줄,대구유기동물보호센터,대구광역시 북구청
36,보호중,[개] 진도견,수컷,0.0,흰색,2018,24,대구-달서-2021-00124,2021-05-007~2021-05-17,호림동 신성산업 부근,.,대구유기동물보호센터,대구광역시 달서구청
37,완료(귀가),[개] 진도견,수컷,0.0,흰색,2019,20,경기-고양-2021-00403,2021-05-007~2021-05-17,식사동 72-1 성호농원 부근,"파란색 목줄착용,쇠사슬로 된 리드줄 착용",고양시동물보호센터,경기도 고양시청
38,완료(귀가),[개] 진도견,수컷,0.0,황색(황구),2019,11,경북-군위-2021-00047',2021-05-07~2021-05-17,군위군 군위읍 군청로 144 김수환 추기경 가는 길목,다리를 조금 절뚝 거림.,우성동물병원,경상북도 군위군청
39,보호중,[개] 진도견,암컷,0.0,흰색,2018,14,전북-익산-2021-00545,2021-05-09 ~ 2021-05-20,익산시금마면서고도리맛나먹거리촌식당,앞다리가다처보이며 많이말라있고사나운편임,익산유기동물보호소,전라북도 익산시청
40,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,2,전북-익산-2021-00546,"2021-05-09 ~2021-05-20""",익산시금마면서고도리맛나먹거리촌식당,생후45일정도 순하고잘생것음,익산유기동물보호소,전라북도 익산시청
41,보호중,[개] 진도견,수컷,0.0,"흰색,갈색",2020,12,부산-강서-2021-00194,2021-05-10 ~2021-05-20,강동동 491-640,"활발한 성격,신고인이 직접 데려옴,강서구1-145호",부산동물보호센터,부산광역시 강서구청
42,완료(귀가),[개] 진도견,암컷,,흰색,2019,18,대구-수성-2021-00157,2021-05-08 ~2021-05-18,수성119구조대,아주 순함,제니스동물병원,대구광역시 수성구청
43,보호중,[개] 진도견,암컷,,백색,2014,12,대전-서구-2021-00166,2021-005-10 ~2021-05-20,용문동 재개발 지역 인근,목태,대전동물보호센터,대전광역시 서구청
44,완료(귀가),[개] 진도견,암컷,,백,2020,15,대전-대덕-2021-00104,2021-05-10 ~2021-05-20,,,대전동물보호센터,대전광역시 대덕구정
45,보호중,[개] 진도견,수컷,0.0,흰색,2018,28.00,경기-광주-2021-00278,2021-05-10 ~2021-05-20,광주시 초월읍 대쌍령리 일대,"5-30, 칩없음, 교통사고",광주1\0동물병원초월,경기도 광주시청
46,보호중,[개] 진도견,수컷,,화이트,2019,11.60,충남-서산-2021-00243,2021-05-10 ~2021-05-17,수석동 648-12,"소심, 조용함, 겁있음",서산시 동물보호센터,충청남도 서산시청
47,완료(귀가),[개] 진도견,수컷,0.0,"연,갈색",2017,25,강원-원주-2021-00306,2021-05-11~2021-05-21,단계한증막주차장,털갈이중,원주유기동물보호센터,강원도 원주시청
48,종료(자연사),[개] 진도견,수컷,0.0,흰색,2016,20,대구-달성-2021-00211,2021-05-10 ~2021-05-20,구라리 공장 마당,뒷다리 올무에 걸린 상처가 심한 상태임.,화원연합동물병원,대구광역시 달성군청
49,보호중,[개] 진도견,수컷,0.0,흰색,2020,11.5,경기-고양-2021-00415,2021-05-10 ~2021-05-20,중산동 중산마을9710단지,파란색 목줄 착용,고양시동물보호센터,경기도 고양시청
50,보호중,[개] 진도견,암컷,0.0,연갈색.흰색,2020,16.8,경기-파주-2021-00246,2021-05-10 ~2021-05-20,금릉동 443-5 인근,포리 중간부분 검정색반점. 순함 사람을 잘따름.,파주독 애견호텔,경기도 파주시청
51,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,12,경기-파주-2021-00247,2021-05-10 ~2021-05-20,파평면 파평산로 478번길 37 파평초등학교 근처,"심장사상충 치료가 필요 , 새끼를 낳은지 얼마 안되서 유선이",미엘동물병원,경기도 파주시청
52,보호중,[개] 진도견,암컷,0.0,호피,2019,18,강원-강릉-2021-00223,2021-05-10 ~2021-05-20,주문진 새쪽2길 가정집앞,온순함,강릉시동물사랑센터,강원도 강릉시청
53,완료(귀가),[개] 진도견,수컷,0.0,흰색,2020,12,충북-괴산-2021-00108,2021-05-10 ~2021-05-20,괴산군 시계탑사거리 인근,목에 쇠사슬 달고 배회하고 있었음. 순하고 건강함,괴산증평동물보호센터,충청북도 괴산군청
54,완료(귀가),[개] 진도견,암컷,0.0,흰색,2020,10,충북-괴산-2021-00109,2021-05-10 ~2021-05-20,괴산군 시계탑사거리 인근,목에 쇠사슬 달고 배회하고 있었음. 순하고 건강함,괴산증평동물보호센터,충청북도 괴산군청
55,완료(귀가),[개] 진도견,수컷,,흰색,2020,8,충남-논산-2021-00189,2021-05-10 ~2021-05-20,내동1242번지 근처,건강양호,논산시청,충청남도 논산시청
56,보호중,[개] 진도견,수컷,1.0,흰색,2021,5,경북-성주-2021-00122,2021-05-10 ~2021-05-20,성주읍 19ㄱ,진도 리트리버 믹스 배변완벽히 가림 중성화완료 순함,성주유기동물보호센터,경상북도 성주군청
57,공고중,[개] 진도견,암컷,,백황색,2016,,경북-봉화-2021-00012,2021-05-10 ~2021-05-24,봉화군 소방서,다리를 다침,봉화군유기동물보호소,경상북도 봉화군청
58,보호중,[개] 진도견,암컷,,흰색,2021,12,세종-세종-2021-00204,2021-05-10 ~2021-05-17,전의면 읍내리,"8개월추정, 목줄한 상태로 길가를 돌아다님",세종유기동물보호센터,세종특별자치시청
59,보호중,[개] 진도견,암컷,0.0,흰색,2020,17,경남-창원1-2021-00229,2021-05-12~2021-05-20,성산구 성산구청 앞,1<57-12 흰색. 귀긋. 기본교육되어있음.,창원유기동물보호소,경상남도 창원시 의창성산구청
60,완료(귀가),[개] 진도견,암컷,0.0,흰색,2014,14,전북-전주-2021-00624,2021-05-11~2021-05-20,현대중앙안과로비,콩부분탈모,동부동물병원,전라북도 전주시청
61,공고중,[개] 진도견,수컷,0.0,호피,2019,20,인천-중구-2021-00223,2021-05-12~2021-05-24,을왕리해수욕장,엄청순하고귀엽고착하다사람을좋아한다,신공항동물병원,인천광역시 중구청
62,공고중,[개] 진도견,수컷,0.0,황,2017,23.00,대전-중구-2021-00098,2021-05-12 ~2021-05-24,선화동 185-1 번지 주변,",",대전동물보호센터,대전광역시 중구청
63,보호중,[개] 진도견,수컷,0.0,흰색,2020,10,전남-진도-2021-00022,2021-05-12 ~ 2021-05-20,진도군 군내면 상가마을회관,앞다리 절음,진도개메디컬센터,전라남도 진도군청
64,공고중,[개] 진도견,수컷,,흰색,2020,16,경북-김천-2021-00128,2021-05-12~2021-05-24,아포읍 송천리,"올무에걸림, 공격적이고 사나움",김천시 동물보호센터,경상북도 김천시청
65,공고중,[개] 진도견,수컷,,흰색,2019,22,경북-김천-2021-00129,2021-05-12~2021-05-24,봉산면 신암2리 회관뒤 야산,"올무에걸림, 공격적이고 사나움",김천시 동물보호센터,경상북도 김천시청
66,보호중,[개] 진도견,암컷,,백색,2017,20,경북-문경-2021-00147',2021-05-12~2021-05-20,농암사현,성질 날카로움,종합가축병원,경상북도 문경시정
67,공고중,[개] 진도견,암컷,0.0,호피무늬,2020,15,충남-금산-2021-00056,2021-05-12~2021-05-24,남일면 덕천로 257,없음,월드동물병원,충청남도 금산군청
68,공고중,[개] 진도견,수컷,0.0,"하양,갈색,검정",2019,12.3,경남-함안-2021-00116,2021-05-12~2021-05-24,"가야읍 말산로1 , 군청앞",온순하며 애교가많음,함안군동물보호소,경상남도 함안군청
69,공고중,[개] 진도견,수컷,0.0,"갈색,검정,하양",2021,6.7,경남-함안-2021-00117,2021-05-12~2021-05-24,함안면 공설운동장,온순함,함안군동물보호소,경상남도 함안군청
70,공고중,[개] 진도견,수컷,0.0,갈색,2018,16.3,경남-함안-2021-00122,2021-05-12~2021-05-24,대산면 옥렬리 450,약간 부끄러움은 있으나 호전가능,함안군동물보호소,경상남도 함안군청
71,공고중,[개] 진도견,암컷,0.0,하양,2020,12.7,경남-함안-2021-00124,2021-05-12~2021-05-24,칠서면 태곡 하우스옆,약간 소심하나 호전가능,함안군동물보호소,경상남도 함안군청
72,종료(자연사),[개] 진도견,암컷,,갈,2019,2019,,2021-005-13~2021-05-24,미추홀구 주안동 58-12,"후송 중 사망, 야생화 됨, 상태 안좋았음",인천광역시 수의사회,인천광역시 미추홀구청
73,공고중,[개] 진도견,수컷,,흰색,5(년생,21,대구-수성-2021-00167,2021-05-13 ~2021-05-24,월드컵 경기장 주변,겁이많음,허동물병원,대구광역시 수성구청
74,공고중,[개] 진도견,수컷,0.0,흰색,2017,20,경기-평택-2021-00858,2021-05-13 ~2021-05-24,안중 119,경계함,평택시유기동물보호소,경기도 평택시청
75,완료(귀가),[개] 진도견,수컷,0.0,흰색,2020,33,경북-영주-2021-00108,2021-05-13 ~ 2021-05-24,영주시 대영고등학교 부근,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
76,공고중,[개] 진도견,암컷,0.0,화이트,2021,4,경남-밀양-2021-00727,2021-05-13 ~2021-05-24,단장,산중턱에 유기/두마리 함께 구조/귀여운 아이들,밀양시동물보호센터,경상남도 밀양시청
77,공고중,[개] 진도견,암컷,0.0,화이트,2021,4,경남-밀양-2021-00728,2021-05-13 ~2021-05-24,단장,산중턱에 유기/두마리 함께 구조/귀여운 아이들,밀양시동물보호센터,경상남도 밀양시청
78,완료(귀가),[개] 진도견,수컷,0.0,흰색,2017,17.3,경남-하동-2021-00137,2021-05-13 ~2021-05-24,하동군 하동읍 중앙로 63,사람을 잘따르고 순함. 빨간색 목줄 착용.,하동군유기동물보호소,경상남도 하동군청
79,공고중,[개] 진도견,암컷,0.0,흰색,2018,20,충북-음성-2021-00116,2021-05-19 ~2021-05-27,삼성면 원하이택,검은색 목태 착용 귀색이 갈색,테오종합동물병원,충청북도 음성군청
80,공고중,[개] 진도견,수컷,0.0,흰색,2018,18.5,울산-울주-2021-00320,2021-05-14~2021-05-24,웅존면 괴천길 17-6,믹스추정/경계심 심함/,울산유기동물보호센터,울산광역시 울주군청
81,공고중,[개] 진도견,암컷,0.0,흰색,2021,7.50,경기-이천-2021-00255,2021-005-14~2021-05-24,장호원읍 이황리,겁이 다소있음,위더스 동물보호센터,경기도 이천시청
82,공고중,[개] 진도견,암컷,,흰색,2020,15,강원-춘천-2021-00185,2021-05-14~2021-05-24,북산면 북산로 1032,"흰색, 겁이많음, 진드기있음",춘천시 동물보호센터,강원도 춘천시청
83,완료(귀가),[개] 진도견,수컷,,흰색,2016,15,강원-춘천-2021-00186,2021-05-14~2021-05-24,발1길4-13,온순,춘천시 동물보호센터,강원도 춘천시청
84,공고중,[개] 진도견,수컷,0.0,흰색,2021,5.7,강원-속초-2021-00086,2021-05-14~2021-05-24,삼환아파트근처,피부병심함,속초시유기동물보호소,강원도 속초시청
85,공고중,[개] 진도견,암컷,0.0,황색,2018,25,강원-삼척-2021-00055,2021-05-14~2021-05-24,삼척시 원덕읍 원덕119센터,건강함,삼척시유기동물보호소,강원도 삼척시청
86,공고중,[개] 진도견,암컷,0.0,흰색,2021,4,전북-익산-2021-00590,2021-05-14~2021-05-24,익산시주현로40길,생후70일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
87,공고중,[개] 진도견,수컷,0.0,흰색,2021,1.5,전북-익산-2021-00595,2021-05-14~2021-05-24,익산시어양동주공8차아파트,생후45일정도 순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
88,완료(귀가),[개] 진도견,암컷,0.0,흰색,2019,8.4,전남-여수-2021-00262,2021-05-14~2021-05-24,봉계동 아주타운 105동,발견당시 빨간색 하네스 및 리드줄 착용.,유기동물보호소,전라남도 여수시청
89,공고중,[개] 진도견,수컷,0.0,흰색,2018,15.00,경기-여주-2021-00268,2021-05-15 ~2021-05-25,연양동 강변유원지길,"겁이다소 있으며, 온순함",위더스 동물보호센터,경기도 여주시청
90,완료(귀가),[개] 진도견,수컷,0.0,흰색,2020,15,충북-청주-2021-00451,2021-05-15~2021-05-25,정주 동남 1단지,활발+순둥+겁약간,반려동물보호센터,충청북도 청주시청
91,공고중,[개] 진도견,수컷,,흰색,2020,18,충북-청주-2021-00458,2021-05-16~2021-05-26,정하동 일대,"겁이 많음, 빨간색 목줄 착용",반려동물보호센터,충청북도 청주시청
92,공고중,[개] 진도견,수컷,0.0,흰색,2018,17,전남-장성-2021-00169,2021-05-16~2021-05-26,북하파출소,초록색목줄착용.성격너무 좋음. 사람을 만나면 일단 배부터 까,장성군동물보호센터,전라남도 장성군청
93,완료(귀가),[개] 진도견,수컷,0.0,흰,2016,15,서울-양천-2021-00064,2021-05-17~2021-05-27,목동양천소방서119구조대 (다음5-11),치석있으며온순하고잘따르며경계심없이조용함,강현림동물병원,서울특별시 양천구정
94,공고중,[개] 진도견,암컷,0.0,백,2018,30,대구-서구-2021-00153,2021-005-17~2021-05-27,국채보상로 441,온,대구시수의사회,대구광역시 서구청
95,공고중,[개] 진도견,암컷,,흰,2019,16,광주-서구-2021-00214,2021-05-17~2021-05-27,서구 화정119,21-0562 요조,광주 동물보호소,광주광역시 서구청
96,공고중,[개] 진도견,암컷,0.0,흰색,2021,4.8,강원-강릉-2021-00233,2021-05-17~2021-05-27,왕산면 안소재길 농막,"자견이며,마을방치견",강릉시동물사랑센터,강원도 강릉시청
97,완료(귀가),[개] 진도견,수컷,,흰색,2018,23,대구-남구-2021-00074,2021-05-18~2021-05-28,남구청 당직실,검정 목줄,대구유기동물보호센터,대구광역시 남구청
98,완료(귀가),[개] 진도견,암컷,,흰색,2018,24,대구-북구-2021-00121,2021-05-18~2021-05-28,팔달초등 학교 내,"빨간목줄, 내장집 있으나 등록 안된 개체",대구유기동물보호센터,대구광역시 북구청
99,완료(귀가),[개] 진도견,수컷,0.0,백색,2020,2020,인천-계양-2021-00772,2021-05-18 ~2021-05-28,계양구청(계산동),우측후지절음,신영재동물병원,인천광역시 계양구청
100,공고중,[개] 진도견,암컷,,흰,2020,9,경기-부천-2021-00328,2021-05-18 ~2021-05-28,원미동 89-19,"순함, 겁이많음",가나동물병원,경기도 부천시청
101,공고중,[개] 진도견,암컷,,갈흑,2018,12,경기-시흥-2021-00317,2021-05-18~2021-05-31,시흥시농업기술센터에서 인수,순함,한국야생동물보호협회,경기도 시흥시청
102,공고중,[개] 진도견,암컷,0.0,흰색,2021,2.5,충북-청주-2021-00469,2021-05-18~2021-05-28,가덕면 구전리 22번지,가족과 함께 입소,반려동물보호센터,충청북도 청주시청
103,공고중,[개] 진도견,특이,0.0,흰색,2018,18,충북-청주-2021-00470,2021-05-18 ~2021-05-28,가덕면 국전리 22번지,,반려동물보호센터,충청북도 청주시청
104,공고중,[개] 진도견,암컷,0.0,흰색,2021,2.5,충북-청주-2021-00471,2021-05-18 ~2021-05-28,가덕면 구전리 22번지,가족들과 함께 입소,반려동물보호센터,충청북도 청주시청
105,공고중,[개] 진도견,암컷,0.0,흰색,2018,17,충북-청주-2021-00472,2021-05-18 ~2021-05-28,가덕면 국전리 22번지,새끼 6마리와 함께 입소한 모견,반려동물보호센터,충청북도 청주시청
106,공고중,[개] 진도견,수컷,0.0,흰색,2021,2.5,충북-청주-2021-00473,2021-05-18 ~2021-05-28,가덕면 구전리 22번지,가족들과 함께 입소,반려동물보호센터,충청북도 청주시청
107,공고중,[개] 진도견,암컷,0.0,흰색,2021,2.5,충북-청주-2021-00474,2021-05-18 ~2021-05-28,가덕면 구전리 22번지,가족들과 함께 입소,반려동물보호센터,충청북도 청주시청
108,공고중,[개] 진도견,암컷,0.0,흰색,2021,2.5,충북-청주-2021-00475,2021-05-18 ~2021-05-28,가덕면 구전리 22번지,가족들과 함께 입소,반려동물보호센터,충청북도 청주시청
109,공고중,[개] 진도견,수컷,,흰색,2021,2.5,충북-청주-2021-00476,2021-05-18 ~2021-05-28,가덕면 구전리 22번지,가족들과 함께 입소,반려동물보호센터,충청북도 청주시청
110,완료(귀가),[개] 진도견,암컷,,흰색,2020,1,충남-논산-2021-00205,2021-05-18 ~2021-05-28,상월면 성모의집,"건강양호, 털 깨끗함",논산시청,충청남도 논산시정
111,공고중,[개] 진도견,암컷,0.0,흰색,2021,1,경북-성주-2021-00129,2021-05-18 ~2021-05-28,초전면 문덕리1148번지 코카스폐차장 뒷논,공장이 폐업하면서 새끼놓은 개들을 어미와 함께두고감 어미,성주유기동물보호센터,경상북도 성주군청
112,공고중,[개] 진도견,암컷,,흰색,2021,,경북-성주-2021-00130,2021-05-18 ~2021-05-28,초전면 문덕리1148번지 코카스폐차장 뒷논,공장이 폐업하면서 새끼놓은 개들을 어미와 함께두고감 어미,성주유기동물보호센터,경상북도 성주군청
113,공고중,[개] 진도견,암컷,0.0,호피무뉘,2021,1,경북-성주-2021-00131,2021-05-18 ~2021-05-28,초전면 문덕리1148번지 코카스폐차장 뒷논,공장이 폐업하면서 새끼놓은 개들을 어미와 함께두고감 어미,성주유기동물보호센터,경상북도 성주군청
114,공고중,[개] 진도견,수컷,0.0,백색,2020,2020,인천-계양-2021-00178,2021-05-20 ~2021-05-31,계산동 부평초교앞(계양소방서),진도견0%양쪽귀갈색,신영재동물병원,인천광역시 계양구청
115,공고중,[개] 진도견,암컷,0.0,크림색,2021,6.00,경기-여주-2021-00284,2021-05-19 ~2021-05-31,가남읍 신해리,"빨간색 목띠착용, 온순함",위더스 동물보호센터,경기도 여주시청
116,공고중,[개] 진도견,수컷,0.0,흰색,2019,20,전북-전주-2021-00702,2021-05-19 ~ 2021-05-28,아중체련공원,온순함,행복한동물병원,전라북도 전주시청
117,공고중,[개] 진도견,수컷,,흰색,2021,12,세종-세종-2021-00228,2021-05-19 ~2021-05-26,조치원 운주산로,"8개월추정, 송하한정식 산책로 주변 나무에 묶여져 있었음",세종유기동물보호센터,세종특별자치시정
118,공고중,[개] 진도견,암컷,0.0,흰색,2021,9.00,경기-이천-2021-00270,2021-05-20 ~2021-05-31,대월면 대흥리,"빨간색 목띠착용, 매우온순함",위더스 동물보호센터,경기도 이천시청
119,공고중,[개] 진도견,수컷,0.0,흰색,2020,15.00,경기-이천-2021-00271,2021-05-20~2021-05-31,대월면 대흥리,온순함,위더스 동물보호센터,경기도 이천시청
120,공고중,[개] 진도견,수컷,0.0,흰색,2018,14.8,강원-강릉-2021-00241,2021-05-21~2021-05-31,주문진 동해대로,빨간색 목줄 착용,강릉시동물사랑센터,강원도 강릉시청
121,공고중,[개] 진도견,수컷,0.0,흰색,2017,19.8,전남-여수-2021-00272,2021-05-21~2021-05-31,시전동 주택가,발견당시 갈색 목띠 착용.,유기동물보호소,전라남도 여수시청
122,완료(귀가),[개] 진도견,암컷,0.0,연갈+흰색,2019,15,경남-창원2-2021-00136,2021-05-21~2021-05-31,"마산문학관 (상남동, 마산합포구 노산북8길 49-1)",칩0 (이름,마산유기동물보호소,경상남도 창원시 마산합포회원구청
123,공고중,[개] 진도견,암컷,,백색,2018,16,대전-동구-2021-00166,2021-05-22 ~2021-06-01,가양동 54-40 인근,,대전동물보호센터,대전광역시 동구청
124,공고중,[개] 진도견,수컷,0.0,흰색,2018,11,경기-고양-2021-00461,2021-05-21~2021-05-31,신원동 613부근,"적색목줄,쇠사슬 끈착용",고양시동물보호센터,경기도 고양시청
125,공고중,[개] 진도견,수컷,0.0,화이트,2018,25,경남-밑양-2021-00786,2021-05-21~2021-05-31,교동,잘생기고 멋있는 아이,밀양시동물보호센터,경상남도 밀양시청
126,공고중,[개] 진도견,수컷,0.0,흰색,2016,20,충북-청주-2021-00500,2021-05-22 ~2021-06-01,용정동,코가 분홍색이고 순한 아이,반려동물보호센터,충청북도 청주시청
