,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
10,완료(입양),[개] 푸들,수컷,0.0,검,2019,6.8,경기-동두천-2021-00050,2021-03-03 ~2021-03-15,정장로17번길 9-4 인근,전신미용흔적.얼굴/네다리짧게미용.온순함.양전함.갑자기돌,한국동물구조관리협회,경기도 동두천시청
11,완료(입양),[개] 푸들,수컷,1.0,갈색,2019,5.2,경기-평택-2021-00422,2021-03-03 ~ 2021-03-15,이충로 35번길 22,중성화 되있음,평택시유기동물보호소,경기도 평택시청
12,완료(입양),[개] 푸들,수컷,0.0,갈,2018,8,경기-의왕-2021-00013,2021-03-03~2021-03-15,오전동 서해그랑블 부근,"경계심있음. 눈곱심함, 분홍목줄. 털 많이 엉킴.",한국야생동물보호협회,경기도 의왕시청
13,완료(입양),[개] 푸들,수컷,0.0,흰색,2020,3.50,경기-광주-2021-00104,2021-03-03 ~ 2021-03-15,광주시 초월읍 경충대로 일대,"3-6, 칩없음, 몇시간동안 주차장 배회, 온순한 성격",광주1\0동물병원초월,경기도 광주시청
14,완료(귀가),[개] 푸들,수컷,0.0,검정,2019,5.0,전북-전주-2021-00262,2021-03-03 ~2021-03-12,하가지역 부영아파트,빨간목줄착용,동부동물병원,전라북도 전주시청
15,종료(기증),[개] 푸들,수컷,1.0,갈,2018,4.3,서울-강북-2021-00041,2021-03-04~2021-03-15,수유동 북악산 인근,전신미용. 많이즘/활발/사람따름. 꼬리단미됨. 양귀외이염.,한국동물구조관리협회,서울특별시 강북구청
16,종료(안락사),[개] 푸들,암컷,0.0,진한 미색,2021,,충남-금산-2021-00015,2021-03-04~2021-03-15,금산읍 상지말길 52,"마이크로칩 없음, 온순, 임보 중 입소",월드동물병원,충청남도 금산군청
17,완료(입양),[개] 푸들,암컷,,갈,2017,5,대구-서구-2021-00038,2021-003-,내당동230,집에서 미용한 흔적,대구시수의사회,대구광역시 서구청
18,완료(귀가),[개] 푸들,수컷,1.0,흰,2015,,광주-서구-2021-00060,2021-003-04~2021-03-15,서구 풍암동,"21-0248 푸름, 다리부상, 옷+스카프 착용",광주 동물보호소,광주광역시 서구청
19,완료(입양),[개] 푸들,수컷,1.0,갈,2015,,경기-시흥-2021-00135,2021-03-,,겁 많으나 순함.,한국야생동물보호협회,경기도 시흥시청
20,완료(입양),[개] 푸들,암컷,,백색,2016,3,경기-파주-2021-00134,2021-003-,용지안길48,순함,파주24시동물병원,경기도 파주시청
21,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,5,전남-화순-2021-00061,2021-03-04~2021-03-15,전남 화순 화순읍 세량리 마을 회관,순함,화순군유기동물보호소,전라남도 화순군청
22,완료(입양),[개] 푸들,수컷,1.0,"흰색,열은황색",2020,4.6,경기-고양-2021-00175,2021-003-05~2021-03-15,,"갈색눈, 갈색코",고양시동물보호센터,경기도 고양시청
23,종료(자연사),[개] 푸들,암컷,0.0,갈색,2011,2.6,경기-남양주-2021-00259,2021-03-05~2021-03-15,평내동,목줄없고 체구가 작으며 온순함,남양주동물보호협회,경기도 남양주시청
24,완료(입양),[개] 푸들,수컷,,검정,2013,,부산-부산진-2021-00037,2021-03-05~2021-03-15,부산진구 연지동198ㄱ,"검정색, 8살 추정",동물보호관리협회,부산광역시 부산진구청
25,완료(입양),[개] 푸들,수컷,1.0,갈색,2015,2.6,울산-울주-2021-00128,2021-03-05~2021-03-15,상북로2281층 사무실 앞,털이 많이 엉켜있음.,초록동물병원,울산광역시 울주군정
26,완료(입양),[개] 푸들,암컷,0.0,흰색,2018,6.8,울산-울주-2021-00133,2021-03-05~2021-03-15,울주군 온양읍 원동2길 192 주변,털뭉침심함/약간경계함/관리가전혀안되어있음,울산유기동물보호센터,울산광역시 울주군정
27,완료(귀가),[개] 푸들,수컷,1.0,갈색,2016,4.00,경기-광주-2021-00109,2021-03-05 ~2021-03-15,광주시 송정동 일대,"3-11, 칩없음, 분홍 스카프 착용, 신고자분 입양원함",광주1\0동물병원초월,경기도 광주시청
28,완료(입양),[개] 푸들,수컷,0.0,갈색,2014,9,부산-북구-2021-00037',2021-03-07~2021-03-ㄱ77,화명신도시로 48,"거리를 배회하고있었음,북구1-23호",부산동물보호센터,부산광역시 북구청
29,완료(입양),[개] 푸들,수컷,0.0,갈색,2020,3,인천-중구-2021-00087,2021-03-08 ~2021-03-18,운북동 703-1 인근,"5개월령 추정, 착하고 사람 잘 따름",신공항동물병원,인천광역시 중구청
30,완료(입양),[개] 푸들,수컷,,회색,2020,3,인천-남동-2021-00068,2021-03-08 ~2021-03-18,남동구 만수3동 111-33,"눈가 눈물자국, 순함",인천수의사회,인천광역시 남동구청
31,종료(안락사),[개] 푸들,암컷,0.0,갈색,2021,5,충남-금산-2021-00020,2021-03-08 ~2021-03-18,부리면 기물리길 19,없음,월드동물병원,충청남도 금산군청
32,종료(기증),[개] 푸들,암컷,,갈,2017,3.8,서울-노원-2021-00031,2021-03-06 ~2021-03-16,덕릉로 680 주차장 일대,갈색+회색 옷/검정+흰 체크무늬 하네스/리드줄. 왼윗송곳니,한국동물구조관리협회,서울특별시 노원구정
33,완료(귀가),[개] 푸들,암컷,,갈,2012,,광주-서구-2021-00061,2021-03-06~2021-03-ㄱ16,서구 서구청,"21-0255 언니(아이돌), 귀가예정",광주 동물보호소,광주광역시 서구청
34,완료(입양),[개] 푸들,수컷,0.0,갈,2017,4,광주-광산-2021-00116,2021-03-06 ~2021-03-16,광산구 쌍암동,21-0254 탱이,광주 동물보호소,광주광역시 광산구청
35,완료(귀가),[개] 푸들,수컷,1.0,갈색,2019,4.1,경기-부천-2021-00116,2021-03-06 ~2021-03-16,고리울로51번길20,"마이크로칩있으나 해외번호라 조회불가,꼬리자주색염색,중성",24시아이동물메디컬,경기도 부천시청
36,완료(귀가),[개] 푸들,암컷,1.0,크림색,2019,3,충남-아산-2021-00171,2021-03-06 ~2021-03-15,이순신종합운동장 근처,275호(관리) 171호(공고) 흰&8070;감색옷 및 목줄 착용,아산시동물보호센터,충청남도 아산시청
37,완료(입양),[개] 푸들,암컷,,갈색,2013,,충북-음성-2021-00037',2021-03-09 ~2021-03-17,금왕읍 주공3단지 308동앞,나이가 많고 빨간옷은 발견자가 입혀줌,테오종합동물병원,충청북도 음성군청
38,완료(귀가),[개] 푸들,수컷,,황,2018,4.00,대전-유성-2021-00050,2021-03-12 ~2021-03-22,대정동 드리움 @ 105동 경비실 주변,양호,대전동물보호센터,대전광역시 유성구청
39,보호중,[개] 푸들,수컷,0.0,갈색,2013,5,부산-강서-2021-00075,2021-03-07~2021-03-17,천성동 101-6번지,강서구1-61호,부산동물보호센터,부산광역시 강서구청
40,완료(귀가),[개] 푸들,암컷,0.0,갈색,2020,5.5,전북-전주-2021-00280,2021-03-07~2021-03-16,아중현대아파트,스테인목줄착용,행복한동물병원,전라북도 전주시청
41,보호중,[개] 푸들,수컷,0.0,황색,2019,5.00,대전-중구-2021-00039,2021-03-08 ~2021-03-18,중촌동 주공2단지 @204동 주변,",",대전동물보호센터,대전광역시 중구청
42,완료(입양),[개] 푸들,암컷,,흰색,2016,,충북-음성-2021-00041,2021-03-09 ~2021-03-17,금왕지구대,사람을 잘따르며 미용한지 얼마지나지 않음,테오종합동물병원,충청북도 음성군정
43,완료(입양),[개] 푸들,암컷,0.0,갈색,2019,4.3,서울-용산-2021-00024,2021-03-08 ~2021-03-18,후암동 종점부근,양호하며 즘이 있슴. 매우 활달함.,남산동물병원,서울특별시 용산구청
44,완료(입양),[개] 푸들,수컷,0.0,갈색,2016,4.8,부산-북구-2021-00039,2021-03-08 ~2021-03-18,금곡동 1110번지,북구1-25호,부산동물보호센터,부산광역시 북구청
45,완료(입양),[개] 푸들,수컷,1.0,흰색,2010,3.7,경기-평택-2021-00454,2021-03-08 ~2021-03-18,서정동 603-2,"중성화, 피부병심함",평택시유기동물보호소,경기도 평택시청
46,완료(입양),[개] 푸들,수컷,1.0,백길,2021,3.7,경기-시흥-2021-00142,2021-003-08 ~2021-03-22,시흥시농업기술센터에서 인수,6개월추정. 순함. 눈주위갈색. 분홍색목줄.,한국야생동물보호협회,: 경기도 시흥시청
47,완료(귀가),[개] 푸들,수컷,,"검,흰색",2018,,강원-춘천-2021-00093,2021-03-08 ~2021-03-18,닥나무길 9번길 20,"검,흰색, 온순",춘천시 동물보호센터,강원도 춘천시청
48,완료(입양),[개] 푸들,암컷,,흰색,2019,4.5,충북-청주-2021-00200,2021-03-08 ~2021-03-18,흥덕구 휴암동 214ㄱ7,눈물자국이 조금 있는 하얀 푸들 친구,반려동물보호센터,충청북도 정주시청
49,완료(입양),[개] 푸들,수컷,1.0,검은색,2018,,전북-김제-2021-00055,2021-03-08 ~2021-03-23,복죽로 542번지 아시아자동차 운전학원 옆 금산기계,중성화가 되어있음,전북말산업복합센터,전라북도 김제시정
50,완료(입양),[개] 푸들,암컷,1.0,검은색,2018,3,전북-김제-2021-00056,2021-03-08 ~2021-03-23,복죽로 542번지 아시아자동차 운전학원 옆 금산기계,중성화가 되어있음,전북말산업복합센터,전라북도 김제시정
51,종료(자연사),[개] 푸들,수컷,0.0,검정,2018,7,경북-군위-2021-00030,2021-03-08 ~2021-03-18,군위군 의흥면 원산 금양길 179,순함.,우성동물병원,경상북도 군위군청
52,완료(입양),[개] 푸들,수컷,0.0,"갈색, 검은색",2014,,경남-남해-2021-00060,2021-03-08 ~2021-03-18,경상남도 남해군 미조면 미조리 미조잠수 앞,"경계심 없음, 피모 상태 좋지 않음",남해군유기동물보호소,경상남도 남해군청
53,완료(귀가),[개] 푸들,수컷,1.0,갈,2018,3.3,서울-강북-2021-00044,2021-03-09 ~2021-03-19,삼양로 239-1 삼양파출소 인근 래미안공사현장,눈물자국. 겁있음/온순함. 꼬리단미됨. 털상태 양호.,한국동물구조관리협회,서울특별시 강북구청
54,완료(귀가),[개] 푸들,수컷,1.0,연갈색,2020,3.8,서울-동작-2021-00040,2021-03-09 ~2021-03-19,노량진교회 입구,온순/ 미용,디아크동물종합병원,서울특별시 동작구정
55,완료(귀가),[개] 푸들,암컷,0.0,갈색,2018,4.6,부산-영도-2021-00034,2021-03-09 ~ 2021-03-19,영도구정 당직실,"사람을 좋아함, 많이 음",하얀비둘기,부산광역시 영도구청
56,완료(귀가),[개] 푸들,수컷,1.0,갈,2016,4.5,경기-의정부-2021-00056',2021-03-09 ~ 2021-03-19,금오동 484 금오119안전센터 주차장,사람따름/온순함. 꼬리단미됨.,한국동물구조관리협회,경기도 의정부시청
57,완료(입양),[개] 푸들,암컷,0.0,검정색,2019,5.6,강원-강릉-2021-00099,2021-03-09 ~ 2021-03-19,구정면예비군훈련장주차장,목줄없이발견 경계있음,강릉시동물사랑센터,강원도 강릉시청
58,완료(귀가),[개] 푸들,암컷,,갈색,2016,3.3,충북-청주-2021-00206,2021-03-09 ~2021-03-19,흥덕구 비하동 737번지,"옷을 입은 상태로 발견, 순함",반려동물보호센터,충청북도 청주시청
59,완료(귀가),[개] 푸들,암컷,0.0,검정색,2019,5,전남-화순-2021-00073,2021-03-09 ~2021-03-19,전남 화순 화순읍 진각로 131-3,순함.,화순군유기동물보호소,전라남도 화순군청
60,완료(귀가),[개] 푸들,수컷,1.0,베이지,2019,4,경북-김천-2021-00065,2021-03-09 ~ 2021-03-19,감천초등학교,"중성화, 옷입고있음",김천시 동물보호센터,경상북도 김천시청
61,완료(입양),[개] 푸들,수컷,,열은갈색,2020,4.5,세종-세종-2021-00055,2021-03-09 ~2021-03-16,장군면 봉안리 313-3,"목줄없이 빌라 안으로 들어옴, 온순함, 사람을 잘 따름",세종유기동물보호센터,세종특별자치시청
62,완료(귀가),[개] 푸들,수컷,0.0,갈,2014,5.2,경기-동두천-2021-00055,2021-03-10 ~2021-03-22,행선로 62-22 정화빌라 주차장,"양안 충혈. 코갈색/등위 탈모. 치석심함, 겁있음/꺼내려하면",한국동물구조관리협회,경기도 동두천시청
63,종료(자연사),[개] 푸들,암컷,,갈색,2017,2.5,충남-천안-2021-00181,2021-03-17 ~2021-03-22,천안 서북구 성정동,많이 마름,유실유기동물보호소,충청남도 천안시청
64,종료(안락사),[개] 푸들,수컷,1.0,40000,2016,5.20,인천-중구-2021-00089,2021-03-16 ~2021-03-26,도원축구장정문입구앞,오른쪽눈 각막혼탁과 안구가 돌출함.,경동동물병원,인천광역시 중구청
65,완료(입양),[개] 푸들,수컷,0.0,갈색,2021,30,대구-남구-2021-00019,2021-03-10 ~2021-03-20,대명동 3044 11번가 헤어 앞,하늘색 옷 착용,대구유기동물보호센터,대구광역시 남구청
66,완료(입양),[개] 푸들,암컷,,갈,2019,5.4,경기-안산-2021-00210,2021-03-10 ~2021-03-22,선부동1080 부근,겁많음. 경계심많음. 발부분 털미용.,한국야생동물보호협회,경기도 안산시청
67,완료(귀가),[개] 푸들,암컷,0.0,갈색,2016,4.5,전북-남원-2021-00164,2021-03-10 ~2021-03-22,남원시 중앙하이츠 관리사무소,피부질환,하나동물병원,전라북도 남원시청
68,완료(귀가),[개] 푸들,암컷,0.0,갈색,2016,3.07,전남-순천-2021-00112,2021-03-10 ~2021-03-22,순천대학교 에그드랍,"종합백신접종, 코로나접종, 광견병접종, 심상사상충검사(음",순천시유기동물보호소,전라남도 순천시청
69,완료(입양),[개] 푸들,암컷,,검정,2016,,경남-창원2-2021-00055,2021-03-10 ~2021-03-22,회원서1길 43 (동민화이트빌),곳등 짧게 미용되어 있음,마산유기동물보호소,경상남도 창원시 마산합포회원구청
70,종료(안락사),[개] 푸들,수컷,1.0,갈,2013,,서울-송파-2021-00031,2021-03-177 ~2021-03-22,방이동 103-15 삼양슈퍼 앞,방울+분홍바탕+호피무늬 목줄. 복부 몽우리 잡힘. 겁있음/온,한국동물구조관리협회,서울특별시 송파구정
71,보호중,[개] 푸들,수컷,1.0,갈색,2013,4,전북-군산-2021-00252,2021-03-11 ~2021-03-22,군산시 내초안길 12,등록칩이 확인되어 보호자 연락중,군산유기동물보호센터,전라북도 군산시청
72,보호중,[개] 푸들,수컷,0.0,황,2018,4.00,대전-중구-2021-00044,2021-03-12 ~2021-03-22,대흥로 176-30 번길 주변,",",대전동물보호센터,대전광역시 중구청
73,보호중,[개] 푸들,수컷,0.0,크림색,2016,4.3,울산-울주-2021-00143,2021-03-12 ~2021-03-22,울주군 두동면 남명리길 14번지 인근,순함/사람잘따름/오른쪽뒷다리절룩거림,울산유기동물보호센터,울산광역시 울주군정
74,완료(귀가),[개] 푸들,수컷,1.0,갈색,2017,,충북-청주-2021-00212,2021-03-17 ~2021-03-22,용암동 원봉중학교,하늘색 목줄 착용하였으며 통통한체형을 가지고있음,반려동물보호센터,충청북도 청주시청
75,완료(입양),[개] 푸들,암컷,,갈색,2017,5,부산-사하-2021-00085,2021-03-12 ~2021-03-22,다대도서관,지나가던 행인이 발견하여 다대도서관에서 임시보호 함,,부산광역시 사하구청
76,완료(입양),[개] 푸들,암컷,,갈색,2017,,대구-서구-2021-00048,2021-03-12 ~2021-03-22,세방로 171,주변 사람 얘기론 누군가 버려는 모습을 봤다 함(후드티 착복),대구시수의사회,대구광역시 서구청
77,완료(입양),[개] 푸들,암컷,,갈색,2017,5,대구-서구-2021-00049,2021-03-12 ~2021-03-22,세방로 171,주변 사람 얘기론 누군가 버려는 모습을 봤다 함(후드티 착복),대구시수의사회,대구광역시 서구청
78,완료(귀가),[개] 푸들,암컷,,갈색,2017,3.5,대구-남구-2021-00022,2021-03-12 ~2021-03-22,영선 시장,.,대구유기동물보호센터,대구광역시 남구청
79,보호중,[개] 푸들,수컷,,검정색,2015,4,전남-목포-2021-00150,2021-03-12~2021-03-22,비치호텔부근,"약간경계, 활발함,관리안됨",목포시유기동물보호소,전라남도 목포시청
80,완료(입양),[개] 푸들,암컷,0.0,흰색,2020,5,경남-창녕-2021-00161,2021-03-12 ~2021-03-22,창녕읍 창녕여고,친숙함,창녕 유기동물보호소,경상남도 창녕군청
81,보호중,[개] 푸들,수컷,1.0,진회색,2017,8,경남-거제-2021-00218,2021-03-15~2021-03-25,고현 수협 앞 도로,진드기많음,거제시유기동물보호소,경상남도 거제시정
82,완료(귀가),[개] 푸들,암컷,0.0,황갈색,2011,5.7,경기-남양주-2021-00304,2021-03-172 ~2021-03-22,금곡동,"유선종양, 최근에 집에서 미용한 듯 보임",남양주동물보호협회,경기도 남양주시청
83,완료(입양),[개] 푸들,암컷,0.0,검정색,2020,3.3,전북-전주-2021-00303,2021-03-12~2021-03-22,화이트애견앞,등쪽탈모및 피부병,동부동물병원,전라북도 전주시청
84,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,,전북-김제-2021-00067,2021-03-12 ~ 2021-03-29,백구면 번영로 2825,퉁퉁하다,전북말산업복합센터,전라북도 김제시정
85,완료(입양),[개] 푸들,암컷,,흰색,2020,3.75,서울-용산-2021-00027,2021-03-15 ~2021-03-25,남산하트공원,마이크로칩은 있으나 미등록.,한남동물병원,서울특별시 용산구청
86,완료(귀가),[개] 푸들,암컷,0.0,갈색,2021,3.7,경기-안성-2021-00193,2021-03-15 ~2021-03-25,신원아침도시 아파트,사진상 옷,이성준동물병원,경기도 안성시청
87,완료(입양),[개] 푸들,수컷,0.0,갈색,2021,1.8,전북-익산-2021-00282,2021-03-15~2021-03-25,익산시용동면흥왕1길,생후70일정도 작고순하며이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
88,완료(입양),[개] 푸들,수컷,0.0,베이지색,2021,2,전북-익산-2021-00283,2021-03-15~2021-03-25,익산시용동면흥왕1길,생후70일정도 순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
89,완료(귀가),[개] 푸들,암컷,,갈색,2016,5,전북-군산-2021-00265,2021-03-174~2021-03-24,군산시 성산면 금강하구둑,기본교육도 잘되어있는 순한아이입니다,군산유기동물보호센터,전라북도 군산시청
90,완료(귀가),[개] 푸들,암컷,,갈,2011,4,서울-도봉-2021-00028,2021-03-15 ~2021-03-22,삼양로 144길 33 덕성여대 앞,양눈백내장. 큰유선종양. 온순함. 사람따름. 전신미용흔적. 꼬,한국동물구조관리협회,서울특별시 도봉구청
91,완료(입양),[개] 푸들,암컷,,연갈,2018,,인천-미추홀-2021-00075,2021-03-15~2021-03-25,미주홀구 주안동 주안체육공원,발톱 정리 안되있음,인천광역시 수의사회,인천광역시 미추홀구청
92,완료(입양),[개] 푸들,수컷,,백색,2011,5,대전-동구-2021-00095,2021-03-15 ~2021-03-25,가양동 한원 파크빌라인근,,대전동물보호센터,대전광역시 동구청
93,완료(귀가),[개] 푸들,암컷,0.0,갈색,2019,3.0,전남-여수-2021-00138,2021-03-15~2021-03-25,만흥파출소,온순함. 만성리 레일바이크 앞에서 발견.,유기동물보호소,전라남도 여수시청
94,완료(입양),[개] 푸들,암컷,,초코,2017,3.9,경기-용인-2021-00167,2021-03-15 ~2021-03-25,처인구 이동읍 처인골프장 관리동,활발한 아이,용인시 동물보호센터,경기도 용인시청
95,완료(귀가),[개] 푸들,암컷,0.0,검정색,2013,2.80,경기-광주-2021-00121,2021-03-15 ~2021-03-25,광주시 남한산성면 엄미리 일대,"3-23, 칩있음, 털엉킴이 심해 신고자분이 미용시키셨다고 함",광주1\0동물병원초월,경기도 광주시청
96,보호중,[개] 푸들,암컷,,갈색,2012,,강원-춘천-2021-00112,2021-03-15 ~2021-03-25,퇴계 현대아파트 201동,온순,춘천시 동물보호센터,강원도 춘천시청
97,완료(귀가),[개] 푸들,수컷,0.0,갈색,2019,10,충남-아산-2021-00190,2021-03-15 ~2021-03-24,도고산로 227번길 165,302호(관리) 190호(공고),아산시동물보호센터,충청남도 아산시청
98,완료(입양),[개] 푸들,수컷,1.0,살구색,2019,3.8,전북-전주-2021-00317,2021-03-15~2021-03-24,서곡현대아파트뒤,털관리가 안되어있었음,동부동물병원,전라북도 전주시청
99,보호중,[개] 푸들,수컷,0.0,갈색,2016,,전북-군산-2021-00267,2021-03-15 ~2021-03-25,군산시 미룡동 베네스타 105동부근,순한아이입니다,군산유기동물보호센터,전라북도 군산시정
100,완료(입양),[개] 푸들,수컷,1.0,갈색,2017,6,전북-남원-2021-00173,2021-03-15~2021-03-25,남원시 대산면 일마을,중성화 되어있음,하나동물병원,전라북도 남원시청
101,완료(입양),[개] 푸들,암컷,,갈색,2017,5,전북-남원-2021-00174,2021-03-15 ~2021-03-25,남원시 대산면 일마을,사진참조,하나동물병원,전라북도 남원시청
102,완료(귀가),[개] 푸들,수컷,0.0,흰색,2019,3.5,전남-여수-2021-00140,2021-03-15~2021-03-25,중앙로18-1 고기백화점,온순함.,유기동물보호소,전라남도 여수시청
103,완료(입양),[개] 푸들,수컷,,흰색,2017,5,부산-사상-2021-00042,2021-03-16 ~2021-03-26,덕포2 치안센터,"흰색&8000,브라운컬러 옷착용",유기동물및동물보호협,부산광역시 사상구청
104,완료(귀가),[개] 푸들,수컷,0.0,갈색,2010,6.0,인천-계양-2021-00092,2021-03-16 ~2021-03-26,개산동 에덴아파트앞,백색 진주목걸이착용,신영재동물병원,인천광역시 계양구청
105,종료(기증),[개] 푸들,수컷,0.0,갈,2018,4.9,경기-의정부-2021-00065,2021-03-16 ~2021-03-26,가능동 706-53 카페아로하 인근,빨간바탕+하얀줄 하네스/301000적힌 파란후드옷. 활발/사람,한국동물구조관리협회,경기도 의정부시청
106,완료(귀가),[개] 푸들,수컷,0.0,갈,2013,5.2,경기-동두천-2021-00057,2021-03-16 ~2021-03-26,행선로 62-14 정화빌라 인근,"눈곱약간. 코갈색, 양귀끝털 길게 늘어짐. 사람따름/잘안김/양",한국동물구조관리협회,경기도 동두천시청
107,완료(입양),[개] 푸들,암컷,,검,2021,3.7,경기-포천-2021-00198,2021-03-16 ~2021-03-26,왕방로 279번길 41-40 인근,전신미용흔적있는듯. 온순함/양전. 꼬리단미됨. 털때탐.,한국동물구조관리협회,경기도 포천시청
108,완료(귀가),[개] 푸들,수컷,1.0,갈색,2015,2.6,울산-동구-2021-00047,2021-03-17~2021-03-29,동구 화정동 일대,피부병심함/털엉킴심함/순함/초록색옷착용,울산유기동물보호센터,울산광역시 동구청
109,완료(귀가),[개] 푸들,암컷,,검,2009,4,광주-서구-2021-00078,2021-03-16 ~2021-03-26,서구 쌍촌동,21-0314임자,광주 동물보호소,광주광역시 서구청
110,완료(입양),[개] 푸들,암컷,,"갈,흰",2017,5,광주-북구-2021-00120,2021-03-16 ~2021-03-26,북구 본촌동,21-0312티티,광주 동물보호소,광주광역시 북구청
111,완료(입양),[개] 푸들,암컷,,갈,2015,3,광주-광산-2021-00145,2021-03-16 ~2021-03-26,광산구 월곡동,21-0315 황금,광주 동물보호소,광주광역시 광산구정
112,완료(입양),[개] 푸들,수컷,0.0,검정,2016,5,경기-성남-2021-00116,2021-03-16 ~2021-03-26,성남동4912,"줄무늬 옷 착용, 치아 에나멜질 손상.",펫토피아동물병원,경기도 성남시청
113,완료(입양),[개] 푸들,수컷,1.0,검정,2018,5,충남-아산-2021-00194,2021-03-16 ~2021-03-25,배미동 서진아파트 앞 서진부동산,355호(관리) 194호(공고),아산시동물보호센터,충청남도 아산시청
114,완료(입양),[개] 푸들,수컷,1.0,갈색,2017,4,전북-임실-2021-00047,2021-03-16~2021-03-31,임실읍,"몸전체적으로 매우 엉킴, 파란목테",박영재동물병원,전라북도 임실군정
115,완료(입양),[개] 푸들,수컷,0.0,갈색,2019,2.8,경북-칠곡-2021-00071,2021-03-16~2021-03-23,왜관읍중앙로,동물병원앞먹이던사료와 용품두고감,칠곡유기동물보호센터,경상북도 칠곡군청
116,종료(안락사),[개] 푸들,암컷,,갈색,2019,4.8,경남-함양-2021-00053,2021-03-16 ~2021-03-26,함양군 함양읍 함양배움길,"발견당시 목줄 등 특이사항이 없으며, 사람을 좋아함",함양군위탁보호소,경상남도 함양군청
117,완료(입양),[개] 푸들,수컷,1.0,검정색,2017,4.80,부산-금정-2021-00093,2021-03-17~2021-03-29,서금로 99-7 부산산림교육센터 안 공원,"금정 1-82,빨간색목줄, 갈색티셔츠, 미용됨",누리동물병원,부산광역시 금정구청
118,완료(입양),[개] 푸들,암컷,,검,2021,3.5,경기-연천-2021-00081,2021-03-17~2021-03-29,연천읍 문화로150 연천군공설운동장 민방위급수대 인근,분홍색 목줄착용. 사람따름. 낌낌거림. 꼬리단미됨. 7개월추,한국동물구조관리협회,경기도 연천군청
119,완료(입양),[개] 푸들,암컷,0.0,검정,2016,,강원-원주-2021-00174,2021-03-17~2021-03-29,돼지문화운근처,"턱아래 흰털, 털이많이 엉킴",원주유기동물보호센터,강원도 원주시청
120,종료(자연사),[개] 푸들,수컷,,갈색,2019,3.5,전남-목포-2021-00165,2021-03-17 ~ 2021-03-29,중앙고부근,"배수로에 빠져 구출,분리불안보임,최근미용됨",목포시유기동물보호소,전라남도 목포시청
121,완료(입양),[개] 푸들,수컷,1.0,갈색,2018,,경기-안성-2021-00223,2021-03-19 ~2021-03-29,죽산 터미널 부근,없음,이성준동물병원,경기도 안성시청
122,보호중,[개] 푸들,수컷,,연한 갈색,2020,5.8,경북-예천-2021-00086,2021-03-17 ~ 2021-03-29,호명면 직산리,구조시 목줄없음,예천군유기동물보호소,경상북도 예천군청
123,완료(귀가),[개] 푸들,암컷,,갈,2019,3.3,서울-강북-2021-00053,2021-03-18 ~2021-03-29,번동 동문아파트 인근 도로가,분홍옷/빨간하네스. 전신미용흔적. 활발함/사람파름. 꼬리단,한국동물구조관리협회,서울특별시 강북구정
