,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
14,완료(귀가),[개] 말티즈,수컷,1.0,흰,2017,6.5,서울-중랑-2020-00247',2020-72004~2020-12-24,면목동 66-14 인근,"코 검+갈색,. 오른귀 뒤로 잘넘김. 사람좋아함/낌낌. 꼬리단",한국동물구조관리협회,서울특별시 중랑구청
15,종료(자연사),[개] 말티즈,수컷,,흰색,2020,3,부산-부산진-2020-00605,2020-12-03 ~2020-12-14,부산진구 신암로 56(서면지구대),"9개월 추정, 카키칼라옷 착용",동물보호관리협회,부산광역시 부산진구청
16,완료(귀가),[개] 말티즈,수컷,1.0,백,2015,3.7,대구-서구-2020-00639,2020-12-03 ~2020-12-14,평리푸르지오 네거리,"넥칼라,짓음방지기 착용한 상태",대구시수의사회,대구광역시 서구청
17,완료(귀가),[개] 말티즈,암컷,,흰색,2007,1.5,대구-수성-2020-00980,2020-12-003 ~2020-12-14,범물삼주아파트부근,-,제니스동물병원,대구광역시 수성구청
18,완료(입양),[개] 말티즈,암컷,,흰색,2015,3.2,경기-부천-2020-01143,2020-12-03 ~2020-12-14,역곡역 더맑은 치과 후문 주차장,"노란색 목폴라티, 순함",가나동물병원,경기도 부천시청
19,종료(자연사),[개] 말티즈,수컷,1.0,흰색,2010,,경기-고양-2020-01307,2020-72-003 ~2020-12-ㄱ74,백석동1262-1 유준헤어뉴스,"간색옷 착용,노견추정",고양시동물보호센터,경기도 고양시청
20,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,3.4,전북-전주-2020-02116,2020-12-03 ~2020-12-14,전주굴다리부근,완전털이엉켜있음,동부동물병원,전라북도 전주시청
21,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2012,2.7,경북-경산-2020-00941,2020-12-03 ~2020-12-14,진량 신상리,"인근 아파트에서 배회, 백내장이 있으며 거동이 불편해보임",경산시유기동물보호소,경상북도 경산시정
22,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2007,3,경남-창원1-2020-00806,2020-12-003 ~2020-12-14,의창구 봉곡동 농협하나로마트 부근,4-12-1-5-2 흰색. 내장칩동물등록,창원유기동물보호소,경상남도 창원시 의창성산구청
23,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2019,,경남-창원1-2020-00807,2020-12-03 ~2020-12-14,의창구 명지로94번길 4-14 부근 도로변,-12-1-6 흰색.교통사고 이송 중 사망. 내장칩동물등록,창원유기동물보호소,경상남도 창원시 의창성산구정
24,완료(입양),[개] 말티즈,수컷,1.0,흰색,2015,3.94,인천-강화-2020-00744,2020-12006 ~2020-12-16,남산길147,"눈,입 주변 갈색으로 착색",베스트동물병원,인천광역시 강화군청
25,완료(입양),[개] 말티즈,수컷,0.0,흰,2014,5.2,서울-중랑-2020-00248,2020-12007~2020-12-28,면목동 630 인근,말티즈 혼종 추정. 코검정. 털 심하게뭉침/피부질환/미용해줌.,한국동물구조관리협회,서울특별시 중랑구정
26,완료(입양),[개] 말티즈,암컷,,흰,2013,2.9,경기-양주-2020-00673,2020-12-,광적면 69편의점 앞,코살색. 우안 각막 상처보임. 부정교합. 전함/사람따름. 꼬리,한국동물구조관리협회,경기도 양주시청
27,완료(입양),[개] 말티즈,암컷,1.0,흰,2019,2.3,경기-수원-2020-01024,2020-72-004~2020-12-ㄱ74,팔달문로153번길3 반도빌라 도로변,눈물자국,수원시 동물보호센터,경기도 수원시청
28,완료(입양),[개] 말티즈,수컷,1.0,백,2016,,경기-시흥-2020-00767,2020-12】04~2020-1276,승지로60번길 28 부근,순함. 털미용.,한국야생동물보호협회,경기도 시흥시청
29,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,3.40,충남-보령-2020-00423,2020-12-004~2020-12-14,대천2동사무소 앞,"흰색, 털이 빠지고 약함",보령시임시동물보호소,충청남도 보령시청
30,완료(입양),[개] 말티즈,암컷,,흰색,2012,2.2,경남-양산-2020-00344,2020-72004~2020-12-14,고향의봄3길도로,흰색 기력이없고가슴에물혹,양산시유기동물보호소,경상남도 양산시청
31,완료(귀가),[개] 말티즈,수컷,0.0,흰,2018,3.7,서울-강북-2020-00285,2020-12-005~2020-12-15,수유사거리 수유약국 인근,양귀외이염.양눈눈물자국.눈주변변색됨.전신미용흔적.입주,한국동물구조관리협회,서울특별시 강북구청
32,종료(자연사),[개] 말티즈,수컷,0.0,흰색,2013,3,,2020-12-005~2020-12-15,미추홀구 독정이로 231 애견세상,눈물자국 심함,인천광역시 수의사회,: 인천광역시 미추홀구청
33,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2019,4.3,전남-여수-2020-00517,2020-12-005~2020-12-15,죽림부영1차 120동,온순함,유기동물보호소,전라남도 여수시청
34,완료(귀가),[개] 말티즈,암컷,,흰색,2019,1.6,경기-고양-2020-01310,2020-12-07~2020-1277,원신동 행정복지센터,없음,고양시동물보호센터,경기도 고양시청
35,완료(입양),[개] 말티즈,암컷,,흰색,2019,2.5,전남-목포-2020-01210,2020-12-007~2020-12-17,흠플러스부근,"순하고 잘따름,관리잘됨",목포시유기동물보호소,전라남도 목포시청
36,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018,2.80,경기-파주-2020-00703,2020-12005~2020-12-15,한울마을5단지 메아리공원 주변,검은옷 착용. 중성화수술후 발사전 모습. 잠복고환 수술 흔적,웰니스클리닉,경기도 파주시청
37,종료(자연사),[개] 말티즈,수컷,0.0,흰색,2020,1.8,전북-전주-2020-02127,2020-12】05~2020-12-ㄱ14,팔복동 백제 약품 주변,털이 엉켜 있음,행복한동물병원,전라북도 전주시청
38,완료(입양),[개] 말티즈,수컷,1.0,흰색,2017,3,경북-경산-2020-00944,2020-12-05~2020-12-15,용성오산,"생후 3년 추정, 중성화 되어있음",경산시유기동물보호소,경상북도 경산시정
39,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2014,2.94,대구-달성-2020-01029,2020-12-006 ~2020-12-16,가태리,미용이 되어 있음,달성축산동물병원,대구광역시 달성군정
40,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2015,3.4,부산-해운대-2020-00639,2020-12-007~2020-12-17,재송중학교 앞,파란색 하네스,누리동물병원,부산광역시 해운대구청
41,종료(자연사),[개] 말티즈,암컷,,흰색,2016,2.6,인천-서구-2020-00963,2020-12-007~2020-12-17,심곡동332-8,복수참.식욕없음.신고자님이 검사,가정동물병원,인천광역시 서구청
42,완료(입양),,암컷,,"흰,갈",2018,4,광주-북구-2020-01184,2020-12006 ~2020-12-16,북구 용강동,"20-1714 로하, 털 엉킴 심함",광주 동물보호소,광주광역시 북구청
43,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2019,4,충북-청주-2020-01743,2020-12006 ~2020-12-16,신봉동 산업인력공단,"녹색 하네스 착용, 알록달록한 옷입고 미용한 아이, 앞만보고",반려동물보호센터,충청북도 청주시청
44,완료(입양),[개] 말티즈,수컷,1.0,흰,2016,5,서울-도봉-2020-00234,2020-12-,창동 녹천역 인근,남색하네스.입주변털 살짝오염.전신미용흔적.사람따르나머리,한국동물구조관리협회,서울특별시 도봉구청
45,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2013,3.3,인천-부평-2020-01050,2020-12-07~2020-12-77,부광중학교정문,"분홍옷,최근 2주이내 미용한듯함,순함",조재진동물병원,인천광역시 부평구청
46,완료(귀가),[개] 말티즈,암컷,,흰색,2016,3.50,경기-파주-2020-00708,2020-12-007~2020-12-17,운정 힐링동물병원 주변,경계심있음. 동물병원앞 유기됨.,웰니스클리닉,경기도 파주시청
47,종료(기증),[개] 말티즈,수컷,1.0,흰색,2013,4,경기-화성-2020-02125,2020-12007~2020-12-16,진안동 569-6,"사람에게 온순함, 베이지색 후리스같은 옷 입음, 미용한지 조",남양유기견보호센터,경기도 화성시청
48,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,4,충북-충주-2020-00536,2020-12-007~2020-12-16,능암높지생태공원,"사람좋아함,가슴줄, 옷착용,사상충음성",충주시동물보호센터,충청북도 충주시청
49,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,2.4,전남-여수-2020-00521,2020-12007~2020-12-77,문수동 원앙빌 주택가,신고자 임시보호중,유기동물보호소,전라남도 여수시청
50,완료(입양),[개] 말티즈,수컷,1.0,백,2018,3,경북-포항-2020-01653,2020-12007~2020-12-77,경상북도 포항시 남구 대도동24-5번지,"멜롱하는 혀,얼굴미용흔적있음,전체적으로 작은느낌,온순하",영일동물플러스,경상북도 포항시청
51,완료(입양),[개] 말티즈,암컷,,흰색,2020,1.5,,2020-12-08 ~2020-12-18,미추홀구 주안 6동 1593-43 펫앤,"2달추정, 어림, 순함, 피부병있음",인천광역시 수의사회,인천광역시 미추홀구청
52,완료(귀가),[개] 말티즈,수컷,1.0,백색,2015,6.0,인천-계양-2020-00744,2020-12-008 ~2020-1278,임학동 영신식자재마트앞,"회색옷착용,눈물자욱 많음",신영재동물병원,인천광역시 계양구청
53,완료(입양),[개] 말티즈,암컷,0.0,흰색,2015,4.2,울산-중구-2020-00419,2020-12-008 ~2020-12-18,중구 성안동 성안로터리 인근,순함,울산유기동물보호센터,울산광역시 중구청
54,완료(입양),[개] 말티즈,수컷,1.0,흰색,2014,2.2,충남-천안-2020-00981,2020-12-,병천면 병천장터,미용한지 얼마 안되어보임.털상태 매우깨끗함.,천안시유기동물보호소,충청남도 천안시청
55,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,4.5,전남-순천-2020-00537,2020-12-,순대 기숙사 말티,"종합백신,코로나예방,광견병예방,레볼루션,프론트라인,사상",순천시유기동물보호소,전라남도 순천시청
56,종료(안락사),[개] 말티즈,수컷,0.0,아이보리,2013,4,충북-옥천-2020-00375,2020-12-08 ~2020-12-18,옥천읍 옥각리 보건진료소,[관리번호 374] 성격이 순함,옥천동물병원,충정북도 옥천군청
57,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,2.84,경북-경산-2020-00947',2020-12-08 ~2020-12-18,진량 공단,"공단 내 울타리에 웅크리고 있었음, 구조",경산시유기동물보호소,경상북도 경산시정
58,완료(입양),[개] 말티즈,암컷,,"흰색, 귀만 주황빛",2018,3,세종-세종-2020-00313,2020-12-,조치원읍 남리 9,매우마름,세종유기동물보호센터,세종특별자치시정
59,완료(입양),[개] 말티즈,암컷,,흰,2017,4.8,경기-수원-2020-01032,2020-12-09 ~ 2020-12-21,고등동 공사현장,자가미용되어있음,수원시 동물보호센터,경기도 수원시청
60,완료(귀가),[개] 말티즈,암컷,0.0,"흰,검정",2016,4.1,강원-원주-2020-01016,2020-72-21~2020-12-31,삼익단지정문,옷착용,원주유기동물보호센터,강원도 원주시청
61,완료(귀가),[개] 말티즈,암컷,,흰,2019,5.6,서울-강서-2020-00241,2020-12-09 ~2020-12-21,곰달래로59길 12 곰달래지구대 인근,눈물자국. 코검정. 손할줄읽. 네발미용. 사람좋아함. 배수술자,한국동물구조관리협회,서울특별시 강서구청
62,완료(입양),[개] 말티즈,수컷,1.0,흰,2015,8,광주-광산-2020-00906,2020-12-009 ~2020-12-21,광산구 송정동,20-1724건이,광주 동물보호소,광주광역시 광산구청
63,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,30,충북-충주-2020-00547',2020-12-09 ~2020-12-18,두산길 51 (대소원면),몸쪽 털관리안됨 순함 사상충음성,충주시동물보호센터,충청북도 충주시청
64,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2014,2.7,경남-통영-2020-00544,2020-12-09 ~2020-12-21,중앙로 177. 태평성당 맞은편 도로,우측후지발 피부박리/개방성 복합골절(교통사고),사랑애완동물병원,경상남도 통영시청
65,완료(귀가),[개] 말티즈,수컷,1.0,흰,2019,5,서울-은평-2020-00246,2020-72-70 ~2020-12-21,응암동 응암오거리 일대,검/회색 줄무늬옷. 코갈색. 부정교합. 꼬리끝 길게미용. 샴푸냄,한국동물구조관리협회,서울특별시 은평구정
66,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015,1.9,경기-고양-2020-01319,2020-12-10 ~2020-12-21,토당동 능곡행정복지센터,부상견,고양시동물보호센터,경기도 고양시청
67,완료(입양),[개] 말티즈,암컷,0.0,흰색,2015,4.4,제주-제주-2020-06079,2020-72-70 ~2020-12-21,제주시 애월읍 애월해안로943,(개체관리번호5692),제주 동물보호센터,제주특별자치도정
68,완료(귀가),[개] 말티즈,암컷,,흰,2013,5.3,인천-서구-2020-00968,2020-72-70 ~2020-12-21,드림파크 어울림 경비실,"귀여움, 순함, 목걸이에 밍키라고 써있음, 백탁",가정동물병원,인천광역시 서구청
69,완료(입양),[개] 말티즈,암컷,,흰,2010,2.5,광주-북구-2020-01192,2020-12-10 ~2020-12-21,북구 본촌동,20-1725 방울 슬개골수술 흔적 있음,광주 동물보호소,광주광역시 북구청
70,종료(기증),[개] 말티즈,수컷,0.0,백,2013,3.2,경기-안양-2020-00380,2020-72-70 ~2020-12-21,,견주사망. 털미용. 옷 입고 있음. 순함. 칩있음.,한국야생동물보호협회,경기도 안양시청
71,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2018,30,충북-청주-2020-01754,2020-72-70 ~2020-12-21,금천빌딩 마마트,귀 꼬리 다홍색으로 염색 빨간색 옷 착용 칩이 있으나 연락이,반려동물보호센터,충청북도 청주시청
72,보호중,[개] 말티즈,암컷,0.0,백,2017,4,경북-포항-2020-01664,2020-72-70 ~2020-12-21,경상북도 포항시 북구 청하면 이가리 449 인근,길생활오래한듯털엉키고더러웠음(제발버리지마세요!제발중,영일동물플러스,경상북도 포항시청
73,종료(안락사),[개] 말티즈,수컷,,흰색,2010,5,경북-영덕-2020-00366,2020-12-10 ~2020-12-21,경북 영덕군 남정면 남정길 12-18,음이 심함,영덕유기동물보호센터,경상북도 영덕군청
74,완료(입양),[개] 말티즈,암컷,0.0,흰색,2017,3.4,울산-울주-2020-01077,2020-12-71~2020-12-21,울주군 상북면 상천마을길 20번지 인근,경계심/견주사망/백신1차접종,울산유기동물보호센터,울산광역시 울주군청
75,종료(자연사),[개] 말티즈,수컷,0.0,흰색,2012,3.7,울산-울주-2020-01078,2020-12-71 ~2020-12-21,울주군 상북면 상천마을길 20번지 인근,경계심/견주사망/백신1차접종/치석심함,울산유기동물보호센터,울산광역시 울주군정
76,보호중,[개] 말티즈,,,,,,울산-울주-2020-01079,2020-12-17~2020-12-21,울주군 상북면 길천마을길 20번지 인근,매우사나움/입질함/견주사망/상세정보추후기재,울산유기동물보호센터,울산광역시 울주군정
77,종료(안락사),[개] 말티즈,수컷,0.0,흰,2008,,광주-광산-2020-00910,2020-12-17~2020-12-21,광산구 월계동,"20-1732 두부, 뒷다리이상(보행불가)",광주 동물보호소,광주광역시 광산구청
78,종료(기증),[개] 말티즈,수컷,1.0,백,2007,4.4,경기-광명-2020-00332,2020-12-11 ~2020-12-23,광명시청에서 인수,남색스카프. 순함.,한국야생동물보호협회,경기도 광명시청
79,완료(입양),[개] 말티즈,암컷,0.0,흰색,2013,4.5,경기-평택-2020-02893,2020-12-11 ~2020-12-21,세교동 개나리@,피부병,평택시유기동물보호소,경기도 평택시청
80,완료(입양),[개] 말티즈,수컷,0.0,흰색,2017,3.5,전북-익산-2020-01423,2020-12-12~2020-12-22,익산시춘포면구담교다리부근에서,미용이잘되여있고 순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
81,보호중,[개] 말티즈,수컷,0.0,흰색,2020,4.5,부산-중구-2020-00296,2020-12-14~2020-12-22,중구로154,"중구1-83호, 미용, 온숨함",부산동물보호센터,부산광역시 중구청
82,완료(입양),[개] 말티즈,암컷,0.0,흰색,2016,30,인천-부평-2020-01064,2020-12-14~2020-12-24,부평구 부평4동 개흠 초등학교 근처,"성대수술이 되어있음,.조금 싸나움",세림동물병원,인천광역시 부평구정
83,완료(귀가),[개] 말티즈,암컷,0.0,백색,2014,4.0,인천-계양-2020-00748,2020-72-74~2020-12-24,효성동 뉴서울2차아파트,입주변털 갈색변색,신영재동물병원,인천광역시 계양구청
84,종료(자연사),[개] 말티즈,암컷,0.0,백색,2007,4.0,인천-계양-2020-00749,2020-12-74~2020-12-24,계산2동 주민센타,"좌측안구백탁,안구염증,피부병있슴",신영재동물병원,인천광역시 계양구청
85,완료(입양),[개] 말티즈,특이,,흰색,2017,5,전북-부안-2020-00359,2020-12-23 ~2021-01-04,변산면 소재 캠핑장,,연합동물병원,전라북도 부안군청
86,완료(입양),[개] 말티즈,수컷,0.0,백색,2016,3.7,경기-성남-2020-00944,2020-12-12~2020-12-22,수진동4678,"귀염증,하트무늬 옷착용",펫토피아동물병원,경기도 성남시청
87,완료(입양),[개] 말티즈,수컷,0.0,흰색,2016,4.60,인천-중구-2020-00833,2020-72-74~2020-12-24,자유공원광장,빨간패딩옷착용함.양호한것으로 사료됨,경동동물병원,인천광역시 중구청
88,완료(귀가),[개] 말티즈,암컷,,흰색,2017,3.2,인천-부평-2020-01068,2020-12-14~2020-12-24,갈산동 사거리,옷입고 미용되어있음,짱구네동물병원,인천광역시 부평구청
89,완료(귀가),[개] 말티즈,수컷,,백색,2013,4.5,대전-동구-2020-00603,2020-72-74~2020-12-24,신흥동 제2 치수교 인근,주인반환,대전동물보호센터,대전광역시 동구청
90,완료(입양),[개] 말티즈,수컷,1.0,흰,2015,5,경기-수원-2020-01041,2020-72-74~2020-12-24,지동시장 입구,미용흔적 있음,수원시 동물보호센터,경기도 수원시청
91,완료(입양),[개] 말티즈,수컷,,흰색,2015,,전남-나주-2020-00551,2020-12-73 ~2020-12-23,나주시 영산로 5415-22,흰색,빚고을애견,전라남도 나주시청
92,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017,,전남-나주-2020-00568,2020-12-73 ~2020-12-23,나주시 금천면 죽촌리 430,사람 잘 따름,빚고을애견,전라남도 나주시청
93,완료(귀가),[개] 말티즈,암컷,,백색,2018,,대전-대덕-2020-00480,2020-72-74~2020-12-24,대전광역시 대덕구 법동 6편한세상 108동 주변,신고자 입양신청,대전동물보호센터,대전광역시 대덕구정
94,완료(입양),[개] 말티즈,수컷,,흰색,2017,5,경남-김해-2020-01686,2020-12-14~2020-12-24,김해시 상동면 여차리 442,"1690, 그린칼라 옷착용",유기동물및관리협회,경상남도 김해시청
95,완료(입양),[개] 말티즈,수컷,,흰색,2019,2,인천-남동-2020-00691,2020-12-15~2020-12-28,남동구 용천로 205번길 21,"미용됨, 겁많음",인천수의사회,인천광역시 남동구청
96,완료(입양),[개] 말티즈,수컷,,흰색,2019,2,인천-남동-2020-00692,2020-12-15~2020-12-28,남동구 용천로 205번길 21,"미용됨, 겁많음",인천수의사회,인천광역시 남동구청
97,완료(귀가),[개] 말티즈,암컷,,흰색,2014,3.06,대구-수성-2020-00994,2020-12-74~2020-12-24,영남공고 앞,빨간옷과 목줄 착용,신세계동물병원,대구광역시 수성구청
98,완료(귀가),[개] 말티즈,수컷,1.0,싸1[6,2017,3.0,인천-부평-2020-01069,2020-12-14~2020-12-24,산곡동 236-21,"순하고관리상태양호함,빨간옷및하네스착용",삼산종합동물병원,인천광역시 부평구정
99,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015,2.2,경기-평택-2020-02904,2020-12-14~2020-12-24,서정북로 100,숨함,평택시유기동물보호소,경기도 평택시청
100,완료(입양),[개] 말티즈,암컷,0.0,흰색,2017,1.8,경기-파주-2020-00720,2020-72-74~2020-12-24,문산 수억고등학교 주변,"진드기감염,전신피부염",버디종합동물병원,경기도 파주시청
101,완료(입양),[개] 말티즈,암컷,0.0,흰색,2014,3.6,경기-파주-2020-00722,2020-12-14~2020-12-24,문산 수억고등학교 주변,"진드기,내장등록 되어있음,전신피부염",버디종합동물병원,경기도 파주시청
102,완료(입양),[개] 말티즈,수컷,0.0,흰색,2013,6,충남-아산-2020-01263,2020-72-74~2020-12-23,동일아파트 앞 도로,1959호(관리) 1263호(공고) 앞이빨이 빠져있어 혀가 빠져나,아산시동물보호센터,충청남도 아산시청
103,완료(귀가),[개] 말티즈,수컷,1.0,백,2016,5.5,경북-포항-2020-01682,2020-72-74~2020-12-24,경상북도 포항시 북구 대신로 43 선린병원,"통통함,핑크코,미용되어있음(귀털이 길게 남겨져있음),잠이오",영일동물플러스,경상북도 포항시청
104,완료(귀가),[개] 말티즈,수컷,1.0,흰,2010,2.4,서울-송파-2020-00238,2020-12-15~2020-12-28,송파대로30길 36 가락본동우체국 인근,"눈물자국,코갈색.앞니일부빠짐.사람좋아함.양쪽귀 피멍.양슬",한국동물구조관리협회,서울특별시 송파구정
105,완료(입양),[개] 말티즈,수컷,1.0,흰색,2015,3.5,대구-남구-2020-00384,2020-12-15~2020-12-25,경상 중학교,.,대구유기동물보호센터,대구광역시 남구청
106,완료(입양),[개] 말티즈,암컷,,흰색,2020,1,,2020-12-15~2020-12-28,미추홀구 숭의동 205-51 화이트 365,케이지와 같이 발견,인천광역시 수의사회,인천광역시 미추홀구청
107,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018,3.8,전남-여수-2020-00529,2020-12-15 ~2020-12-28,소라면 관기길 파프리카농장 인근,온순함 주인없을시 입양목적으로 임시보호중,유기동물보호소,전라남도 여수시청
108,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2010,3.1,인천-부평-2020-01076,2020-12-15~2020-12-28,부평시장역 인근,"분홍색옷,우안백내장,항문주위 탈장심함",조재진동물병원,인천광역시 부평구정
109,완료(입양),[개] 말티즈,수컷,,갈백,2020,1.5,대전-서구-2020-00784,2020-12-15~2020-12-28,가수원동1388 인근,,대전동물보호센터,대전광역시 서구청
110,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2012,2.4,경기-평택-2020-02916,2020-12-15~2020-12-28,쇼핑로 194,"칩내장, 중성화",평택시유기동물보호소,경기도 평택시청
111,완료(입양),[개] 말티즈,수컷,1.0,흰색,2017,4.0,경기-남양주-2020-01903,2020-12-15~2020-12-28,일패동,목줄없고 겁이있으며 양쪽 슬개골탈구,남양주동물보호협회,경기도 남양주시청
112,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014,4,강원-속초-2020-00427,2020-12-15~2020-12-28,주공2차 214동앞,사람을잘따름,속초시유기동물보호소,강원도 속초시청
113,완료(입양),[개] 말티즈,수컷,0.0,흰색,2013,6,충북-청주-2020-01775,2020-12-15~2020-12-28,수곡2동 주민센터 입구,"리드줄과 녹색 하네스 착용, 등 털이 엉켜있는 말티즈. 미용 후",반려동물보호센터,충청북도 청주시청
114,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,0.5,경남-창원1-2020-00830,2020-72-15~2020-12-24,성산구 안민로 160번길 64 근처,"-12-1-19내외구충,ㅁ0ㅇ6,00\음성※입양문의 많아 공지",창원유기동물보호소,경상남도 창원시 의창성산구정
115,종료(자연사),[개] 말티즈,암컷,,흰,2016,3.8,서울-강북-2020-00291,2020-12-16~2020-12-28,인수봉로75길 10 인수중학교 인근,남색줄무늬옷. 기침심함. 활발함/사람좋아함. 꼬리단미안됨.,한국동물구조관리협회,서울특별시 강북구정
116,완료(귀가),[개] 말티즈,수컷,0.0,흰,2016,5.30,경기-양주-2020-00687',2020-12-16~2020-12-28,삼숭동 683-1 자이3단지아파트 놀이터,흰별 무늬 회색담요 같이옴. 입주변털 약간 변색. 암전함/온순,한국동물구조관리협회,경기도 양주시청
117,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018,3.5,경북-김천-2020-00499,2020-12-16~2020-12-28,부항면 하대리,"중성화, 털이엉키고 악취",김천시 동물보호센터,경상북도 김천시청
118,완료(입양),[개] 말티즈,수컷,,흰색,2016,5,경남-김해-2020-01697,2020-12-16~2020-12-28,김해시 한림 119,1701,유기동물및관리협회,경상남도 김해시청
119,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,3,부산-서구-2020-00518,2020-12-23 ~2021-01-04,서대신역로타리 2번출구,"온순함,옷착용,서구1-212호",부산동물보호센터,부산광역시 서구청
120,보호중,[개] 말티즈,암컷,0.0,흰색,2008,2.7,서울-강동-2020-00373,2020-12-16~2020-12-28,선사유적지 앞,치아가 거의 없음,둔촌동물병원,서울특별시 강동구정
121,완료(입양),[개] 말티즈,수컷,0.0,흰색,2017,4.50,경기-이천-2020-00905,2020-12-16~2020-12-28,마장면 서이천로,매우온순함,위더스 동물보호센터,경기도 이천시청
122,완료(입양),[개] 말티즈,암컷,,5,2016,5,경남-창원3-2020-00491,2020-12-16 ~2020-12-28,명동 421 거북이횟집앞,"약간 경계, 자가 미용 흔적, 중×, 칩※",진해유기동물보호소,창원시청 진해기술지원과
