,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
13,종료(안락사),[개] 진도견,,,,,,대구-달성-2021-00038,2021-02-02 ~2021-02-15,대구 가창동로 122-41,겁 많음,동인동물병원,대구광역시 달성군정
14,완료(귀가),[개] 진도견,수컷,0.0,흰색,2019,25,충북-청주-2021-00088,2021-02-02 ~2021-02-15,봉명고등학교,파란색 목줄 착용,반려동물보호센터,충청북도 청주시청
15,보호중,[개] 진도견,암컷,,흰색,2011,,경북-김천-2021-00034,2021-02-02 ~2021-02-15,노실고개6길 38-14,"체인목줄, 견주사망(독거노인)",김천시 동물보호센터,경상북도 김천시청
16,종료(안락사),[개] 진도견,수컷,0.0,화이트,2019,15,경남-밀양-2021-00224,2021-02-02~2021-02-15,활성동,경계심이 강한 아이/많은 시간과 관심이 필요한 아이,밀양시동물보호센터,경상남도 밀양시청
17,보호중,[개] 진도견,암컷,0.0,흰색,2020,15.2,경남-산청-2021-00034,2021-02-04~2021-02-15,금서면 희망광고 주변 도로변,구조시 파란목줄 착용/흰색견,산청동물보호센터,경상남도 산정군청
18,완료(입양),[개] 진도견,수컷,0.0,크림색,2020,14,경남-고성-2021-00058,2021-02-03 ~2021-02-10,거류면 은월1길 208-15,없음,고성군유기동물보호소,경상남도 고성군청
19,완료(귀가),[개] 진도견,수컷,,열은 황색,2018,15,경기-고양-2021-00091,2021-002-04~2021-0275,화전동 주민센터,"빨간색목줄착용, 단미",고양시동물보호센터,경기도 고양시청
20,완료(귀가),[개] 진도견,수컷,0.0,흰색,2017,14.7,울산-남구-2021-00037,2021-02-04~2021-02-15,남구관내,약간경계심,울산유기동물보호센터,울산광역시 남구청
21,완료(입양),[개] 진도견,암컷,0.0,갈색,2020,4,충남-천안-2021-00094,2021-02-05~2021-02-15,천안 동남구 병천면 관성리,"3개월 강아지, 순함",유실유기동물보호소,충청남도 천안시청
22,완료(귀가),[개] 진도견,암컷,,검정색,2018,,전남-목포-2021-00067,2021-02-05~2021-02-15,산정초부근,"가죽목줄,출산경험보임",목포시유기동물보호소,전라남도 목포시청
23,완료(귀가),[개] 진도견,암컷,0.0,흰색,2018,14,경남-창원1-2021-00068,2021-02-05~2021-02-15,의창구 신월동 69-2번지 한화디펜스 내,|!<2-1-4 흰색. 내장칩동물등록,창원유기동물보호소,경상남도 창원시 의창성산구청
24,완료(귀가),[개] 진도견,수컷,,백색,2019,,대전-동구-2021-00048,2021-02-08 ~2021-02-18,대전 동구 용운동 482-3 인근,주인반환,대전동물보호센터,대전광역시 동구청
25,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,2,전남-장성-2021-00052,2021-02-10 ~2021-02-22,황룡시장,재래시장 불법판매 신고. 쪽 벌은 다리가 한 몸매 할듯. 깜장코,장성군동물보호센터,전라남도 장성군청
26,완료(귀가),[개] 진도견,암컷,0.0,황색,2019,18,경기-남양주-2021-00155,2021-02-05~2021-02-15,퇴계원리,노랑색 목줄착용.온순함,남양주동물보호협회,경기도 남양주시청
27,종료(안락사),[개] 진도견,수컷,0.0,검정색,2018,15.00,경기-이천-2021-00085,2021-02-05~2021-02-15,사음동 경충대로,"빨간색 목띠착용, 사나움",위더스 동물보호센터,경기도 이천시청
28,완료(입양),[개] 진도견,암컷,0.0,"흰색, 연갈색",2020,2.5,경남-남해-2021-00023,2021-02-05~2021-02-15,경남 남해군 삼동면 영지리 미림자원 인근,"겁이 많음, 경계심이 강함",남해군유기동물보호소,경상남도 남해군청
29,종료(안락사),[개] 진도견,수컷,,황,2017,16.00,대전-유성-2021-00028,2021-02-08 ~2021-02-18,죽동 685 예미지 102동 주변,양호,대전동물보호센터,대전광역시 유성구청
30,완료(입양),[개] 진도견,수컷,,"흰,갈색",2021,1,강원-춘천-2021-00059,2021-02-06 ~2021-02-16,장학리 421-1 도로변,온순,춘천시 동물보호센터,강원도 춘천시청
31,완료(입양),[개] 진도견,수컷,,흰색,2021,1,강원-춘천-2021-00060,2021-02-06 ~2021-02-16,장학리 421-1 도로변,온순,춘천시 동물보호센터,강원도 춘천시청
32,보호중,[개] 진도견,수컷,0.0,화이트,2021,15,경북-상주-2021-00038,2021-02-06~2021-02-16,상주시 모서면 정산리 야산,야산입구에 돌아다니는견들구조,상주유기동물보호센터,경상북도 상주시청
33,완료(입양),[개] 진도견,수컷,0.0,화이트,2021,15,경북-상주-2021-00039,2021-02-06~2021-02-16,상주시 모서면 정산리 야산,야산입구에 돌아다니는견들구조,상주유기동물보호센터,경상북도 상주시청
34,보호중,[개] 진도견,암컷,0.0,흰색,2017,18,강원-원주-2021-00091,2021-02-08 ~2021-02-18,원동다니정문앞노상,"목줄착용, 털갈이중",원주유기동물보호센터,강원도 원주시청
35,완료(귀가),[개] 진도견,암컷,,카오스,2020,17,광주-남구-2021-00026,2021-02-07~2021-02-17,남구 월산119,21-0134시내,광주 동물보호소,광주광역시 남구청
36,보호중,[개] 진도견,수컷,0.0,흰색,2020,10,전북-완주-2021-00043,2021-02-07~2021-02-17,삼례읍 수계리 677,온순하고 목쪽에 학대받은 흔적있음,태산동물병원,전라북도 완주군정
37,완료(입양),[개] 진도견,수컷,0.0,흰색,2021,5,경북-성주-2021-00043,2021-02-07~2021-02-17,성주군선남면 우성공원근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군청
38,보호중,[개] 진도견,암컷,0.0,흰색,2021,5,경북-성주-2021-00044,2021-02-07~2021-02-17,성주군 선남면 우성공원 근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군정
39,완료(귀가),[개] 진도견,수컷,0.0,흰색,2016,17,강원-원주-2021-00093,2021-02-08 ~2021-02-18,시립도서관앞공원,"목줄착용, 경계",원주유기동물보호센터,강원도 원주시청
40,보호중,[개] 진도견,수컷,0.0,갈색,2011,24,강원-원주-2021-00095,2021-02-08 ~2021-02-18,귀래용암리고개앞,"목줄착용, 공격적",원주유기동물보호센터,강원도 원주시청
41,완료(귀가),[개] 진도견,수컷,,흰색,2016,18,전남-목포-2021-00076,2021-02-08 ~2021-02-18,제일중부근,"순하고 잘따름,검정색목줄에 쇠줄연결",목포시유기동물보호소,전라남도 목포시청
42,종료(안락사),[개] 진도견,암컷,0.0,황색,2021,,전남-진도-2021-00004,2021-02-10~2021-02-17,귀성 아리랑 마을 입구 횡단보도,없음,진도개메디컬센터,전라남도 진도군청
43,종료(안락사),[개] 진도견,수컷,1.0,"황, 검정",2021,1.5,전남-진도-2021-00005,2021-02-10 ~2021-02-17,임회면 아리랑마을 입구 횡단보도,없음,진도개메디컬센터,전라남도 진도군청
44,보호중,[개] 진도견,암컷,,"연갈,흰색",2018,17,강원-춘천-2021-00062,2021-02-008~2021-0278,동면 장학리 일대,"연갈,흰색, 겁이많음, 들개",춘천시 동물보호센터,강원도 춘천시청
45,완료(입양),[개] 진도견,암컷,,흰색,2021,3,강원-춘천-2021-00063,2021-02-08 ~2021-02-18,동면 장학리 일대,"흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
46,완료(입양),[개] 진도견,암컷,,"연갈,흰색",2021,3,강원-춘천-2021-00064,2021-02-08 ~2021-02-18,동면 장학리 일대,"연갈,흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
47,완료(입양),[개] 진도견,수컷,,흰색,2021,3,강원-춘천-2021-00065,2021-02-08 ~2021-02-18,동면 장학리 일대,"흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
48,보호중,[개] 진도견,암컷,,"연갈,흰색",2021,3,강원-춘천-2021-00066,2021-02-08 ~2021-02-18,동면 장학리 일대,"연갈,흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
49,보호중,[개] 진도견,암컷,,"연갈,흰색",2021,3,강원-춘천-2021-00067,2021-02-08 ~2021-02-18,동면 장학리 일대,"연갈,흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
50,완료(입양),[개] 진도견,수컷,,"연갈,흰색",2021,3,강원-춘천-2021-00068,2021-02-08 ~2021-02-18,동면 장학리 일대,"연갈,흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
51,완료(입양),[개] 진도견,수컷,,흰색,2021,3,강원-춘천-2021-00069,2021-02-08 ~2021-02-18,동면 장학리 일대,"흰색, 온순, 들개, 21-62(어미견)과 같이옴",춘천시 동물보호센터,강원도 춘천시청
52,완료(귀가),[개] 진도견,수컷,0.0,흰색,2018,21.5,전남-여수-2021-00071,2021-02-08 ~2021-02-18,봉계동 로얄골드 아파트 인근,검정색 목띠. 철고리 착용. 줄 풀려 탈출한 것으로 추정.,유기동물보호소,전라남도 여수시청
53,보호중,[개] 진도견,수컷,0.0,흰색,2021,5,경북-성주-2021-00046,2021-02-08 ~2021-02-18,성주군선남면우성공원근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군청
54,보호중,[개] 진도견,암컷,0.0,황색,2021,5,경북-성주-2021-00047',2021-02-08 ~2021-02-18,성주군 선남면 우성공원 근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군정
55,보호중,[개] 진도견,암컷,0.0,흰색,2021,5,경북-성주-2021-00048,2021-02-08 ~2021-02-18,성주군 선남면 우성공원 근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군정
56,보호중,[개] 진도견,수컷,0.0,흰색,2021,5,경북-성주-2021-00049,2021-02-08 ~2021-02-18,성주군 선남면 우성공원 근처,"여러마리가 무리지어 다님,봅시 사나움",성주유기동물보호센터,경상북도 성주군청
57,완료(입양),[개] 진도견,수컷,0.0,흰색,2017,16,경남-남해-2021-00030,2021-02-08 ~2021-02-18,경남 남해군 설천면 진목리 고사마을,매우 온순함,남해군유기동물보호소,경상남도 남해군청
58,완료(입양),[개] 진도견,수컷,0.0,흰색,2018,25,서울-관악-2021-00038,2021-02-09 ~2021-02-19,양지7길30,"순하고사람잘따름,중성화안됨.칩없음",러브펫종합동물병원,서울특별시 관악구정
59,종료(자연사),[개] 진도견,수컷,0.0,백색,2018,18,충남-천안-2021-00101,2021-02-09 ~2021-02-19,천안시 동남구 구성동,교통사고,유실유기동물보호소,충청남도 천안시청
60,종료(안락사),[개] 진도견,수컷,0.0,백색,2018,16,충남-천안-2021-00103,2021-02-09 ~2021-02-19,천안 업성동 태양충전소,날은목줄+쇠줄 착용,유실유기동물보호소,충청남도 천안시청
61,완료(입양),[개] 진도견,수컷,,호피,2019,15,전북-완주-2021-00045,2021-02-09 ~2021-02-19,완주군 봉동읍 봉동동서로89 (봉동읍사무소),온순하고 사람을 잘따름,태산동물병원,전라북도 완주군정
62,보호중,[개] 진도견,암컷,0.0,흰색,2021,15,전북-장수-2021-00002,2021-02-09 ~2021-02-24,장수읍 호비로 10,왼쪽 뒷다리 외상(김스 상태로 발견),제이준동물병원,전라북도 장수군청
63,완료(입양),[개] 진도견,암컷,0.0,갈색,2021,5,전북-익산-2021-00164,2021-02-10 ~2021-02-22,익산시송학동리젠시빌아파트,생후4개월정도 순하고영리함,익산유기동물보호소,전라북도 익산시청
64,종료(자연사),[개] 진도견,수컷,,흰색,2019,15,충북-증평-2021-00011,2021-02-14~2021-02-24,미암리 장례식장,심장사상충양성,증평가정견훈련소,충청북도 증평군정
65,종료(자연사),[개] 진도견,암컷,0.0,흰색,2021,3.15,인천-부평-2021-00055,2021-02-09 ~2021-02-19,부평4동895-3,"50일령,귀여움",짱구네동물병원,인천광역시 부평구정
66,완료(입양),[개] 진도견,수컷,1.0,흑갈색,2019,18,경기-성남-2021-00049,2021-02-09 ~2021-02-19,성남동4787,우측 뒷다리 절음.,펫토피아동물병원,경기도 성남시청
67,완료(입양),[개] 진도견,암컷,0.0,황색,2019,18,경기-남양주-2021-00171,2021-02-09 ~2021-02-19,평내동,검정색 줄달린 갈색 가죽목줄착용.온순함,남양주동물보호협회,경기도 남양주시청
68,보호중,[개] 진도견,수컷,0.0,황색,2021,5,경북-성주-2021-00050,2021-02-09 ~2021-02-19,성주군 선남면 우성공원 근처,"여러마리가 무리지어 다님,봅시 사나움",성주유기동물보호센터,경상북도 성주군청
69,보호중,[개] 진도견,암컷,0.0,흰색,2021,5,경북-성주-2021-00051,2021-02-09 ~2021-02-19,성주군 선남면 우성공원 근처,여러마리가 무리지어 다님,성주유기동물보호센터,경상북도 성주군정
70,완료(귀가),[개] 진도견,암컷,,흰색,2021,9,대전-서구-2021-00044,2021-02-70 ~2021-02-22,기성동 사진고개 길 삼거리 인근,임시보호 및 분양신청,대전동물보호센터,대전광역시 서구청
71,종료(안락사),[개] 진도견,암컷,,백색,2018,18,대전-대덕-2021-00022,2021-02-10 ~2021-02-22,대전광역시 중리동 용전교회 주차장 주변,,대전동물보호센터,대전광역시 대덕구청
72,보호중,[개] 진도견,암컷,0.0,흰색,2020,7,경남-사천-2021-00048,2021-02-70 ~2021-02-22,서포,"흰색, 전염병 검사 음성",사천시 동물보호센터,경상남도 사천시청
73,종료(안락사),[개] 진도견,암컷,,백,2020,12,경기-광명-2021-00016,2021-02-10 ~2021-02-22,금호로 826-22 부근,겁많음,한국야생동물보호협회,경기도 광명시청
74,종료(자연사),[개] 진도견,수컷,0.0,흰색,2020,18.00,경기-이천-2021-00092,2021-02-70 ~2021-02-22,부발읍 아미리,"빨간색 목띠착용, 겁이 다소있음",위더스 동물보호센터,경기도 이천시청
75,종료(안락사),[개] 진도견,수컷,,흰색,2015,15.00,충북-단양-2021-00008,2021-02-10 ~2021-02-19,가곡면,교통사고가 나서 신고자분이 치료를 해줌,단양군유기동물보호소,충청북도 단양군청
76,종료(안락사),[개] 진도견,암컷,0.0,흰,2018,14,경북-구미-2021-00049,2021-02-70 ~2021-02-22,산동읍 생태숲 공원부근,근육질몸매의 소유자로 매력있지만 머리가 큰게 함정이고 장,구미시 동물보호센터,경상북도 구미시청
77,보호중,[개] 진도견,수컷,,흰색,2020,16,전남-목포-2021-00082,2021-02-11 ~2021-02-22,산체스오피스텔부근,"순하고 낮가림,목줄흔적",목포시유기동물보호소,전라남도 목포시청
78,종료(자연사),[개] 진도견,암컷,0.0,흰색,2019,6.8,울산-중구-2021-00020,2021-02-15~2021-02-25,중구 복산동 일대,순함,울산유기동물보호센터,울산광역시 중구청
79,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,5,전북-익산-2021-00171,2021-02-15~2021-02-25,익산시춘포면신동리산49,생후4개월정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
80,보호중,[개] 진도견,암컷,0.0,흰색,2018,17,전북-익산-2021-00174,2021-02-15~2021-02-25,익산시서동로8길,쇠줄까지달려있고 사나운편임,익산유기동물보호소,전라북도 익산시청
81,완료(귀가),[개] 진도견,암컷,0.0,흰색,2021,3.8,강원-속초-2021-00027,2021-02-15~2021-02-25,속초경찰서앞,3개월미만어린강아지,속초시유기동물보호소,강원도 속초시청
82,보호중,[개] 진도견,암컷,0.0,백,2018,18.00,대전-중구-2021-00024,2021-02-17~2021-03-02,오류동 오류역 주변,",",대전동물보호센터,대전광역시 중구청
83,완료(귀가),[개] 진도견,암컷,,갈색,2019,18.9,경기-성남-2021-00054,2021-02-13 ~2021-02-23,성남소방서,칩있음.,펫토피아동물병원,경기도 성남시청
84,완료(귀가),[개] 진도견,수컷,1.0,갈색,2019,41.2,경기-성남-2021-00053,2021-02-13 ~2021-02-23,성남소방서,칩 있음.,펫토피아동물병원,경기도 성남시청
85,보호중,[개] 진도견,암컷,0.0,흰색,2017,18,강원-원주-2021-00110,2021-02-14~2021-02-24,국제단지정문앞,콩연함,원주유기동물보호센터,강원도 원주시청
86,완료(귀가),[개] 진도견,수컷,,흰색,2020,18,부산-사하-2021-00055,2021-02-15~2021-02-25,낮개 아시아드공원,목줄 착용하고 있음,,부산광역시 사하구청
87,완료(귀가),[개] 진도견,수컷,1.0,흰색,2019,17,경기-고양-2021-00106,2021-02-15~2021-02-25,동산동 스타필드 부근,검정목줄 착용,고양시동물보호센터,경기도 고양시청
88,종료(안락사),[개] 진도견,수컷,0.0,화이트,2018,15,경남-밀양-2021-00262,2021-02-14~2021-02-24,산외,빨강 목줄 착용/코부분 상처/경계심이 강해 적응시간이 필요,밀양시동물보호센터,경상남도 밀양시청
89,종료(안락사),[개] 진도견,암컷,0.0,검정,2019,15,충남-금산-2021-00008,2021-02-15~2021-02-25,복수면 백암길 11-3,임신 추정,우신동물병원,충청남도 금산군청
90,완료(입양),[개] 진도견,암컷,0.0,흰색,2021,2,전북-익산-2021-00183,2021-02-15~2021-02-25,익산시춘포면쌍정1길,생후45일정도 순하고이,익산유기동물보호소,전라북도 익산시청
91,완료(입양),[개] 진도견,암컷,0.0,갈색,2021,2,충북-괴산-2021-00042,2021-02-22~2021-03-04,청천면 삼락리 경로당 앞,50일령 추정. 관리상태 양호하며 4마리 함께 유기됨.,괴산증평동물보호센터,충청북도 괴산군청
92,완료(입양),[개] 진도견,암컷,0.0,갈색,2021,2,충북-괴산-2021-00043,2021-02-22~2021-03-04,청천면 삼락리 경로당 앞,50일령 추정. 관리상태 양호하며 4마리 함께 유기됨.,괴산증평동물보호센터,충청북도 괴산군청
93,완료(입양),[개] 진도견,수컷,0.0,갈색,2021,,충북-괴산-2021-00044,2021-02-22~2021-03-04,청천면 삼락리 경로당 앞,50일령 추정. 관리상태 양호하며 4마리 함께 유기됨.,괴산증평동물보호센터,충청북도 괴산군청
94,완료(입양),[개] 진도견,수컷,0.0,갈색,2021,,충북-괴산-2021-00045,2021-02-22~2021-03-04,청천면 삼락리 경로당 앞,50일령 추정. 관리상태 양호하며 4마리 함께 유기됨.,괴산증평동물보호센터,충청북도 괴산군청
95,완료(입양),[개] 진도견,수컷,0.0,갈색,2019,20,경기-성남-2021-00063,2021-02-15 ~2021-02-25,대장동3412,중성화 안됨,펫토피아동물병원,경기도 성남시청
96,완료(입양),[개] 진도견,암컷,0.0,백색,2019,25,충남-태안-2021-00070,2021-02-15~2021-02-25,소원면 소근로 13,순함,최동물병원,충청남도 태안군청
97,완료(입양),[개] 진도견,암컷,0.0,검정&8000;황색,2021,1,경북-성주-2021-00059,2021-02-15~2021-02-25,성주군선남면관화2길12,진도네눈박이,성주유기동물보호센터,경상북도 성주군정
98,보호중,[개] 진도견,암컷,0.0,검정&8000;황색,2021,1,경북-성주-2021-00060,2021-02-15~2021-02-25,성주군선남면관화2길12,순함,성주유기동물보호센터,경상북도 성주군청
99,종료(자연사),[개] 진도견,암컷,0.0,황색,2021,,경북-성주-2021-00061,2021-02-15~2021-02-25,성주군선남면관화2길12,순함,성주유기동물보호센터,경상북도 성주군청
100,완료(귀가),[개] 진도견,수컷,0.0,갈색,2017,14,경남-남해-2021-00036,2021-02-15~2021-02-25,경남 남해군 상주면 양아리,"온순함, 발견당시 빨간목줄 착용",남해군유기동물보호소,경상남도 남해군정
101,완료(입양),[개] 진도견,수컷,,연갈색,2018,11,,2021-02-16~2021-02-26,미추홀구 주안 3동 주민센터,이마 부분 흰색,인천광역시 수의사회,인천광역시 미추홀구청
102,종료(자연사),[개] 진도견,수컷,0.0,백색,2016,32.0,인천-계양-2021-00062,2021-02-16~2021-02-26,,"갈색목줄착용,오드아이(짝눈",신영재동물병원,인천광역시 계양구청
103,완료(귀가),[개] 진도견,수컷,0.0,백,2021,20,경기-수원-2021-00059,2021-02-16~2021-02-26,영화동 장안공원,사나움,수원시 동물보호센터,경기도 수원시청
104,완료(입양),[개] 진도견,수컷,0.0,황색,2020,5,충남-천안-2021-00122,2021-02-77~2021-03-02,천안 신방동 주민센터 공원,"3개월 강아지, 순하고 활발함",유실유기동물보호소,충청남도 천안시청
105,종료(안락사),[개] 진도견,암컷,,흰색,2020,13,경기-화성-2021-00182,2021-02-16 ~2021-02-25,향남읍 상신리 1068,경계가 심하고 싸납다. 코가 밝은색이다.,남양유기견보호센터,경기도 화성시청
106,종료(안락사),[개] 진도견,수컷,0.0,흰색,2016,21.3,충남-서산-2021-00070,2021-02-16~2021-02-23,성연면,파란바탕에 노란줄무늬 목줄착용.사람을 많이 경계함.,성심동물의료센터,충청남도 서산시청
107,완료(입양),[개] 진도견,수컷,0.0,황색,2015,19,전북-전주-2021-00206,2021-02-16~2021-02-25,서신동덕호수산 옆,왼쪽 앞다리 다침,동부동물병원,전라북도 전주시청
108,완료(입양),[개] 진도견,수컷,0.0,흰생,2018,15,경북-구미-2021-00063,2021-02-16 ~2021-03-02,구미시 구평동 480-5 인동고등학교 건너 정류장 부근,시크한 무표정이매력이고 잔근육으로 이루어진 몸매가 특징,구미시 동물보호센터,경상북도 구미시청
109,종료(자연사),[개] 진도견,암컷,,흰색,2013,13,경남-남해-2021-00037',2021-02-16~2021-02-26,경남 남해군 상주면 상주리 금산,"온순함, 우측 살부분 종괴(직경 807)",남해군유기동물보호소,경상남도 남해군정
110,종료(자연사),[개] 진도견,암컷,1.0,흰색,2018,18,인천-남동-2021-00051,2021-02-77~2021-03-02,남동구 수산동 119-10,많이 움직임,인천수의사회,인천광역시 남동구청
111,완료(입양),[개] 진도견,수컷,,흰색,2021,3,전남-목포-2021-00091,2021-02-17~2021-03-02,목포역부근,"순하고 복스러움,분리불안보임,7주령추정",목포시유기동물보호소,전라남도 목포시청
112,완료(귀가),[개] 진도견,수컷,0.0,흰색,2016,35,강원-원주-2021-00119,2021-02-18 ~2021-03-02,한국도로공사버스정류장,목줄착용,원주유기동물보호센터,강원도 원주시청
113,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,11,경기-파주-2021-00095,2021-02-17~2021-03-02,유승아파트,5~6개월 추정 어린강아지,행복한동물병원,경기도 파주시청
114,보호중,[개] 진도견,암컷,,갈색,2020,12,충북-청주-2021-00139,2021-02-18 ~2021-03-02,봉명사거리,"겁이 많은 아이, 목줄을 한 상태로 발견 되었습니다.",반려동물보호센터,충청북도 청주시청
115,완료(입양),[개] 진도견,수컷,0.0,검정색,2019,23,전북-전주-2021-002177,2021-02-18 ~2021-03-02,효자동 우미린2차아파트내,빨간목줄착용,동부동물병원,전라북도 전주시청
116,완료(입양),[개] 진도견,암컷,,검은색,2021,,전북-장수-2021-00003,2021-02-18~2021-03-05,번암면 소방서 인근,양후지 골절/양후지로 체중지지시 통증,제이준동물병원,전라북도 장수군청
117,완료(입양),[개] 진도견,암컷,,연한갈색,2019,,경북-칠곡-2021-00047',2021-02-18~2021-02-25,약목면남계리 벤엘교회앞,빨간색목테쇠줄착용,칠곡유기동물보호센터,경상북도 칠곡군청
118,보호중,[개] 진도견,암컷,0.0,흰색,2018,15.8,강원-강릉-2021-00078,2021-02-19 ~2021-03-02,장현동 또래어린이집 옆 공장,"목줄없이발견 교상흔적있음,심장사상충감염",강릉시동물사랑센터,강원도 강릉시청
119,보호중,[개] 진도견,암컷,0.0,흰색,2015,21,강원-원주-2021-00123,2021-02-22 ~2021-03-04,동해전기내,경계,원주유기동물보호센터,강원도 원주시청
120,완료(입양),[개] 진도견,수컷,0.0,검갈,2018,17,경기-성남-2021-00069,2021-02-19 ~2021-03-02,산성동2224,중성화 안됨,펫토피아동물병원,경기도 성남시청
121,종료(안락사),[개] 진도견,암컷,0.0,화이트,2018,10,경남-밀양-2021-00276,2021-02-19 ~2021-03-02,삼량진,온순하고 영리한 아이,밀양시동물보호센터,경상남도 밀양시청
122,완료(입양),[개] 진도견,암컷,,흰색,2019,14,전남-목포-2021-00105,2021-02-22~2021-03-04,동부시장부근,"경계,야윙,겁많고 피함,가죽목줄과 끈착용",목포시유기동물보호소,전라남도 목포시청
123,완료(귀가),[개] 진도견,수컷,0.0,갈색,2016,22.5,전남-여수-2021-00081,2021-02-22 ~2021-03-04,미평 좌수영로 606 도로변,빨간색 목띠. 철고리줄 착용.,유기동물보호소,전라남도 여수시청
124,완료(입양),[개] 진도견,암컷,,흰색,2020,12,대구-수성-2021-00052,2021-02-20 ~2021-03-02,지범로46길47-28,아주 순함,제니스동물병원,대구광역시 수성구청
125,완료(입양),[개] 진도견,수컷,0.0,백색,2019,22.1,경기-성남-2021-00070,2021-02-20 ~2021-03-02,성남소방서,중성화 안됨,펫토피아동물병원,경기도 성남시청
126,완료(입양),[개] 진도견,암컷,,흰색,2019,15,충북-청주-2021-00150,2021-02-20 ~2021-03-02,영광교회 부근,"낮을 가림, 즘이 많음",반려동물보호센터,충청북도 청주시청
127,완료(입양),[개] 진도견,수컷,0.0,황색,2006,20,경기-남양주-2021-00211,2021-02-21~2021-03-03,덕소리,파랑색 목줄착용.나이가많고 온순함,남양주동물보호협회,경기도 남양주시청
128,완료(귀가),[개] 진도견,암컷,,흰색,2018,20,충북-청주-2021-00156,2021-02-21~2021-03-03,오송동평길 81-15,"빨간색 바탕에 초록 띠 목줄 착용한 상태, 예민한 상태",반려동물보호센터,충청북도 청주시정
