,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
26,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,2.4,부산-해운대-2021-00006,2021-01-05~2021-01-15,반여2.3파출소,노란색 티셔츠. 흰색,누리동물병원,부산광역시 해운대구청
27,종료(기증),[개] 말티즈,수컷,0.0,백,2017,3.62,경기-수원-2021-00005,2021-01-05~2021-01-ㄱ15,권선초등학교 정문 앞,결막염이 심함,수원시 동물보호센터,경기도 수원시청
28,완료(입양),[개] 말티즈,수컷,1.0,흰,2018,2.4,경기-연천-2021-00003,2021-01-05~2021-01-ㄱ15,군남로 407 군남파출소 인근,집 그려진 초록옷/갈색+카키색 섞인 니트. 전신미용흔적. 사람,한국동물구조관리협회,경기도 연천군청
29,완료(입양),[개] 말티즈,수컷,0.0,흰,2013,5,광주-남구-2021-00004,2021-01-05~2021-01-15,남구 방림동,"21-0022 미키, 목줄착용,노랑 옷 착용",광주 동물보호소,광주광역시 남구청
30,완료(입양),[개] 말티즈,수컷,0.0,흰,2012,,광주-남구-2021-00005,2021-01-05~2021-01-15,남구 방림동,21-0023끼노,광주 동물보호소,광주광역시 남구청
31,완료(입양),[개] 말티즈,수컷,,백,2016,,대전-유성-2021-00002,2021-01-05~2021-01-15,갑동 만나식당 주변,양호,대전동물보호센터,대전광역시 유성구청
32,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2016,3.9,경남-하동-2021-00004,2021-01-05~2021-01-15,하동군 청암면사무소,사람을 잘따르고 순함,하동군유기동물보호소,경상남도 하동군청
33,완료(입양),[개] 말티즈,수컷,1.0,백색,2020,6.5,전남-담양-2021-00013,2021-01-08 ~2021-01-22,수북면 주평리 371,"온순하며 잘따름, 발가락 미용 완료, 임시보호중",담양군 동물보호 센터,전라남도 담양군청
34,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,2.2,경기-평택-2021-00058,2021-01-06 ~2021-01-18,봉남리 268,순함,평택시유기동물보호소,경기도 평택시청
35,종료(자연사),[개] 말티즈,수컷,,흰색,2017,3,강원-철원-2021-00002,2021-01-06 ~2021-01-18,철원군 근남면 수피령로 2300,구조시 신체마비가 있었음. 4살이상으로 추정.,철원군,강원도 철원군청
36,완료(입양),[개] 말티즈,암컷,1.0,흰색,2015,2.49,충남-천안-2021-00012,2021-01-07~2021-01-18,천안시 성환읍 성환2로 94,"유선종양, 치아거의없음",천안시유기동물보호소,충청남도 천안시청
37,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018,,부산-강서-2021-00011,2021-01-07~2021-01-18,공항로87번길,"안질환,온순함,강서구1-4호",부산동물보호센터,부산광역시 강서구정
38,완료(귀가),[개] 말티즈,수컷,1.0,흰,2017,5,광주-북구-2021-00007,2021-01-07~2021-01-18,북구 용두동,21-0027 코비,광주 동물보호소,광주광역시 북구청
39,보호중,[개] 말티즈,수컷,0.0,흰색,2011,5,울산-울주-2021-00010,2021-01-07~2021-01-18,언양읍성 작은 도서관 뒤,상태양호,와우동물병원,울산광역시 울주군청
40,완료(귀가),[개] 말티즈,수컷,1.0,백,2019,3,경기-안양-2021-00001,2021-01-07~2021-01-18,관양로 197 부근,칩있음. 사나움. 경계심많음.,한국야생동물보호협회,경기도 안양시청
41,완료(입양),[개] 말티즈,수컷,,백색,2016,3.5,충남-태안-2021-00015,2021-01-07~2021-01-21,태안 여자중학교 앞,"순함, 우측눈 실명",최동물병원,충청남도 태안군청
42,완료(입양),[개] 말티즈,암컷,0.0,흰,2019,2.4,서울-양천-2021-00003,2021-01-08 ~2021-01-18,신월동44-3 (다음1-3),치석약간있으며미용되어있고눈물자국있으며보라색옷착용하,강현림동물병원,서울특별시 양천구정
43,완료(귀가),[개] 말티즈,암컷,0.0,흰,2014,3,인천-서구-2021-00010,2021-01-08 ~2021-01-18,서구청 경제에너지과,"쓰파이더맨옷, 사람 잘 따름, 너무 순함, 반환예정",가정동물병원,인천광역시 서구청
44,보호중,[개] 말티즈,수컷,1.0,흰색,2018,3,강원-동해-2021-00010,2021-01-08 ~2021-01-18,동해시 발한동 발한로 169-21,상태양호,동해시유기동물보호소,강원도 동해시청
45,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,30,경북-칠곡-2021-00004,2021-01-08~2021-01-15,왜관달오1길,나이드신견주분이 함께다는데 사라져없음,칠곡유기동물보호센터,경상북도 칠곡군청
46,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,5,충남-아산-2021-00013,2021-01-09 ~2021-01-18,둔포 만능카센타 앞,22호(관리) 13호(공고),아산시동물보호센터,충청남도 아산시청
47,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,2.6,전남-여수-2021-00010,2021-01-09 ~ 2021-01-19,봉산동 삼성프라자 인근,온순함 가슴띠 착용,유기동물보호소,전라남도 여수시청
48,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2017,3.2,울산-중구-2021-00003,2021-01-17 ~2021-01-21,중구 도화골길 성지아파트 단지 내,순함,울산유기동물보호센터,울산광역시 중구청
49,완료(입양),[개] 말티즈,수컷,0.0,흰,2014,4,부산-중구-2021-00010,2021-01-11 ~2021-01-19,대교로 133,"중구1-5호,미용흔적,옷착용, 목걸이에 전화번호 적혀잇으나",부산동물보호센터,부산광역시 중구청
50,완료(귀가),[개] 말티즈,수컷,1.0,백색,2016,2.9,경기-성남-2021-00012,2021-01-710~2021-01-20,신흥동89,"귀염증, 칩 있어서 주인연락됨.",펫토피아동물병원,경기도 성남시청
51,종료(자연사),[개] 말티즈,수컷,,흰색,2011,1.9,전남-순천-2021-00009,2021-01-10 ~2021-01-20,신대폭스 말티,"종합,코로나장혐,광견병백신,심장사충검사(음성,레블루션",순천시유기동물보호소,전라남도 순천시청
52,완료(입양),[개] 말티즈,수컷,0.0,흰,2016,4.2,서울-동대문-2021-00003,2021-01-17 ~2021-01-21,답십리동 간데매 공원,코검정.왼귀긋.보행이상/행동 약간궁듬/양후지 약간 절음.,한국동물구조관리협회,서울특별시 동대문구청
53,완료(입양),[개] 말티즈,수컷,0.0,흰색,2011,4.5,경기-남양주-2021-00026,2021-01-11 ~2021-01-21,내곡리,노랑색 옷착용.탈모증세.탈장,남양주동물보호협회,경기도 남양주시청
54,완료(귀가),[개] 말티즈,암컷,,흰색,2018,2.7,경기-용인-2021-00015,2021-01-17~2021-01-21,처인구 남사면 방아리 980,약간 소심하지만 귀여운 아이,용인시 동물보호센터,경기도 용인시청
55,완료(입양),[개] 말티즈,암컷,,흰색,2017,,경북-영덕-2021-00003,2021-01-11 ~2021-01-21,경북 영덕군 강구면 영덕대게로 106,흰색 옷을 입고 있슴,영덕유기동물보호센터,경상북도 영덕군청
56,완료(입양),[개] 말티즈,수컷,,흰색,2017,3,경북-영덕-2021-00005,2021-01-17 ~2021-01-21,경북 영덕군 영덕읍 구미2길 14ㄱ,갈색 핑크색 옷을 입고 있고 발톱이 정리되어 있슴,영덕유기동물보호센터,경상북도 영덕군청
57,완료(입양),[개] 말티즈,암컷,,흰색,2017,2.7,세종-세종-2021-00005,2021-01-11~2021-01-18,연기면 173,분홍바탕에 빨강무늬있는 옷 착용,세종유기동물보호센터,세종특별자치시청
58,완료(입양),[개] 말티즈,암컷,0.0,흰색,2013,2.20,인천-중구-2021-00010,2021-01-12~2021-01-22,보건환경연구원앞,"나이가있어 이까빠지고,힘을 많이 흘림.",경동동물병원,인천광역시 중구청
59,보호중,[개] 말티즈,암컷,0.0,흰색,2021,30,경북-영주-2021-00005,2021-01-13 ~ 2021-01-25,영주시 서천교 부근,특이사항 없음,영주시 동물보호센터,경상북도 영주시청
60,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,3.0,경기-남양주-2021-00046,2021-01-12 ~2021-01-22,가곡리,목줄없고 사람을 잘따름,남양주동물보호협회,경기도 남양주시청
61,완료(귀가),[개] 말티즈,암컷,,흰색,2017,2.5,충북-청주-2021-00026,2021-01-12~2021-01-22,분평주공3단지3~4라인,갈색 줄무늬 옷 착용한 순딩순딩한 말티친구!,반려동물보호센터,충청북도 청주시청
62,완료(입양),[개] 말티즈,암컷,,흰색,2020,,,2021-01-13 ~2021-01-25,미추홀구 염창로 65-1 이마트24,사람 좋아함,인천광역시 수의사회,인천광역시 미추홀구청
63,종료(안락사),[개] 말티즈,수컷,,백색,2019,4,대전-동구-2021-00021,2021-01-13 ~2021-01-25,대동역 3번 출구 인근,,대전동물보호센터,대전광역시 동구청
64,완료(입양),[개] 말티즈,수컷,1.0,흰,2018,6,광주-북구-2021-00010,2021-01-13 ~2021-01-25,북구 양산동,21-0041 깜찍,광주 동물보호소,광주광역시 북구청
65,완료(입양),[개] 말티즈,암컷,,흰색,2016,2.5,충북-청주-2021-00032,2021-01-13 ~2021-01-25,더빈컨벤션 주차장,"털이 엉킴,순하고 꼬리 잘 흔들어줌,미용 후 사진 변경 예정, 심",반려동물보호센터,충청북도 청주시청
66,완료(입양),[개] 말티즈,수컷,1.0,흰색,2016,,경남-거제-2021-00026,2021-01-13 ~2021-01-25,구조라해수욕장,"부정교합,미용됨,물품과같이 유기됨",거제시유기동물보호소,경상남도 거제시청
67,완료(입양),[개] 말티즈,수컷,,흰색,2016,,인천-연수-2021-00005,2021-01-14~2021-01-25,연수구 함박안로 94,"빨간색 슈퍼스타옷입음, 눈상태 안좋음, 눈곱심함, 겁많음, 입",인천광역시수의사회,인천광역시 연수구청
68,종료(안락사),[개] 말티즈,암컷,0.0,갈색,2018,70,전남-영암-2021-00036,2021-01-14~2021-01-25,신북면 행정리 810-1,사람에 대한 경계가 높으며.새끼에 대한 모성애가 강함.,유기동물 삼호 보호소,전라남도 영암군청
69,완료(귀가),[개] 말티즈,암컷,,흰,2011,3.2,서울-강서-2021-00008,2021-01-14~2021-01-25,등촌로39마길 24 미니스톱우리점 앞,고령. 별그려진 분홍옷. 온순함/양전함. 백내장. 배 수술자국.,한국동물구조관리협회,서울특별시 강서구청
70,완료(입양),[개] 말티즈,암컷,,흰,2018,4,광주-광산-2021-00017,2021-01-14~2021-01-25,광산구 월계동,21-0045라라,광주 동물보호소,광주광역시 광산구청
71,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018,3.79,경기-파주-2021-00020,2021-01-14~2021-01-25,심학산 둘레길,"노란색 패딩, 최근 미용한 듯, 항문주변 심한 발적, 어금니쪽 치",가온동물병원,경기도 파주시청
72,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017,5.18,경북-경산-2021-00028,2021-01-14~2021-01-25,정평동,"어린이집 안으로 들어와 나가질 않는다 하여 구조, 사람을 잘",경산시유기동물보호소,경상북도 경산시청
73,완료(입양),[개] 말티즈,수컷,1.0,흰색,2017,6,경남-창원3-2021-00023,2021-01-14~2021-01-25,흰돌메공원 해안도로가,미용되어 있음,진해유기동물보호소,창원시청 진해기술지원과
74,완료(입양),[개] 말티즈,수컷,0.0,흰색,2009,3.0,경기-남양주-2021-00058,2021-01-15~2021-01-25,일패동,목줄없고 나이가 많으며 기침심함,남양주동물보호협회,경기도 남양주시청
75,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2018,4,충북-증평-2021-00005,2021-01-20 ~2021-02-01,삼일아파트인근,건강함,증평가정견훈련소,충청북도 증평군정
76,완료(입양),[개] 말티즈,수컷,1.0,흰색,2017,6,대구-달서-2021-00011,2021-01-15~2021-01-25,감삼 네거리,미용,대구유기동물보호센터,대구광역시 달서구청
77,완료(입양),[개] 말티즈,수컷,0.0,흰색,2011,2.4,경기-부천-2021-00013,2021-01-15~2021-01-25,상동 디아뜨갤러리,순함. 보행이상(견관절 이상 추정). 보호자 사망. 바로 입양 가,이동물병원,경기도 부천시청
78,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,1.50,경기-여주-2021-00054,2021-01-15~2021-01-25,강천면 부평리,"사람을 좋아하며, 매우온순함",위더스 동물보호센터,경기도 여주시청
79,완료(입양),[개] 말티즈,암컷,0.0,흰색,2015,4.50,경기-여주-2021-00055,2021-01-15~2021-01-25,강천면 부평리,"옷 착용, 온순함",위더스 동물보호센터,경기도 여주시청
80,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018,2.76,경북-경산-2021-00032,2021-01-15~2021-01-25,경산 사동,"지체장애로소유권포기후입소, 12월27일출산하여 새끼와 보",경산시유기동물보호소,경상북도 경산시청
81,완료(입양),[개] 말티즈,수컷,0.0,흰색,2020,0.44,경북-경산-2021-00033,2021-01-15~2021-01-25,경산 사동,2월 6일 현재 입양 완료,경산시유기동물보호소,경상북도 경산시청
82,완료(입양),[개] 말티즈,수컷,0.0,흰색,2020,0.34,경북-경산-2021-00034,2021-01-15~2021-01-25,사동,2월 6일 현재 입양 완료,경산시유기동물보호소,경상북도 경산시청
83,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020,0.34,경북-경산-2021-00035,2021-01-15~2021-01-25,사동,2월 6일 현재 입양 완료,경산시유기동물보호소,경상북도 경산시청
84,완료(귀가),[개] 말티즈,수컷,0.0,백,2019,4.00,대전-중구-2021-00007',2021-01-18~2021-01-28,문창동 2-7 번지 주변,교통사고 선비동물병원 진료,대전동물보호센터,대전광역시 중구청
85,완료(입양),[개] 말티즈,,,,,,울산-울주-2021-00040,2021-01-18~2021-01-28,울주군 정량읍 덕정로 66번지 인근,경계심심함/물려고함/많이짓음/이빨상태불량/상세정보추후,울산유기동물보호센터,울산광역시 울주군청
86,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018,2.95,울산-동구-2021-00012,2021-01-16~2021-01-26,꽃바위현대비치아파트 앞,제대탈장 있음,동울산동물병원,울산광역시 동구청
87,완료(귀가),[개] 말티즈,수컷,0.0,백,2014,6.7,경기-안산-2021-00043,2021-01-16~2021-01-26,안산식물원 부근,안질환. 체리아이. 털엉킴. 마름. 순하나 겁많음.,한국야생동물보호협회,경기도 안산시청
88,완료(귀가),[개] 말티즈,암컷,0.0,백,2016,1.7,경북-포항-2021-00054,2021-01-16~2021-01-26,경상북도 포항시 북구 장량중앙로 65 양덕파출소,"귀와꼬리 노란색염색,볼은 핑크색염색,미용되어있음(뒷발만",영일동물플러스,경상북도 포항시청
89,완료(귀가),[개] 말티즈,수컷,,백색,2018,5,대전-서구-2021-00019,2021-01-77~2021-01-27,월평 지구대 인근,,대전동물보호센터,대전광역시 서구청
90,완료(귀가),[개] 말티즈,암컷,,흰,2011,2.2,서울-성동-2021-00005,2021-01-18~2021-01-28,무학봉 15 다길 13 인근,"백내장. 아랫니만 몇개남음/혀 나와있음. 활발함, 피부질환. 양|",한국동물구조관리협회,서울특별시 성동구청
91,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2021,3.5,부산-해운대-2021-00020,2021-01-18~2021-01-28,아랫반송로21번길 56-15,"미용됨, 빨간색티셔츠, 동물등록칩",누리동물병원,부산광역시 해운대구청
92,완료(귀가),[개] 말티즈,수컷,1.0,백,2018,3.2,경기-수원-2021-00023,2021-01-18~2021-01-28,경기상상캠퍼스,동물등록칩 있음,수원시 동물보호센터,경기도 수원시청
93,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2014,3.4,경기-고양-2021-00027',2021-01-18~2021-01-28,동산동 160-19 65주유소 부근,없음,고양시동물보호센터,경기도 고양시청
94,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,2019,경남-통영-2021-00035,2021-01-18~2021-01-28,노대도 탄항마을,"생후 1년6개월령 성견,자견 2마리 함께 입소,자견들 수유중 예|",사랑애완동물병원,경상남도 통영시청
95,완료(귀가),[개] 말티즈,수컷,,흰색,2008,5,,2021-01-19 ~ 2021-01-29,미추홀구 용현동 낙섬중로 18,"주인반환완료, 빨간색 옷 입음",인천광역시 수의사회,인천광역시 미추홀구청
96,완료(입양),[개] 말티즈,수컷,1.0,흰색,2020,4.2,인천-서구-2021-00027,2021-01-18~2021-01-28,서구청 당직실,"순함, 귀여움, 많이 음",가정동물병원,인천광역시 서구청
97,완료(귀가),[개] 말티즈,암컷,,흰,2018,3,경기-부천-2021-00017,2021-01-18~2021-01-28,세창아파트 7층,"순하고양전,기저귀찬상태로발견,생리중인듯함.",24시아이동물메디컬,경기도 부천시청
98,종료(자연사),[개] 말티즈,수컷,1.0,흰색,2016,3.5,경기-용인-2021-00037',2021-01-18~2021-01-28,져인구 이동을 서리 상덕낚시터 주변,양전하고 귀여운 아이,용인시 동물보호센터,경기도 용인시청
99,완료(입양),[개] 말티즈,암컷,,흰색,2017,3.3,인천-연수-2021-00007,2021-01-19 ~ 2021-01-29,연수구 함박로 794,"순함, 사람좋아함, 생식기부분 돌출, 기저귀 착용하고 있었음",인천광역시수의사회,인천광역시 연수구청
100,완료(귀가),[개] 말티즈,수컷,,흰색,2019,3,강원-춘천-2021-00024,2021-01-19 ~ 2021-01-29,미상,"흰색, 온순, 밤색옷",춘천시 동물보호센터,강원도 춘천시청
101,완료(입양),[개] 말티즈,수컷,0.0,백,2019,3.2,전북-전주-2021-00073,2021-01-19 ~2021-01-28,동서학동 버들광고앞,"파란목줄, 중성화 안되어있음",박영재동물병원,전라북도 전주시청
102,완료(입양),[개] 말티즈,수컷,,흰색,2016,3.40,전남-순천-2021-00031,2021-01-19 ~2021-01-29,매곡동 김밥왕국 주변,"종합,코로나장염,광견병백신,레블루션 예방, 사상중검사 - 음",순천시유기동물보호소,전라남도 순천시청
103,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2016,5,경남-창원2-2021-00013,2021-01-20 ~2021-02-01,마산합포구 갱스터인파라다이스 주변 (문화북3길 64),칩0 (이름,마산유기동물보호소,경상남도 창원시 마산합포회원구청
104,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2017,3.3,제주-제주-2021-00199,2021-01-20 ~2021-02-01,제주시 애월읍 애월리1524,(개체관리번호201),제주 동물보호센터,제주특별자치도정
105,완료(입양),[개] 말티즈,암컷,,흰,2016,4,광주-남구-2021-00018,2021-01-20 ~2021-02-01,남구 양과동,"21-0060 양말, 배꼽탈장",광주 동물보호소,광주광역시 남구청
106,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,3.50,충남-보령-2021-00017,2021-01-20 ~2021-02-01,웅천읍 독산리 펜션단지,흰색,보령시임시동물보호소,충청남도 보령시청
107,완료(입양),[개] 말티즈,암컷,,백,2016,5,경북-포항-2021-00066,2021-01-20 ~2021-02-01,경북 포항시 남구 축항로 98 굿마트(송도동),"빨간옷착용, 미용되어있음, 부정교합, 온순하고 활발, 왼쪽",영일동물플러스,경상북도 포항시청
108,완료(입양),[개] 말티즈,수컷,1.0,흰색,2016,3.5,세종-세종-2021-00071,2021-01-20 ~2021-01-27,전의면 재동아파트단지 길가,몬순하고 사람을 잘따름,세종유기동물보호센터,세종특별자치시청
109,완료(입양),[개] 말티즈,수컷,0.0,흰,2019,3.70,경기-의정부-2021-00019,2021-01-21 ~2021-02-01,서부로 545 경민대학교 인근,눈곱약간.여윙.전신미용흔적/미용하다 만듯.꼬리끝쪽피부질,한국동물구조관리협회,경기도 의정부시청
110,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015,4,충남-천안-2021-00046,2021-01-21~2021-02-01,천안 장산리 경부고속도로 다리 아래,순함,유실유기동물보호소,충청남도 천안시청
111,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2015,2.8,충남-서산-2021-00035,2021-01-21 ~2021-01-28,경찰서 4거리 농축그린 앞,.,성심동물의료센터,충청남도 서산시청
112,완료(입양),[개] 말티즈,암컷,0.0,흰색,2012,30,전북-익산-2021-00082,2021-01-21~2021-02-01,익산시송학동리젠시빌아파트,피부병이약간있음,익산유기동물보호소,전라북도 익산시청
113,완료(입양),[개] 말티즈,암컷,1.0,흰색,2014,2.75,전남-순천-2021-00035,2021-01-21 ~2021-02-01,철모운동장 주변,"종합백신,코로나예방,광견병예방,진드기예방 ,사상충-양성 진",순천시유기동물보호소,전라남도 순천시청
114,완료(입양),[개] 말티즈,암컷,,흰,2018,3,광주-북구-2021-00019,2021-01-21 ~2021-02-01,북구 삼각동,21-0063 보미,광주 동물보호소,광주광역시 북구청
115,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2021,3.1,울산-남구-2021-00022,2021-01-21 ~2021-02-01,옥현주공 2단지,털이 길고 치석이 많음,스마일동물병원,울산광역시 남구청
116,완료(귀가),[개] 말티즈,수컷,1.0,백,2011,3.5,경북-포항-2021-00074,2021-01-21 ~2021-02-01,경상북도 포항시 북구 서동로94 6625,"미용되어있음(꼬리끝털길게 남겨져있음),옷입고 발견(편의점",영일동물플러스,경상북도 포항시청
117,완료(입양),[개] 말티즈,수컷,,흰색,2017,2,경북-영덕-2021-00007',2021-01-21~2021-02-01,경북 영덕군 영해면 예주2길44,분홍 노랑 갈색으로된 웃을 입고 있슴,영덕유기동물보호센터,경상북도 영덕군청
118,완료(입양),[개] 말티즈,수컷,,백색,2018,,대전-대덕-2021-00011,2021-01-22 ~ 2021-02-01,대전광역시 대덕구 읍내동 읍내동 289-5 번지 주변,,대전동물보호센터,대전광역시 대덕구정
119,완료(귀가),[개] 말티즈,암컷,,백색,2020,3,대전-대덕-2021-00012,2021-01-22~2021-02-01,대전광역시 대덕구 중리동 주민센터 주변,신고자 입양신청,대전동물보호센터,대전광역시 대덕구청
120,완료(입양),[개] 말티즈,암컷,0.0,흰색,2021,2.5,경남-사천-2021-00036,2021-01-22 ~2021-02-01,수양공원,노란 패딩,사천시 동물보호센터,경상남도 사천시청
121,완료(입양),[개] 말티즈,암컷,,흰색,2019,5,경남-거창-2021-00016,2021-01-25~2021-02-04,거창교회 옆,2세추정,보경동물병원,경상남도 거창군청
122,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018,2.5,충북-충주-2021-00035,2021-01-22 ~ 2021-01-31,동량면 물박물관,"오른쪽뒷다리 슬개골 완전탈구,사상충음성",충주시동물보호센터,충청북도 충주시청
123,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2016,,전남-순천-2021-00038,2021-01-22 ~2021-02-01,주공4차 주변 마트,동물등록되어있어 연락안되어 우선 올림,순천시유기동물보호소,전라남도 순전시청
