,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
36,완료(귀가),[개] 말티즈,수컷,1.0,흰,2013,3,경기-의정부-2021-00054,2021-03-08 ~2021-03-18,용민로 99 송산노인복지회관 앞 삼거리 일대,"혀 내및, 온순함/양전함. 꼬리단미안됨. 털때탐.",한국동물구조관리협회,경기도 의정부시청
37,완료(입양),[개] 말티즈,수컷,1.0,흰색,2019,2.8,경남-창원1-2021-00109,2021-03-08 ~2021-03-15,의창구 도계동 899-3번지,<3-1-3 흰색. 1톤트럭 짐칸에 켄넬에 담겨져 있었음.,창원유기동물보호소,경상남도 창원시 의창성산구정
38,종료(자연사),[개] 말티즈,수컷,0.0,백색,2019,5,전남-담양-2021-00067,2021-03-09 ~2021-03-23,메타세과이어길 중간매표소(담양읍 학동리),"온순하며 잘따름, 말티즈 믹스",담양군 동물보호 센터,전라남도 담양군청
39,완료(귀가),[개] 말티즈,수컷,1.0,백,2016,2.9,경기-시흥-2021-00137,2021-03-07~2021-03-ㄱ19,정왕지구대에서 인수,순함. 부정교합. 칩있음. 이름 말랑이.,한국야생동물보호협회,경기도 시흥시청
40,완료(귀가),[개] 말티즈,암컷,,흰,2018,3.7,서울-영등포-2021-00019,2021-03-08 ~2021-03-18,도영로 7길 10 도림동 주민센터 앞 사거리 일대,사람좋아함/활발/낌찜. 꼬리단미안됨. 털상태 양호.,한국동물구조관리협회,서울특별시 영등포구청
41,완료(귀가),[개] 말티즈,암컷,,흰색,2017,3,,2021-03-08~2021-03-ㄱ8,미추홀구 인하대역 앞 이편한세상 아파트,흰색 후드 뽀글이 옷입음,인천광역시 수의사회,인천광역시 미추홀구청
42,완료(입양),[개] 말티즈,수컷,0.0,백,2018,5.00,대전-중구-2021-00040,2021-003-08~2021-03-ㄱ18,안영로 68 무남스타원 @ 주변,",",대전동물보호센터,대전광역시 중구청
43,완료(입양),[개] 말티즈,수컷,0.0,흰,2018,7.60,서울-강동-2021-00029,2021-03-08 ~2021-03-18,서원마을 어린이극장 앞,"말티즈믹스추정, 왼쪽외이염, 치석있음, 등에 사마귀 또는 피",강동리본센터,서울특별시 강동구청
44,종료(자연사),[개] 말티즈,수컷,1.0,흰색,2015,4.6,부산-남구-2021-00041,2021-03-08 ~2021-03-18,용호동 384-25,"피부병, 미용되어 있음, 예민함",누리동물병원,부산광역시 남구청
45,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2021,4.68,부산-수영-2021-00021,2021-03-08 ~2021-03-18,수영 6뷰 아파트단지 앞,"흰색, 미용됨",누리동물병원,부산광역시 수영구정
46,완료(입양),[개] 말티즈,수컷,1.0,흰,2017,3,광주-광산-2021-00120,2021-03-08 ~2021-03-18,광산구 수완동,21-0261 콩이,광주 동물보호소,광주광역시 광산구청
47,완료(입양),[개] 말티즈,수컷,0.0,흰색,2016,5.2,울산-남구-2021-00054,2021-03-08 ~2021-03-18,남구 삼호로 159 공영 주차장,털이 김 케이지속에 버려짐,스마일동물병원,울산광역시 남구청
48,완료(입양),[개] 말티즈,암컷,,백,2016,2.4,경기-수원-2021-00095,2021-03-08 ~2021-03-18,권선구 구운오거리,동물등록칩×,수원시 동물보호센터,경기도 수원시청
49,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2012,2.9,경기-부천-2021-00123,2021-03-08 ~2021-03-18,심곡6@편한세상,내장칩있음(연락중),가나동물병원,경기도 부천시청
50,완료(귀가),[개] 말티즈,암컷,,백,2009,1.9,경기-안산-2021-00207',2021-03-08~2021-03ㄱ8,신길파출소에서 인수,"전체미용,순함",한국야생동물보호협회,경기도 안산시청
51,완료(귀가),[개] 말티즈,수컷,0.0,백,2019,4.2,경기-안산-2021-00208,2021-003-08~2021-03-ㄱ18,초지동 739 부근,"칩있음,순함,전체미용",한국야생동물보호협회,경기도 안산시청
52,완료(귀가),[개] 말티즈,암컷,,흰색,2014,3,경기-용인-2021-00146,2021-003-08~2021-03-ㄱ18,기흥구 중동 921 은성사 입구 도로,활발하고 귀여운아이,용인시 동물보호센터,경기도 용인시청
53,완료(입양),[개] 말티즈,특이,0.0,흰색,2019,4,전남-광양-2021-00083,2021-03-08 ~2021-03-18,광양시정 당직실,,광양시 임시보호소,전라남도 광양시청
54,완료(입양),[개] 말티즈,수컷,0.0,백,2018,3.8,경북-포항-2021-00261,2021-03-08 ~2021-03-18,경북 포항시 북구 중흥로 142 (왕눈이안경콘텍트 인근),"매우 온순하고 깨끗하게 관리되어 있음,미용한지 좀 된듯함,",영일동물플러스,경상북도 포항시청
55,완료(입양),[개] 말티즈,암컷,,백,2011,,경북-포항-2021-00262,2021-03-08 ~2021-03-18,경북 포항시 북구 흥해읍 성곡리 (성곡지구 공사현장 안),"피부, 눈, 이빨 다 안좋음, 상태최악, 정수리에 초록색 염색한",영일동물플러스,경상북도 포항시청
56,완료(입양),[개] 말티즈,암컷,0.0,흰색,2017,2.8,경북-칠곡-2021-00065,2021-03-08 ~2021-03-15,칠곡보약목쪽산책로,녹색목테착용 신고자구조후 자가미용후신고 처음구조시 털이,칠곡유기동물보호센터,경상북도 칠곡군청
57,완료(귀가),[개] 말티즈,수컷,0.0,흰,2011,5,서울-종로-2021-00013,2021-03-09 ~2021-03-19,낙산길 41 낙산공원 일대,원무늬 검/흰토끼후드옷.경미한백내장.사람따름/활발함.치석.|,한국동물구조관리협회,서울특별시 종로구청
58,완료(입양),[개] 말티즈,수컷,0.0,흰,2019,3.2,경기-김포-2021-00094,2021-03-09 ~ 2021-03-19,대꽂면 율생리 415-2 인근,양눈눈물자국.사람따름.활발함.결막염.,한국동물구조관리협회,경기도 김포시청
59,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2012,2,경기-양평-2021-00069,2021-03-09 ~ 2021-03-19,서종면 서후고개,사람을 잘따르고 순함,양평군유기동물보호소,경기도 양평군청
60,완료(귀가),[개] 말티즈,암컷,0.0,백,2013,1.7,경북-포항-2021-00265,2021-03-09 ~ 2021-03-19,경상북도 포항시 남구 오천읍 해병로 293,"치아상태많이안좋음,피부각질및고름상태매우심각(피부털많",영일동물플러스,경상북도 포항시청
61,완료(입양),[개] 말티즈,암컷,,흰,2015,3,서울-성동-2021-00027,2021-03-10 ~2021-03-22,성수동1가 685-20 서울숲 인근,분홍색 패딩.코검정.전신미용흔적(머리/꼬리털 남김).치석.사,한국동물구조관리협회,서울특별시 성동구청
62,완료(귀가),[개] 말티즈,암컷,,흰,2013,3,서울-동대문-2021-00022,2021-03-10 ~2021-03-22,장안동 348 한내어린이공원 일대,코갈색. 전신미용흔적(머리/포리털 남김). 백내장 의심. 사람,한국동물구조관리협회,서울특별시 동대문구청
63,완료(입양),[개] 말티즈,수컷,,4.5,2016,4.5,,2021-03-10 ~2021-03-22,미추홀구 석정로 433번길 43-18,혀 내밀고 있음,인천광역시 수의사회,인천광역시 미추홀구청
64,완료(입양),[개] 말티즈,암컷,,흰,2019,2.3,경기-연천-2021-00069,2021-03-10 ~2021-03-22,전곡읍 선사로 전곡근린공원 일대,분홍옷.눈물자국.코갈색.전신미용흔적.몸곳곳피부질환.여윙.,한국동물구조관리협회,경기도 연천군청
65,완료(귀가),[개] 말티즈,암컷,,흰색,2011,4.30,대구-달성-2021-00104,2021-03-15 ~2021-03-25,테크노 카페 별이피다,동물등록 되어있음,현풍동물병원,대구광역시 달성군청
66,완료(귀가),[개] 말티즈,암컷,,흰,2019,2,서울-성북-2021-00032,2021-03-10 ~2021-03-22,정릉로 165 인근,분홍색바탕 토끼패턴 옷. 코검정. 사람파름. 온순함. 꼬리단미,한국동물구조관리협회,서울특별시 성북구청
67,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2006,2.5,서울-동작-2021-00043,2021-03-10 ~2021-03-22,대림아파트 공원,기력소실,디아크동물종합병원,서울특별시 동작구정
68,완료(입양),[개] 말티즈,수컷,1.0,백,2018,3.2,경기-안산-2021-00209,2021-03-10 ~2021-03-22,선부동1080 부근,순함. 체리아이. 분홍머리끈. 발부분 털미용.,한국야생동물보호협회,경기도 안산시청
69,완료(입양),[개] 말티즈,암컷,,백,2019,2.3,경기-안산-2021-00211,2021-03-10 ~2021-03-22,와동759-3 부근,순함. 전체적인 털미용.,한국야생동물보호협회,경기도 안산시청
70,완료(입양),[개] 말티즈,암컷,0.0,흰색,2017,2.00,경기-광주-2021-00113,2021-03-10 ~2021-03-22,광주시 오포을 양벌리 일대,"3-15, 칩있음, 얼굴부분 미용되어있음, 체구가 작고 친화적인",광주7동물병원초월,경기도 광주시청
71,완료(귀가),[개] 말티즈,수컷,,흰색,2014,3,강원-춘천-2021-00098,2021-03-10 ~2021-03-22,후평동 우미린아파트 관리사무소,"흰색, 겁이많음, 다색목줄",춘천시 동물보호센터,강원도 춘천시청
72,완료(입양),[개] 말티즈,암컷,0.0,흰색,2019,5.2,강원-강릉-2021-00100,2021-03-10 ~2021-03-22,주문진 소돌항,목줄없이발견 경계있음,강릉시동물사랑센터,강원도 강릉시청
73,완료(입양),[개] 말티즈,특이,0.0,흰색,2016,2.3,전남-광양-2021-00084,2021-03-10 ~2021-03-22,광양읍 도월리 주변,,광양시 임시보호소,전라남도 광양시청
74,완료(귀가),[개] 말티즈,암컷,0.0,흰,2016,,광주-서구-2021-00070,2021-03-17 ~2021-03-22,서구 쌍촌동,"21-0283 포리, 하네스 착용",광주 동물보호소,광주광역시 서구청
75,완료(입양),[개] 말티즈,수컷,0.0,흰,2016,,광주-광산-2021-00128,2021-03-11 ~2021-03-22,광산구 도덕동,"21-0282 푸리, 넥카라 착용",광주 동물보호소,광주광역시 광산구청
76,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018,2,경기-하남-2021-00079,2021-03-11 ~2021-03-22,덕풍동119,순하고 귀여움,하남동물병원,경기도 하남시청
77,종료(자연사),[개] 말티즈,수컷,,백,2018,6,전북-정읍-2021-00105,2021-03-11 ~2021-03-22,정읍시 식자재마트,"온순, 사상충, 입원치료중",정읍시 동물보호소,전라북도 정읍시청
78,종료(자연사),[개] 말티즈,수컷,0.0,백색,2018,3.2,전남-담양-2021-00071,2021-03-17 ~2021-03-25,담양읍 추성로1232(담양소방서),온순하며 잘따름,담양군 동물보호 센터,전라남도 담양군청
79,완료(귀가),[개] 말티즈,암컷,,흰색,2007,2.5,대구-동구-2021-00048,2021-03-12~2021-03-22,효동로 15길 23,"파란옷, 노령견, 내장칩 등록견, 견주 연락 안됨",대구유기동물보호센터,대구광역시 동구청
80,완료(귀가),[개] 말티즈,암컷,0.0,백,2013,5.00,대전-중구-2021-00046,2021-03-12 ~2021-03-22,오류동 삼성@21동 주변,주인반환,대전동물보호센터,대전광역시 중구청
81,완료(입양),[개] 말티즈,암컷,,흰,2011,1,경기-구리-2021-00026,2021-03-12 ~2021-03-22,사노동 37-2 왕숙체육공원 인근,"이빨 하나있음/혀내및. 유선종양, 온순/사람따름. 꼬리단미안",한국동물구조관리협회,경기도 구리시청
82,완료(귀가),[개] 말티즈,수컷,1.0,흰,2018,4.8,경기-김포-2021-00098,2021-03-12~2021-03-22,양촌읍 한강금호어울림 인근,"눈물자국, 활발함/사람따름. 꼬리단미안됨, 털때탐.",한국동물구조관리협회,경기도 김포시청
83,보호중,[개] 말티즈,수컷,,흰색,2018,4.5,전남-목포-2021-00149,2021-03-72 ~2021-03-22,낙원교회부근,"경계하며 음,목걸이와 카키색옷 착용,부분미용됨",목포시유기동물보호소,전라남도 목포시청
84,완료(입양),[개] 말티즈,수컷,,흰색,2019,3,전남-목포-2021-00151,2021-03-12~2021-03-22,비치호텔부근,"순함,관리소홀로 악취와 털뭉침,야외에서 여러마리가 생활",목포시유기동물보호소,전라남도 목포시청
85,완료(입양),[개] 말티즈,수컷,,흰색,2015,3.5,전남-목포-2021-00152,2021-03-12 ~2021-03-22,비치호텔부근,"경계하며 음,관리부실로 악취와 털뭉침,야외에서 여러마리",목포시유기동물보호소,전라남도 목포시청
86,보호중,[개] 말티즈,수컷,,흰색,2016,3.5,전남-목포-2021-00153,2021-03-12~2021-03-22,비치호텔,"경계하며 피함,관리소홀로 악취,야외에서 여러마리가 생활",목포시유기동물보호소,전라남도 목포시청
87,보호중,[개] 말티즈,수컷,,흰색,2014,,전남-목포-2021-00154,2021-03-12~2021-03-22,비치호텔부근,"경계, 관리소홀로 악취,야외에서 여러마리가 생활",목포시유기동물보호소,전라남도 목포시청
88,종료(자연사),[개] 말티즈,수컷,,흰색,2017,4,전남-목포-2021-00155,2021-03-12~2021-03-22,비치호텔부근,"경계하며 심하게 짓음,관리안됨,악취,여러마리가 야외에서 생",목포시유기동물보호소,전라남도 목포시청
89,완료(입양),[개] 말티즈,암컷,,흰,2020,,광주-동구-2021-00032,2021-03-15~2021-03-25,동구 금동,21-0286 델리,광주 동물보호소,광주광역시 동구청
90,완료(귀가),[개] 말티즈,수컷,,백,2019,,대전-대덕-2021-00050,2021-03-15 ~2021-03-25,대전광역시 대덕구 신탄진동 155-6번지 해든마트 주변,"목줄착용, 부분염색",대전동물보호센터,대전광역시 대덕구청
91,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018,5,경북-의성-2021-00027,2021-03-15 ~2021-03-25,의성공생병원,"온순하고, 사람을잘따름",의성동물보호센터,경상북도 의성군청
92,완료(귀가),[개] 말티즈,수컷,1.0,흰,2018,4.6,서울-동대문-2021-00024,2021-03-12 ~2021-03-22,용두동 696-10 용신지구대 인근,"부정교합, 활발함/사람좋아함. 꼬리단미안됨. 털때탐, 왼슬개",한국동물구조관리협회,서울특별시 동대문구청
93,완료(귀가),[개] 말티즈,암컷,,흰색,2015,4.08,부산-기장-2021-00064,2021-03-12 ~2021-03-22,병산 소류지 올라가는 길,미용됨,누리동물병원,부산광역시 기장군정
94,완료(귀가),[개] 말티즈,수컷,,흰색,2007,6,대구-남구-2021-00023,2021-03-12 ~2021-03-22,자유길 20,미용,대구유기동물보호센터,대구광역시 남구청
95,보호중,[개] 말티즈,수컷,0.0,흰,2014,3,광주-광산-2021-00131,2021-03-12 ~2021-03-22,광산구 신촌동,21-0289 장이,광주 동물보호소,광주광역시 광산구청
96,완료(입양),[개] 말티즈,수컷,1.0,백색,2019,4.4,경기-성남-2021-00111,2021-03-12~2021-03-22,수정구청,빨간색 몸줄 착용.,펫토피아동물병원,경기도 성남시청
97,완료(입양),[개] 말티즈,암컷,0.0,흰색,2016,3,충북-청주-2021-00213,2021-03-12 ~2021-03-22,사창동 봉명사거리 부근,양쪽 서혜부 허니아 상태로 입소,반려동물보호센터,충청북도 청주시청
98,완료(입양),[개] 말티즈,암컷,,흰색,2018,,전북-장수-2021-00030,2021-03-12 ~ 2021-03-29,장수읍 노하1길,온순하고 사람을 잘 따름,제이준동물병원,전라북도 장수군청
99,완료(입양),[개] 말티즈,암컷,,흰색,2019,3,전남-장성-2021-00107',2021-03-12 ~2021-03-22,내장산국립공원 입구 화장실옆,셀프미용흔적보임.진드기30여개 제거.많이 지쳤던 탓인지 구,장성군동물보호센터,전라남도 장성군청
100,종료(자연사),[개] 말티즈,수컷,,흰색,2017,3.5,경북-고령-2021-00037',2021-03-12~2021-03-22,대가야읍,빨간색 옷 착용,양성훈보호소,경상북도 고령군정
101,종료(자연사),[개] 말티즈,암컷,0.0,흰색,2016,4,경남-창원3-2021-00064,2021-03-12~2021-03-22,"남영로 373, 황포대 노래비 앞","미용한지 이틀정도 됨, 분홍색옷 착용, 중×, 칩×",진해유기동물보호소,창원시청 진해기술지원과
102,완료(귀가),[개] 말티즈,암컷,,흰색,2019,4,전남-목포-2021-00157',2021-03-13 ~ 2021-03-23,시청부근,"붉은체크옷착용,미용안됨,잘따름",목포시유기동물보호소,전라남도 목포시청
103,완료(귀가),[개] 말티즈,암컷,,흰색,2016,3.22,대구-서구-2021-00050,2021-03-13 ~2021-03-23,달서천로47길11,"성격온순,교통사고로 우측안구돌출 &8070; 출혈, 분홍멜빵, 기",대구시수의사회,대구광역시 서구청
104,완료(입양),[개] 말티즈,암컷,,흰,2019,,광주-북구-2021-00107',2021-03-13 ~2021-03-23,북구 효령동,21-0290 라미,광주 동물보호소,광주광역시 북구청
105,완료(귀가),[개] 말티즈,수컷,0.0,흰,2020,3.2,경기-부천-2021-00127,2021-03-13 ~2021-03-23,원미동 두산아파트,순함.,이동물병원,경기도 부천시청
106,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2012,4,서울-마포-2021-00028,2021-03-15 ~2021-03-25,경의선숲길,"빨강모자다리패딩/황금색목줄.옥색구슬,방울달림/오른쪽앞",홍익동물병원,서울특별시 마포구정
107,완료(입양),[개] 말티즈,암컷,,흰색,2018,,인천-남동-2021-00081,2021-03-15~2021-03-25,남동구 논현남로 19 해피동물병원,발부분 더러움,인천수의사회,인천광역시 남동구청
108,종료(안락사),[개] 말티즈,수컷,,흰색,2015,4,강원-태백-2021-00021,2021-03-15~2021-03-25,장성 계산동 도로변,특이사항 없음,태백유기동물,강원도 태백시청
109,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2014,2.28,충남-서산-2021-00122,2021-03-15 ~2021-03-22,해미면 읍내,.,성심동물의료센터,충청남도 서산시청
110,완료(귀가),[개] 말티즈,수컷,1.0,백,2019,4.1,경기-안산-2021-00217,2021-03-14~2021-03-24,반석로 87-2 부근,"별무늬패딩,주황하네스,겁많으나순함,얼굴부분털미용",한국야생동물보호협회,경기도 안산시청
111,종료(자연사),[개] 말티즈,수컷,1.0,백,2015,2.8,경기-시흥-2021-00149,2021-03-14~2021-03-26,신천파출소에서 인수,"분홍색, 흰색, 회색 있는 못. 털미용. 뒷목에 작은 혹. 순함.",한국야생동물보호협회,경기도 시흥시청
112,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2016,3,충북-청주-2021-00216,2021-03-14~2021-03-24,용암주공아파트1단지,미용이 되어있으며 입질이 조금있음 목줄은 신고자분이 착용,반려동물보호센터,충청북도 청주시청
113,완료(입양),[개] 말티즈,수컷,0.0,흰색,2016,30,부산-동래-2021-00040,2021-03-15 ~2021-03-25,아시아드대로188번지 65사직대로점,"심한털엉킴, 피부병, 흰색",누리동물병원,부산광역시 동래구정
114,완료(입양),[개] 말티즈,수컷,1.0,흰색,2015,1.8,경기-평택-2021-00524,2021-03-15~2021-03-25,서탄 파출소,중성화 되있음,평택시유기동물보호소,경기도 평택시청
115,완료(귀가),[개] 말티즈,수컷,1.0,백,2010,3.2,경기-안산-2021-00221,2021-03-15 ~2021-03-25,,몸 전체 털미용. 경계심있음.,한국야생동물보호협회,경기도 안산시청
116,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2015,3.5,경기-남양주-2021-00318,2021-03-15 ~2021-03-25,퇴계원 신도아파트,목줄없고 미용했으며 온순함,남양주동물보호협회,경기도 남양주시청
117,종료(자연사),[개] 말티즈,수컷,0.0,백,2013,2.5,경기-시흥-2021-00152,2021-03-15 ~ 2021-03-29,군자로487번길 3 부근,"순함, 얼굴부분 털미용. 발부분 털미용.",한국야생동물보호협회,경기도 시흥시청
118,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018,2.9,경기-용인-2021-00168,2021-003-15~2021-03-25,기흥구 마북동 251-33,"빨간색 하네스, 황토색 옷 착용, 활발한 아이",용인시 동물보호센터,경기도 용인시청
119,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019,3.0,경기-가평-2021-00048,2021-03-15 ~2021-03-25,하색 브룩5펜션 단지,"하색 펜션단지(브룩5펜션)내 발견, 목줄/목걸이 ×",가평군유기동물보호소,경기도 가평군청
