,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
51,종료(안락사),[개] 진도견,암컷,0.0,하양,2019,13,경기-안성-2020-01061,2020-12-14~2020-12-24,양성면 한내로 487-17,없음,이성준동물병원,경기도 안성시청
52,완료(입양),[개] 진도견,수컷,0.0,백,2019,14.00,대전-중구-2020-00662,2020-12-16~2020-12-28,대사동 19029 대전목재문화체험장 주변,",",대전동물보호센터,대전광역시 중구청
53,완료(입양),[개] 진도견,수컷,0.0,검갈색,2019,16,전북-전주-2020-02142,2020-72-71 ~2020-12-21,반월동 농협주변,파란색목줄 착용,행복한동물병원,전라북도 전주시청
54,보호중,[개] 진도견,수컷,0.0,흰색,2016,15,전북-완주-2020-00448,2020-12-71~2020-12-21,고산읍내,사람을 좋아하고 굉장히 활발함,태산동물병원,전라북도 완주군정
55,완료(귀가),[개] 진도견,암컷,,검정,2017,15,대구-수성-2020-00992,2020-72-72~2020-12-22,범어동403-15,-,제니스동물병원,대구광역시 수성구청
56,완료(귀가),[개] 진도견,암컷,,갈,2019,,서울-송파-2020-00236,2020-12-14~2020-12-24,오금동 91 인근,양귀굿. 코검정. 사람좋아함. 활발함.,한국동물구조관리협회,서울특별시 송파구정
57,완료(입양),[개] 진도견,수컷,0.0,흰색,2020,3.8,인천-부평-2020-01066,2020-12-14~2020-12-24,부평구 십정동 배곳로 20번길,건강하고 겁이 많음,세림동물병원,인천광역시 부평구정
58,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,3.5,인천-부평-2020-01067,2020-12-14~2020-12-24,부평구 십정동 배곳로 20번길,건강하고 겁이 많음,세림동물병원,인천광역시 부평구정
59,완료(입양),[개] 진도견,암컷,0.0,백색,2020,2.88,경기-성남-2020-00945,2020-12-13 ~2020-12-23,판교16,2개월 추정.,펫토피아동물병원,경기도 성남시청
60,완료(귀가),[개] 진도견,수컷,,흰색,2016,20,경남-남해-2020-00388,2020-12-14~2020-12-24,경남 남해군 남해읍 소방서 인계,온순함,남해군유기동물보호소,경상남도 남해군청
61,완료(귀가),[개] 진도견,암컷,,백색,2019,15.7,경기-성남-2020-00947',2020-72-74~2020-12-24,동성교통,기력 없음 마름,펫토피아동물병원,경기도 성남시청
62,완료(입양),[개] 진도견,암컷,0.0,흰색,2019,15.00,경기-광주-2020-01060,2020-12-14~2020-12-24,광주시 도척면 도척로 일대,"1245, 칩없음, 온순함, 신고자입양원함",광주1\0동물병원초월,경기도 광주시청
63,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,8.5,강원-강릉-2020-00558,2020-72-74~2020-12-24,임당동 성당 앞,연핑크목줄만 착용,강릉시동물사랑센터,강원도 강릉시청
64,종료(안락사),[개] 진도견,암컷,,흰색,2014,15.00,충북-단양-2020-00239,2020-12-74~2020-12-23,단성면,밭 주위를 돌아다니는 것을 구조,단양군유기동물보호소,충청북도 단양군청
65,보호중,[개] 진도견,암컷,0.0,흰색,2017,15,전북-완주-2020-00450,2020-12-16~2020-12-28,봉동읍 낙평리 주공아파트 도로배회,사람을 무서워하고 겁이많음,태산동물병원,전라북도 완주군청
66,종료(안락사),[개] 진도견,암컷,,갈색,2013,28,대구-동구-2020-00512,2020-12-15~2020-12-25,파티마병원 부근,"내장칩, 밤색 가슴줄, 예민함",대구유기동물보호센터,대구광역시 동구청
67,종료(자연사),[개] 진도견,수컷,0.0,흰색,2017,28.7,울산-동구-2020-00418,2020-12-15~2020-12-28,동구 서부동 238번지 인근,경계심으로인한상세정보추후기재,울산유기동물보호센터,울산광역시 동구청
68,완료(입양),[개] 진도견,암컷,0.0,흰색,2017,15,충남-당진-2020-00936,2020-12-15~2020-12-24,당진시 송악읍 이주단지,"영리하고 순종적임, 산책 배변",당진시동물보호소,충청남도 당진시정
69,완료(귀가),[개] 진도견,수컷,0.0,흰색,2019,14,전남-진도-2020-00058,2020-12-17~2020-12-24,진도군 진도읍 진도대로 6678,온순함.,진도개메디컬센터,전라남도 진도군청
70,보호중,[개] 진도견,수컷,0.0,흰색,2017,17,경기-고양-2020-01336,2020-12-16~2020-12-28,현천동 60-7 부근,녹색목줄 착용,고양시동물보호센터,경기도 고양시청
71,보호중,[개] 진도견,수컷,0.0,열은 황색,2015,,충북-청주-2020-01777,2020-12-16~2020-12-28,오창읍 빚화산길 53-12,"오랫동안 거리를 떠돌던 아이,겁은 많지만 순하고 잘생김,열은",반려동물보호센터,충청북도 청주시청
72,종료(자연사),[개] 진도견,암컷,0.0,흰색,2020,4,경남-남해-2020-00390,2020-12-16~2020-12-28,경남 남해군 창선면 진동리,"온순함, 주인이 장기병원 입원",남해군유기동물보호소,경상남도 남해군청
73,완료(입양),[개] 진도견,수컷,0.0,연갈색,2020,4.2,인천-부평-2020-01079,2020-12-17~2020-12-28,부평동54626,"생후4~5주추정,순함",조재진동물병원,인천광역시 부평구정
74,완료(귀가),[개] 진도견,수컷,,백색,2019,,대전-서구-2020-00787,2020-12-77~2020-12-28,둔산소방서 인근,,대전동물보호센터,대전광역시 서구청
75,종료(자연사),[개] 진도견,수컷,0.0,흰색,2020,6.50,경기-여주-2020-00904,2020-12-17~2020-12-28,매룡동 명성로 부부농장가든,겁이다소 있으나 온순함,위더스 동물보호센터,경기도 여주시청
76,완료(귀가),[개] 진도견,암컷,,흰색,2018,23,강원-춘천-2020-00583,2020-12-17~2020-12-28,장학리 두산아파트 후문,"흰색, 온순, 이름과 번호가 적힌 빨간하네스,보라색 잠바",춘천시 동물보호센터,강원도 춘천시청
77,완료(귀가),[개] 진도견,수컷,0.0,흰색,2017,18,강원-속초-2020-00429,2020-72-77~2020-12-28,바람꽃마을1길24-29,"검정색목줄,리드줄착용",속초시유기동물보호소,강원도 속초시청
78,보호중,[개] 진도견,수컷,,갈색,2012,20,강원-횡성-2020-00205,2020-12-17~2020-12-28,청일면 초현리 49-6,.,횡성유기동물보호센터,강원도 횡성군청
79,완료(귀가),[개] 진도견,암컷,,화이트,2018,20.,경북-경주-2020-01210,2020-12-18 ~2020-12-28,양남면 상계리 599,빨강 방울 달린 목줄 착용,경주시유기동물보호소,경상북도 경주시청
80,완료(귀가),[개] 진도견,암컷,,흰색,2018,,대구-서구-2020-00662,2020-12-18~2020-12-28,이현동42-501,성격온순,대구시수의사회,대구광역시 서구청
81,완료(귀가),[개] 진도견,암컷,0.0,갈색.검정,2019,21,울산-북구-2020-00430,2020-12-18~2020-12-28,북구 매곡로 부근,순함/블랙탄,울산유기동물보호센터,울산광역시 북구청
82,종료(안락사),[개] 진도견,암컷,,흰색,2019,14.4,경북-예천-2020-00205,2020-12-18 ~2020-12-28,지보면 어신리,"구조시 목줄없음, 온순함",예천군유기동물보호소,경상북도 예천군청
83,완료(입양),[개] 진도견,수컷,0.0,흰색,2017,15.6,전남-여수-2020-00530,2020-12-19 ~2020-12-29,신월동 코아루 인근,온순함,유기동물보호소,전라남도 여수시청
84,종료(안락사),[개] 진도견,암컷,,"황색,흰색",2017,15,경기-고양-2020-01347,2020-12-21~2020-12-31,내유동 능이버섯 부근,빨간색 목줄착용,고양시동물보호센터,경기도 고양시청
85,종료(안락사),[개] 진도견,암컷,0.0,흰색,2016,18,강원-원주-2020-01039,2020-72-22 ~2021-01-04,대사관식당뒤,"사나움,경계심함",원주유기동물보호센터,강원도 원주시청
86,보호중,[개] 진도견,암컷,0.0,황색,2018,15.00,경기-여주-2020-00926,2020-12-19 ~ 2020-12-29,매룡동 명성로 부부농장가든,"겁이 다소 있으나, 온순함",위더스 동물보호센터,경기도 여주시청
87,완료(입양),[개] 진도견,수컷,0.0,갈색,2020,,전북-익산-2020-01455,2020-12-21~2020-12-31,익산시황등면황성로176,생후3개월정도 순하고이쁘게생겼음,익산유기동물보호소,전라북도 익산시청
88,종료(방사),[개] 진도견,수컷,,흰,2017,20,광주-북구-2020-01207,2020-72-21~2020-12-31,북구 지야동,20-1761 서동,광주 동물보호소,광주광역시 북구청
89,보호중,[개] 진도견,암컷,,흰색,2018,,강원-춘천-2020-00584,2020-172-21~2020-12-31,후평1동 856-8(도로변),"흰색, 온순, 뒷다리절음",춘천시 동물보호센터,강원도 춘천시청
90,완료(귀가),[개] 진도견,수컷,0.0,검정,2018,20,전북-진안-2020-00090,2020-12-21~2020-12-31,마령면 임진로 2100,파란색목줄 착용,행복한동물병원,전라북도 진안군정
91,완료(입양),[개] 진도견,암컷,0.0,흰,2020,1.45,경북-상주-2020-00530,2020-12-21~2020-12-31,죽전동,빈집에 혼자 생활,다온유기동물보호센터,경상북도 상주시청
92,완료(귀가),[개] 진도견,수컷,,백색,2017,18,대전-대덕-2020-00492,2020-72-22 ~2021-01-04,,2마리 동시구조,대전동물보호센터,대전광역시 대덕구정
93,완료(귀가),[개] 진도견,수컷,0.0,흰색,2019,14,전북-익산-2020-01466,2020-12-22~2021-01-04,익산시모현동국민은행사거리에서,순하고사람에게잘다름,익산유기동물보호소,전라북도 익산시청
94,완료(귀가),[개] 진도견,수컷,0.0,흰색+연갈색,2008,18,경남-창원1-2020-00840,2020-12-22 ~2020-12-31,의창구 명서동 두산위브 지하주차장,-12-1-29 흰색+연갈색. 살색코.,창원유기동물보호소,경상남도 창원시 의창성산구정
95,보호중,[개] 진도견,수컷,0.0,흰색,2018,15,경북-안동-2020-00186,2020-72-23 ~2021-01-12,풍산읍노리,"목테착용,양호 순함",유기동물보호센터,경상북도 안동시청
96,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,3.00,경기-광주-2020-01081,2020-12-22 ~2021-01-04,광주시 도척면 도척로 일대,"12-66, 2개월령, 세마리 함께 입소, 귀엽고 예쁜 진도 믹스강아|",광주7동물병원초월,경기도 광주시청
97,종료(기증),[개] 진도견,수컷,0.0,흰색,2020,3.00,경기-광주-2020-01082,2020-12-22 ~2021-01-04,광주시 도척면 도척로 일대,"12-67, 2개월령, 세마리 함께 입소, 귀엽고 예쁜 진도 믹스강아|",광주7동물병원초월,경기도 광주시청
98,완료(입양),[개] 진도견,암컷,0.0,흰색,2020,3.00,경기-광주-2020-01083,2020-12-22 ~2021-01-04,광주시 도척면 도척로 일대,"12-68, 2개월령, 세마리 함께 입소, 귀엽고 예쁜 진도 믹스강아|",광주7동물병원초월,경기도 광주시청
99,보호중,[개] 진도견,라고,1.0,갈색,2018,13,충북-청주-2020-01801,2020-72-22 ~2021-01-04,남일면 효촌리 황금석갈비,,반려동물보호센터,
100,종료(안락사),[개] 진도견,수컷,0.0,황색,2019,11,전남-진도-2020-00059,2020-12-23 ~ 2020-12-30,군내면 정거름재길 131,온순함,진도개메디컬센터,전라남도 진도군청
101,종료(자연사),[개] 진도견,수컷,0.0,하양,2018,17,경기-안성-2020-01080,2020-12-24~2021-01-04,원곡면 칠곡리 534-3,사진상 목걸이,이성준동물병원,경기도 안성시청
102,완료(귀가),[개] 진도견,수컷,0.0,흰색,2019,19,경기-부천-2020-01169,2020-12-23 ~2021-01-04,약대공원,"주황,하늘색 목줄 착용. 순함.",가나동물병원,경기도 부천시청
103,완료(귀가),[개] 진도견,암컷,0.0,흰색,2018,13.00,충남-보령-2020-00433,2020-12-23 ~2021-01-04,보령시 대천동 390-69,흰색,보령시임시동물보호소,충청남도 보령시청
104,완료(귀가),[개] 진도견,암컷,0.0,흰색,2019,7.00,충남-보령-2020-00437',2020-12-23 ~2021-01-04,보령시 동대동,흰색,보령시임시동물보호소,충청남도 보령시청
105,완료(입양),[개] 진도견,수컷,,황색,2017,18,세종-세종-2020-00330,2020-12-23 ~2020-12-30,전동면 청송리 산 58ㄱ1,산에 돌아다니던 개 포획,세종유기동물보호센터,세종특별자치시정
106,보호중,[개] 진도견,수컷,0.0,흰색,2018,15,경북-안동-2020-00189,2020-12-24~2021-01-ㄱ13,안동탬 비밀의숲나들이쉼터,"목테착용,양호,순함",유기동물보호센터,경상북도 안동시청
107,완료(귀가),[개] 진도견,암컷,,갈색,2014,16,경기-성남-2020-00967',2020-12-24~2021-01-04,수정구청,빨간색 몸줄 착용.,펫토피아동물병원,경기도 성남시청
108,보호중,[개] 진도견,수컷,0.0,흰색,2018,13,충북-청주-2020-01807,2020-72-24~2021-01-04,미원면 쌍이리 산 39-16,"코가 까짐, 얼굴에 거못거못한게 묻어있는 상태",반려동물보호센터,충청북도 청주시청
109,보호중,[개] 진도견,수컷,0.0,검갈색,2019,20,전북-전주-2020-02178,2020-72-24~2021-01-04,인후동 위브어울림아파트,파란색 줄 착용,행복한동물병원,전라북도 전주시청
110,종료(안락사),[개] 진도견,수컷,0.0,흰색,2018,,경남-통영-2020-00550,2020-72-24~2021-01-04,죽림4로 49. 통영소방서 근처,대체로 온순함,사랑애완동물병원,경상남도 통영시청
111,완료(귀가),[개] 진도견,수컷,,황색,2018,17,전남-목포-2020-01277',2020-12-25 ~2021-01-04,,"주홍색목줄착용,순하고 여성위주 친밀감",목포시유기동물보호소,전라남도 목포시청
112,완료(귀가),[개] 진도견,수컷,,흰,2019,23,서울-도봉-2020-00242,2020-12-28 ~2021-01-04,방학사거리 인근,양귀쯤굿.코분홍.천천히다가가면사람따름.양전함.중성화여부,한국동물구조관리협회,서울특별시 도봉구청
113,완료(입양),[개] 진도견,암컷,0.0,흰색,2019,15.00,경기-광주-2020-01091,2020-12-26 ~2021-01-05,광주시 오포읍 오포안로 일대,"12-76,칩없음, 마른 상태, 온순함",광주1\0동물병원초월,경기도 광주시청
114,보호중,[개] 진도견,수컷,0.0,백,2014,12.00,대전-중구-2020-00679,2020-12-28 ~2021-01-07,문화동 668-5 주변,",",대전동물보호센터,대전광역시 중구청
115,완료(입양),[개] 진도견,수컷,,흰색,2018,17,전남-목포-2020-01284,2020-12-28 ~2021-01-07,상동복지관부근,"녹색목줄착용,산책견따라다님,낮가림",목포시유기동물보호소,전라남도 목포시청
116,완료(입양),[개] 진도견,수컷,0.0,연갈색,2017,18,경기-성남-2020-00977,2020-12-27~2021-01-06,등자리경로당인근,갈색 목줄착용,펫토피아동물병원,경기도 성남시청
117,종료(자연사),[개] 진도견,수컷,,흰색,2017,25,인천-연수-2020-00441,2020-12-28~2021-01-07,연수구청,"빨강색목줄 착용, 사나움, 겁많음",인천광역시수의사회,인천광역시 연수구청
118,보호중,[개] 진도견,수컷,,갈색,2019,,대전-서구-2020-00798,2020-12-28 ~2021-01-07,변동 10-53,,대전동물보호센터,대전광역시 서구청
119,종료(자연사),[개] 진도견,암컷,0.0,흰색,2020,4,전북-익산-2020-01486,2020-12-28 ~2021-01-07,익산시무왕로802,생후60일정도 순하고잘생겼음,익산유기동물보호소,전라북도 익산시청
120,보호중,[개] 진도견,암컷,0.0,흰색,2018,12,부산-북구-2020-00491,2020-12-29 ~2021-01-08,덕천역 7번 출구,북구1-161호,부산동물보호센터,부산광역시 북구청
121,보호중,[개] 진도견,암컷,,흰색,2008,1,강원-춘천-2020-00594,2020-12-28 ~2021-01-07,동면 가산로 58-17,"흰색, 사나움, 유선종양, 빨간목줄",춘천시 동물보호센터,강원도 춘천시청
122,완료(입양),[개] 진도견,암컷,0.0,연갈색,2018,15.00,충남-보령-2020-00444,2020-12-28 ~2021-01-07,성주면 성주리 편백하우스 원룸계단,연갈색,보령시임시동물보호소,충청남도 보령시청
123,보호중,[개] 진도견,암컷,0.0,갈색,2018,14.7,경남-함안-2020-00510,2020-12-28 ~2021-01-04,대산면 부목3길 57,양주 위탁처 / 약간 겁을 내나 호전가능성 보임,함안군동물보호소,경상남도 함안군청
124,완료(입양),[개] 진도견,수컷,,흰색,2020,13,세종-세종-2020-00331,2020-12-28 ~2021-01-04,전동면 금이로 531-19,"9개월추정, 송정리 농장안으로 들어옴",세종유기동물보호센터,세종특별자치시정
125,보호중,[개] 진도견,수컷,0.0,흰색,2017,13,부산-강서-2020-00787,2020-12-29 ~ 2021-01-08,대저로277번길22,"들개,겁이많음,강서구1-463호",부산동물보호센터,부산광역시 강서구청
126,완료(귀가),[개] 진도견,암컷,0.0,황색,2019,14,강원-강릉-2020-00573,2020-12-29 ~ 2021-01-08,죽헌동 문성고 앞,목줄과 리드줄 착용,강릉시동물사랑센터,강원도 강릉시청
127,완료(입양),[개] 진도견,수컷,0.0,흰색,2016,28.5,전남-여수-2020-00545,2020-12-29 ~ 2021-01-08,소라면 상전길 42 주택,사람을 약간 경계함,유기동물보호소,전라남도 여수시청
128,종료(안락사),[개] 진도견,암컷,0.0,흑황,2020,0.20,대전-중구-2020-00681,2020-12-30 ~ 2021-01-11,호동 12-4 번지 주변,신고자입양신청,대전동물보호센터,대전광역시 중구청
129,완료(입양),[개] 진도견,수컷,0.0,백색,2015,19,경기-성남-2020-00980,2020-12-29 ~2021-01-08,신촌동242,"송곳나가 모두 깨져 있음, 빨간 목줄 착용.",펫토피아동물병원,경기도 성남시청
