,state,kind,sex,neutralization,color,birth,weight,number,period,location,feature,center,department
507,종료(자연사),[개] 말티즈,수컷,0.0,흰,2018.0,3.2,경기-김포-2021-00129,2021-03-30 ~ 2021-04-09,,"양눈눈물자국약간있음, 온순함. 암전함. 비틀거림/기력없음.",한국동물구조관리협회,경기도 김포시청
508,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018.0,3.0,전북-익산-2021-00345,2021-03-30 ~ 2021-04-09,익산시함열5길휴먼시아아파트,하네스가슴줄이되여있고 작고순하며영리함,익산유기동물보호소,전라북도 익산시청
509,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019.0,3.3,서울-마포-2021-00040,2021-03-30 ~2021-04-09,연남동주택 239-7번지 근처,핑크색 하네스 착용/ 겁많고 순함/ 사람잘따름,홍익동물병원,서울특별시 마포구청
510,보호중,[개] 말티즈,암컷,0.0,흰색,2013.0,3.0,경기-양평-2021-00117',2021-03-30 ~ 2021-04-09,용문119,경계가 있으나 순함,양평군유기동물보호소,경기도 양평군청
511,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019.0,3.0,충북-청주-2021-00266,2021-03-30 ~2021-04-09,옥산면 오산리 586-2,"덩치가 조금 있는 말티즈 아이, 털이 많이 긴 상태이고 세마리",반려동물보호센터,충청북도 청주시청
512,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2013.0,3.0,충북-청주-2021-00267,2021-03-30 ~2021-04-09,복대동 169-2,"하늘색 하네스 착용, 치석 심함, 미용되어 있음, 중성화 어릴때",반려동물보호센터,충청북도 청주시청
513,완료(귀가),[개] 말티즈,수컷,,백,2019.0,5.0,대전-대덕-2021-00077,2021-03-31~2021-04-12,대전광역시 대덕구 덕암동 9-9번지 주변,,대전동물보호센터,대전광역시 대덕구정
514,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2011.0,3.5,강원-횡성-2021-00066,2021-03-31 ~2021-04-12,횡성읍 킹마트 근처 어린이공원,초록색 목줄,횡성유기동물보호센터,강원도 횡성군청
515,완료(귀가),[개] 말티즈,암컷,,흰색,2019.0,4.0,전남-목포-2021-00194,2021-03-31 ~2021-04-12,자유시장부근,"분리불안보임,관리잘됨,순하고 잘따름",목포시유기동물보호소,전라남도 목포시청
516,완료(귀가),[개] 말티즈,수컷,0.0,백,2020.0,3.0,대전-중구-2021-00058,2021-04(01 ~2021-04-12,문창로 60 대화상사 주변,",",대전동물보호센터,대전광역시 중구청
517,완료(귀가),[개] 말티즈,암컷,,흰색,2013.0,3.5,울산-남구-2021-00096,2021-04(02 ~2021-04-ㄱ12,선암동680ㄱ,"복부팽대,온순함",미래펫동물병원,울산광역시 남구청
518,완료(귀가),[개] 말티즈,수컷,1.0,백,2014.0,4.2,대구-서구-2021-00071,2021-03-31~2021-04ㄱ72,평리동1318-24,사람을 잘 따름,대구시수의사회,대구광역시 서구청
519,보호중,[개] 말티즈,수컷,0.0,흰,2019.0,5.0,광주-서구-2021-00095,2021-03-31 ~2021-04-12,서구 화정119,"21-0369 앙큐, 하네스(하늘)",광주 동물보호소,광주광역시 서구청
520,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2020.0,5.6,경기-부천-2021-00165,2021-03-31 ~2021-04-12,오정대공원,순하고 사람을 좋아함.하네스를 하고 있음,가야동물병원,경기도 부천시청
521,완료(귀가),[개] 말티즈,수컷,0.0,백색,2018.0,2.8,경기-오산-2021-00042,2021-03-31~2021-04ㄱ72,권동퍼스트독,"목줄,목걸이 없음",오산시수의사회,경기도 오산시청
522,완료(귀가),[개] 말티즈,수컷,1.0,백,2015.0,2.2,경기-시흥-2021-00200,2021-03-31 ~2021-04-12,대야동 530-1 부근,"전체미용, 빨간줄무늬옷.",한국야생동물보호협회,경기도 시흥시청
523,완료(입양),[개] 말티즈,암컷,,백,2017.0,2.3,경북-포항-2021-00395,2021-03-31 ~2021-04-12,경상북도 포항시 남구 문예로106 인근,"4일정도전에묶여있었다고함(옷하네스착용,사료함께있었음),",영일동물플러스,경상북도 포항시청
524,완료(입양),[개] 말티즈,수컷,0.0,흰색,2018.0,2.82,경북-경산-2021-00156,2021-03-31 ~2021-04-12,조영동,"체크 무늬옷 착용, 69편의점 앞 도로에서 배회하여 구조",경산시유기동물보호소,경상북도 경산시청
525,완료(귀가),[개] 말티즈,수컷,0.0,백색,2012.0,3.0,인천-계양-2021-00119,2021-04-01~2021-04-ㄱ12,계산동 계양산지구대,양쪽귀 분홍색염색됨,신영재동물병원,인천광역시 계양구정
526,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2006.0,2.6,강원-원주-2021-00214,2021-04-01~2021-04-ㄱ72,영진로얄타운앞공사장,진드기외,원주유기동물보호센터,강원도 원주시청
527,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2015.0,3.7,전남-목포-2021-00195,2021-04-01~2021-04-12,4차놀이터부근,"검흰색 체크줄무늬옷 착용,중성화됨,순함",목포시유기동물보호소,전라남도 목포시청
528,완료(귀가),[개] 말티즈,암컷,1.0,흰색,2008.0,2.0,경남-창원2-2021-00074,2021-04-01~2021-04-12,중앙동 삼일정풍병원 (마산합포구 3?15대로 162),내장칩0 (이름,마산유기동물보호소,경상남도 창원시 마산합포회원구청
529,완료(귀가),[개] 말티즈,수컷,1.0,흰,2014.0,3.0,서울-양천-2021-00008,2021-02-01~2021-02-15,목동등촌역부근도로변 (다음27),치석심하며미용되어있고노랑색옷입고있으며온순하고잘따르,강현림동물병원,서물특별시 양천구정
530,보호중,[개] 말티즈,수컷,1.0,흰색,2013.0,3.8,울산-중구-2021-00010,2021-02-001~2021-02-15,중구 학성동 419번지 인근,순함,울산유기동물보호센터,울산광역시 중구청
531,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2020.0,2.0,경기-평택-2021-00224,2021-02-01~2021-02-15,가재동 야산,사람을 잘 따름,평택시유기동물보호소,경기도 평택시청
532,완료(입양),[개] 말티즈,암컷,0.0,흰색,2011.0,3.9,경기-남양주-2021-00133,2021-02-01~2021-02-15,일패동,미용했고 좌안 염증심함.온순함,남양주동물보호협회,경기도 남양주시청
533,완료(귀가),[개] 말티즈,암컷,,갈색,2018.0,3.0,강원-춘천-2021-00052,2021-02-01~2021-02-15,석사 2지구아파트 213동 (놀이터),"갈색, 온순, 남색옷, 칩있음",춘천시 동물보호센터,강원도 춘천시청
534,완료(입양),[개] 말티즈,수컷,1.0,흰색,2015.0,3.7,충북-청주-2021-00085,2021-02-01~2021-02-15,금천동 효성아파트 부근,깔끔하게 미용되어 있고 조금 소심한 말티친구,반려동물보호센터,충청북도 청주시청
535,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2018.0,5.0,충남-보령-2021-00028,2021-02-01~2021-02-15,보령경찰서 대천지구대,흰색. 시내에서 습득 주민이 지구대에 놓고 감,보령시임시동물보호소,충청남도 보령시청
536,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014.0,4.0,경북-구미-2021-00038,2021-02-01~2021-02-15,원평동 원평지구대,"온순,잘따름",구미시 동물보호센터,경상북도 구미시청
537,완료(입양),[개] 말티즈,수컷,0.0,흰색,2015.0,3.5,부산-서구-2021-00027,2021-02-02 ~2021-02-15,구청당직실,"서구 1-13호,옷착용",부산동물보호센터,부산광역시 서구청
538,완료(귀가),[개] 말티즈,암컷,,흰색,2018.0,2.5,대구-북구-2021-00019,2021-02-02 ~2021-02-12,칠곡 삼성병원 앞,.,대구유기동물보호센터,대구광역시 북구청
539,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2011.0,2.0,충남-천안-2021-00082,2021-02-02~2021-02-15,천안시 서북구 성거읍 주택가,카키색 옷 입고있었음,유실유기동물보호소,충청남도 천안시청
540,완료(입양),[개] 말티즈,암컷,,흰색,2014.0,4.3,제주-제주-2021-00393,2021-02-02 ~2021-02-15,제주시 노형꿈동물병원,(개체관리번호381)내장칩,제주 동물보호센터,제주특별자치도청
541,종료(안락사),[개] 말티즈,암컷,0.0,흰색,2011.0,4.3,경기-평택-2021-00231,2021-02-02 ~2021-02-15,죽백동 반도유보라,피부병심함,평택시유기동물보호소,경기도 평택시청
542,완료(입양),[개] 말티즈,수컷,1.0,백,2014.0,4.1,경기-안산-2021-00093,2021-02-02 ~2021-02-15,선부동 1134-8 부근,"순함,갈색떡볶이조끼,전체미용",한국야생동물보호협회,경기도 안산시청
543,완료(입양),[개] 말티즈,수컷,1.0,백,2019.0,3.2,경기-시흥-2021-00062,2021-02-02~2021-0275,시흥시농업기술센터에서 인수,털엉킴.경계심있으나 순함.,한국야생동물보호협회,경기도 시흥시청
544,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2021.0,3.0,부산-영도-2021-00021,2021-02-03 ~2021-02-15,영도구 동삼주공 209동 앞,"귀여움, 관리를 받은 것 같음, 파란색 옷착용",하얀비둘기,부산광역시 영도구정
545,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017.0,4.5,부산-해운대-2021-00035,2021-02-03 ~ 2021-02-15,반여2.3파출소,흰색,누리동물병원,부산광역시 해운대구청
546,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014.0,3.5,전북-익산-2021-00143,2021-02-03 ~2021-02-15,익산시주현동12,털이길며 작고순함,익산유기동물보호소,전라북도 익산시청
547,보호중,[개] 말티즈,수컷,,흰색,2018.0,5.4,경북-김천-2021-00040,2021-02-05~2021-02-15,농촌미래연구소 앞,털이 심하게 엉킴,김천시 동물보호센터,경상북도 김천시청
548,완료(입양),[개] 말티즈,암컷,0.0,화이트,2017.0,5.0,전북-군산-2021-00135,2021-02-07~2021-02-17,금암동 리투스카페,가슴쪽에 혹이 있음,군산유기동물보호센터,전라북도 군산시정
549,완료(입양),[개] 말티즈,암컷,0.0,흰색,2017.0,3.5,강원-강릉-2021-00072,2021-02-15~2021-02-25,입암동 가정집,견주 교소도 수감,강릉시동물사랑센터,강원도 강릉시청
550,완료(입양),[개] 말티즈,수컷,1.0,흰색,2014.0,3.2,강원-속초-2021-00017,2021-02-03 ~ 2021-02-15,조양동 라모피아노학원,사람을잘따름,속초시유기동물보호소,강원도 속초시청
551,완료(입양),[개] 말티즈,암컷,,흰색,2019.0,4.0,충북-충주-2021-00048,2021-02-03 ~2021-02-12,호암지 인근,"순함 털관리안됨,사상충음성",충주시동물보호센터,충청북도 충주시청
552,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021.0,1.6,전북-전주-2021-00145,2021-02-03 ~2021-02-15,평화동 지곡초근처,종이상자에 담겨 버려짐,프렌즈동물병원,전라북도 전주시청
553,완료(귀가),[개] 말티즈,암컷,,흰색,2014.0,3.0,대구-달성-2021-00044,2021-02-04~2021-02-15,대곡역 래미안 아파트 인근,등록칩 있음. 거리 생활을 오래 한 듯 보임.,화원연합동물병원,대구광역시 달성군청
554,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2011.0,4.0,대구-달서-2021-00028,2021-02-05~2021-02-15,이곡동 안동통닭 앞,"오랜 유기생활, 치매증상",대구유기동물보호센터,대구광역시 달서구정
555,완료(입양),[개] 말티즈,암컷,0.0,흰색,2021.0,3.5,전남-여수-2021-00064,온순함. 신고자 임시보호(공고기간 후 입양예정),문수동 부영9차,,유기동물보호소,전라남도 여수시청
556,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021.0,3.3,제주-제주-2021-00453,2021-02-05~2021-02-15,제주시 애월읍 하귀로 81,(개체관리번호 438)생후5개월,제주 동물보호센터,제주특별자치도청
557,완료(입양),[개] 말티즈,암컷,0.0,흰색,2018.0,3.0,충북-증평-2021-00007,2021-02-14~2021-02-24,파라디아1차@,건강함,증평가정견훈련소,충청북도 증평군청
558,완료(입양),[개] 말티즈,암컷,,백색,2021.0,2.1,경기-성남-2021-00045,2021-02-05~2021-02-15,고은동물병원,8개월 추정,펫토피아동물병원,경기도 성남시청
559,완료(귀가),[개] 말티즈,암컷,,백색,2018.0,2.4,경기-성남-2021-00047,2021-02-05~2021-02-15,신흥동3410,마름,펫토피아동물병원,경기도 성남시청
560,완료(입양),[개] 말티즈,암컷,,백,2016.0,2.3,경기-시흥-2021-00065,2021-02-005~2021-0277,,털미용. 빨간옷. 빨간패딩. 순함.,한국야생동물보호협회,경기도 시흥시청
561,완료(입양),[개] 말티즈,수컷,0.0,흰색,2017.0,3.6,경기-용인-2021-00078,2021-02-05~2021-02-15,,"회색패딩, 빨간색리본달린 하네스 착용, 암전하고 순한 아이",용인시 동물보호센터,경기도 용인시청
562,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2009.0,4.0,강원-정선-2021-00023,2021-02-05~2021-02-12,사북읍사무소,건강상태양호,다나동물병원,강원도 정선군청
563,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2014.0,3.0,충북-청주-2021-00094,2021-02-05~2021-02-15,정주의료원 사거리차도,"미용이 되어있고, 자주색 옷을 입고있음. 백내장이 있음",반려동물보호센터,충청북도 청주시청
564,완료(입양),[개] 말티즈,암컷,,흰,2013.0,2.5,서울-송파-2021-00016,2021-02-06 ~2021-02-16,송리단길 근처,코갈색.얼굴/발끝 미용흔적.양눈백내장.치석심함.오른쪽위송,한국동물구조관리협회,서울특별시 송파구정
565,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2018.0,4.0,대구-북구-2021-00024,2021-02-06 ~2021-02-16,유통단지 산업용재관 앞,미용,대구유기동물보호센터,대구광역시 북구청
566,완료(귀가),[개] 말티즈,수컷,1.0,흰,2011.0,2.3,서울-서초-2021-00019,2021-02-08 ~2021-03-02,양재동 87-5 브루스리 중화요리 양재점 인도,"양눈눈물자국. 코갈색. 입/코주변 변색. 고령/치석심함, 사람",한국동물구조관리협회,서울특별시 서초구정
567,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018.0,3.5,울산-울주-2021-00085,2021-02-08 ~2021-02-18,울주군 상북면 석남로 815번지 인근,순함,울산유기동물보호센터,울산광역시 울주군정
568,종료(자연사),[개] 말티즈,암컷,0.0,흰색,2019.0,3.4,울산-울주-2021-00086,2021-02-08 ~2021-02-18,울주군 온양읍 망양리 회야리버아파트 주변,순함,울산유기동물보호센터,울산광역시 울주군청
569,보호중,[개] 말티즈,암컷,0.0,흰색,2006.0,2.4,강원-원주-2021-00090,2021-02-08 ~2021-02-18,주산리 928앞,가슴에 물혹,원주유기동물보호센터,강원도 원주시청
570,완료(입양),[개] 말티즈,암컷,0.0,흰색,2020.0,5.6,경북-경산-2021-00079,2021-02-06 ~2021-02-16,옥산동,옥산 1지구 놀이공원에서 배회하여 구조,경산시유기동물보호소,경상북도 경산시정
571,완료(귀가),[개] 말티즈,수컷,0.0,백,2009.0,2.9,경기-안양-2021-00014,2021-02-07~2021-02-17,안양로374-1 부근,"빨강파랑 조끼, 혀 내밀고 있음. 순함.",한국야생동물보호협회,경기도 안양시청
572,완료(귀가),[개] 말티즈,수컷,1.0,흰,2019.0,6.0,경기-부천-2021-00060,2021-02-07~2021-02-17,부일로445번길15,통통함 미용되어있음 중성화되어있음 순함,24시아이동물메디컬,경기도 부천시청
573,완료(귀가),[개] 말티즈,수컷,1.0,백,2019.0,4.7,경기-시흥-2021-00070,2021-02-07~2021-02-19,거모동 1730-8 부근,소심함. 노란옷. 연두색목줄.,한국야생동물보호협회,경기도 시흥시청
574,완료(귀가),[개] 말티즈,수컷,,흰색,2018.0,3.5,부산-동래-2021-00024,2021-02-08 ~2021-02-18,아시아드대로231번길 91 (성도뷰크아파트-경보이리스힐사,"갈색반팔티, 미용됨, 흰색",누리동물병원,부산광역시 동래구청
575,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2014.0,2.0,경기-남양주-2021-00159,2021-002-08~2021-0278,내곡리,빨강색 옷착용.움직임없고 호흡시 불편함,남양주동물보호협회,경기도 남양주시청
576,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2018.0,5.6,전남-여수-2021-00067,2021-02-08 ~2021-02-18,웅천초 인근 도로변,하늘색 옷 착용. 왼쪽 뒷다리 절음.,유기동물보호소,전라남도 여수시청
577,보호중,[개] 말티즈,수컷,0.0,흰색,2018.0,3.46,인천-강화-2021-00075,2021-03-01 ~2021-03-11,해안도시 카페 앞,사나움,베스트동물병원,인천광역시 강화군청
578,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2016.0,3.4,서울-동작-2021-00026,2021-02-08 ~2021-02-18,사당3동 수복이발관 근처,우측안검상처 자가미용흔적,디아크동물종합병원,서울특별시 동작구정
579,완료(귀가),[개] 말티즈,암컷,0.0,"흰색, 갈색",2016.0,5.63,경기-파주-2021-00080,2021-02-08 ~2021-02-18,문산 두산아파트앞,심장사상충 감염된 상태임,로템동물병원,경기도 파주시청
580,완료(귀가),[개] 말티즈,암컷,,흰색,2011.0,3.0,전북-전주-2021-00185,2021-02-08 ~2021-02-17,팔복동 애견카페,"노견, 치아 없음,회색 티셔츠 착용",하나동물병원,전라북도 전주시청
581,완료(입양),[개] 말티즈,암컷,,흰색,2019.0,2.5,,2021-02-09 ~2021-02ㄱ79,미추흘구 동원 유치원 앞,"발분분 미용, 눈부음, 눈곱",인천광역시 수의사회,: 인천광역시 미추홀구청
582,완료(입양),[개] 말티즈,암컷,,백색,2018.0,5.0,대전-동구-2021-00053,2021-02-10 ~2021-02-22,대별동 초지공원 야산,,대전동물보호센터,대전광역시 동구청
583,완료(입양),[개] 말티즈,암컷,0.0,흰색,2014.0,2.5,경기-평택-2021-00285,2021-02-09 ~2021-02-19,서정동76-3,온순함,평택시유기동물보호소,경기도 평택시청
584,완료(귀가),[개] 말티즈,암컷,0.0,흰색,2016.0,4.5,경기-남양주-2021-00170,2021-02-09 ~2021-02-19,금곡동,목줄없고 온순함,남양주동물보호협회,경기도 남양주시청
585,완료(귀가),[개] 말티즈,수컷,1.0,백,2007.0,5.4,경기-시흥-2021-00074,2021-02-09 ~2021-02-22,목감파출소에서 인수,핑크파랑옷. 초록하네스. 겁 많으나 순함.,한국야생동물보호협회,: 경기도 시흥시청
586,완료(입양),[개] 말티즈,암컷,,흰색,2019.0,3.0,충북-청주-2021-00109,2021-02-09 ~2021-02-19,남이면 저산척북로 636-10 삼포아파트,혀를 내밀고 있는 말티즈 친구,반려동물보호센터,충청북도 청주시청
587,종료(기증),[개] 말티즈,수컷,,흰색,2014.0,4.6,경남-양산-2021-00017,2021-02-09 ~2021-02-19,원동면원동로1899-30,흰색 야산에서구조,양산시유기동물보호소,경상남도 양산시청
588,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019.0,3.5,세종-세종-2021-00022,2021-02-09 ~2021-02-16,조치원읍 세종시 새내17길 7 목화아파트 앞,목줄없이 발견,세종유기동물보호센터,세종특별자치시정
589,완료(귀가),[개] 말티즈,수컷,1.0,흰,2011.0,4.3,서울-노원-2021-00023,2021-02-10 ~2021-02-22,월계삼거리 뚜레쥬르 일대,토끼그림 파란옷/카키색점퍼. 전신미용흔적. 부정교합/입주변|,한국동물구조관리협회,서울특별시 노원구정
590,완료(입양),[개] 말티즈,수컷,,흰색,2019.0,3.0,부산-부산진-2021-00028,2021-02-10 ~2021-02-22,부산진구 복지로 70 개금현대아이아파트 관리실,"흰색&8000;허약,탈진,2살 추정",동물보호관리협회,부산광역시 부산진구청
591,완료(입양),[개] 말티즈,수컷,0.0,백색,2014.0,7.3,경기-성남-2021-00050,2021-02-10~2021-02-22,,"치석, 병심함",펫토피아동물병원,경기도 성남시청
592,완료(입양),[개] 말티즈,암컷,0.0,흰색,2016.0,3.0,경기-평택-2021-00291,2021-02-70 ~2021-02-22,서정동 763,온순함,평택시유기동물보호소,경기도 평택시청
593,완료(입양),[개] 말티즈,수컷,1.0,백,2018.0,2.8,경기-안산-2021-00109,2021-02-70 ~2021-02-22,사사동 565-4 부근,"순함,차멀미",한국야생동물보호협회,경기도 안산시청
594,완료(입양),[개] 말티즈,수컷,1.0,흰색,2015.0,5.0,경북-경산-2021-00083,2021-02-70 ~2021-02-22,와촌리,"인근 도로변에서 구조, 녹색체크무늬 옷 착용, 가정견으로 추",경산시유기동물보호소,경상북도 경산시청
595,완료(입양),[개] 말티즈,수컷,0.0,흰색,2011.0,2.0,충남-아산-2021-00114,2021-02-77 ~2021-02-22,신창면 남성리 신일아파트 계단,202호(관리) 114호(공고),아산시동물보호센터,충청남도 아산시청
596,완료(입양),[개] 말티즈,암컷,0.0,흰색,2010.0,3.0,경남-창원3-2021-00046,2021-02-12~2021-02-22,여좌남로 53,"노령, 얼굴쪽 만지는거 싫어함, 중×",진해유기동물보호소,창원시청 진해기술지원과
597,완료(입양),[개] 말티즈,수컷,1.0,흰색,2018.0,5.7,경남-통영-2021-00073,2021-02-14~2021-02-24,발개로 178. 통영 루지 근처,"빨간색 옷/녹색 몸통 줄 착용, 말티즈+푸들",사랑애완동물병원,경상남도 통영시청
598,종료(자연사),[개] 말티즈,수컷,,흰색,2019.0,1.5,강원-태백-2021-00009,2021-02-15~2021-02-25,상장동 2주공 앞,하늘색 목걸이 착용,태백유기동물,강원도 태백시청
599,완료(입양),[개] 말티즈,수컷,0.0,흰색,2016.0,3.5,전북-익산-2021-00172,2021-02-15~2021-02-25,익산시부송동 리젠시빌아파트,털을가위로자른흔적이보임 순함,익산유기동물보호소,전라북도 익산시청
600,완료(귀가),[개] 말티즈,암컷,,흰,2011.0,2.5,경기-부천-2021-00065,2021-02-72~2021-02-22,역곡공원,"이빨많이빠짐,치석심함,파랑색뼈다귀목걸이착용",24시아이동물메디컬,경기도 부천시청
601,완료(입양),[개] 말티즈,수컷,,흰,2018.0,3.0,충남-당진-2021-00055,2021-02-12~2021-02-22,당진시 신평면 삽교호 함상공원,"공고만료 후 입양확정(입양대기중),임시보호중",당진시동물보호소,충청남도 당진시청
602,완료(귀가),[개] 말티즈,수컷,0.0,흰,2016.0,3.5,서울-양천-2021-00013,2021-02-173 ~2021-02-23,,치석있고미용되어있으며빨강색줄무늬옷입고있으며온순함,강현림동물병원,서울특별시 양천구청
603,완료(입양),[개] 말티즈,수컷,0.0,흰색,2019.0,5.0,충북-괴산-2021-00039,2021-02-13 ~ 2021-02-23,불정면 목도리 465-5 (정육점앞),온순하고 건강함.,괴산증평동물보호센터,충청북도 괴산군청
604,완료(입양),[개] 말티즈,수컷,1.0,흰색,2020.0,3.5,충남-홍성-2021-00069,2021-02-15 ~2021-02-22,광천읍 빙질삼거리,강아지 옷을 입고 있음,금일동물보호센터,충청남도 홍성군청
605,완료(입양),[개] 말티즈,암컷,,흰색,2020.0,5.0,충남-홍성-2021-00070,2021-02-15 ~2021-02-22,광천읍 빙질삼거리,강아지 옷을 입고 있음,금일동물보호센터,충청남도 홍성군청
606,종료(안락사),[개] 말티즈,수컷,0.0,흰색,2015.0,5.8,대구-중구-2021-00019,2021-02-19 ~2021-03-02,대구 중구 경상감영길 80,없음,대구시수의사회,대구광역시 중구청
607,완료(입양),[개] 말티즈,암컷,,흰색,2008.0,2.3,경기-부천-2021-00066,2021-02-13 ~ 2021-02-23,원미동 167ㄱ,"노령견(치아손실,백내장. 털이 심하게 엉킴.",가나동물병원,경기도 부천시청
608,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017.0,4.8,충북-영동-2021-00031,2021-02-14~2021-02-24,영동읍 쥬티펫 애견샵,"미등록, 휴일구조",최종주동물병원,충청북도 영동군청
609,완료(귀가),[개] 말티즈,수컷,,백색,2017.0,3.0,대전-서구-2021-00050,2021-002-15~2021-02-25,가수원 은아 아파트 3단지 인근,,대전동물보호센터,대전광역시 서구청
610,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2013.0,3.2,울산-중구-2021-00022,2021-02-15~2021-02-25,중구관내,순함,울산유기동물보호센터,울산광역시 중구청
611,종료(안락사),[개] 말티즈,암컷,,흰,2014.0,3.0,광주-남구-2021-00031,2021-02-14~2021-02-24,남구 월산119,21-0164 오즈,광주 동물보호소,광주광역시 남구청
612,완료(입양),[개] 말티즈,수컷,1.0,흰,2018.0,2.5,광주-남구-2021-00034,2021-02-14~2021-02-24,남구 월산동,21-0169 산이,광주 동물보호소,광주광역시 남구청
613,완료(귀가),[개] 말티즈,암컷,,백색,2020.0,1.98,경기-성남-2021-00060,2021-02-14~2021-02-24,금광동3806,백색 무늬 있는 옷 착용.,펫토피아동물병원,경기도 성남시청
614,완료(입양),[개] 말티즈,암컷,1.0,흰 색,2015.0,2.0,경남-진주-2021-00086,2021-02-14~2021-02-24,진주시 금곡면 검암리,순함,진주시유기동물보호소,경상남도 진주시청
615,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021.0,3.5,부산-서구-2021-00035,2021-02-15~2021-02-25,망양로 183번길 17,"바디줄, 눈물자국,서구 1-19호",부산동물보호센터,부산광역시 서구청
616,완료(귀가),[개] 말티즈,수컷,0.0,흰색,2011.0,4.0,강원-속초-2021-00028,2021-02-15~2021-02-25,영랑호 산책로,빨간색옷착용,속초시유기동물보호소,강원도 속초시청
617,종료(자연사),[개] 말티즈,수컷,,흰색,2016.0,2.8,부산-수영-2021-00014,2021-02-15~2021-02-25,광안해변로 233 공차 앞 해변가,"흰색, 입주변 피부병, 털엉킴",누리동물병원,부산광역시 수영구청
618,완료(입양),[개] 말티즈,암컷,,흰,2020.0,2.36,인천-중구-2021-00061,2021-02-15~2021-02-25,남북동 981-3 인근,"7개월령 추정, 매우 순함. 털이 젖어서 많이 지저분해보임.",신공항동물병원,인천광역시 중구청
619,완료(입양),[개] 말티즈,수컷,,흰,2018.0,5.6,인천-서구-2021-00066,2021-02-15~2021-02-25,원창동 391-111,"누더기 상태, 매우 꼬질함, 순함, 너무 귀여움.",가정동물병원,인천광역시 서구청
620,완료(귀가),[개] 말티즈,암컷,0.0,흰갈,2019.0,3.5,경기-가평-2021-00029,2021-02-15~2021-02-25,하나로마트 부근,"목걸이, 목줄없음",가평군유기동물보호소,경기도 가평군청
621,완료(입양),[개] 말티즈,수컷,1.0,흰색,2013.0,3.0,전남-장성-2021-00070,2021-02-15~2021-02-25,북하면 월성리 119구조대 인계,"유기된지 오래된것으로 보임, 음 거의 없고 성격 너무 좋음.",장성군동물보호센터,전라남도 장성군청
622,완료(귀가),[개] 말티즈,수컷,1.0,흰색,2017.0,3.7,강원-원주-2021-00112,2021-02-77~2021-03-02,메이플밸리부영단지,미용한지 얼마안됨,원주유기동물보호센터,강원도 원주시청
623,완료(입양),[개] 말티즈,수컷,0.0,흰색,2021.0,2.85,부산-해운대-2021-00042,2021-02-18 ~2021-03-02,센트럴파크아파트 206동 놀이터 앞,"갈색티셔츠, 머리묶음, 흰색",누리동물병원,부산광역시 해운대구청
624,완료(귀가),[개] 말티즈,암컷,,백,2009.0,2.4,경기-광명-2021-00017,2021-02-16~2021-03-02,,,한국야생동물보호협회,경기도 광명시청 101
625,종료(안락사),[개] 말티즈,암컷,0.0,흰색,2011.0,3.6,제주-제주-2021-00618,2021-02-77~2021-03-02,서귀포시 서홍동 260-2,"(개체관리번호601)심장사상충,미용, 피부병, 우안구백내장",제주 동물보호센터,제주특별자치도청
626,완료(입양),[개] 말티즈,수컷,0.0,흰색,2014.0,3.2,서울-동작-2021-00029,2021-02-18 ~2021-03-02,노량진역,온순 목걸이,디아크동물종합병원,서울특별시 동작구정
627,완료(입양),[개] 말티즈,수컷,0.0,흰,2016.0,4.0,광주-남구-2021-00037,2021-02-17~2021-03-02,남구 봉선동,21-0180 미로,광주 동물보호소,광주광역시 남구청
628,완료(입양),[개] 말티즈,암컷,0.0,흰색,2014.0,2.5,경기-부천-2021-00077,2021-02-17~2021-03-02,심곡로22번길55,최근 자가미용 한 듯. 몸 곳곳 피지종.,가나동물병원,경기도 부천시청
629,보호중,[개] 말티즈,수컷,1.0,백,2013.0,3.5,전북-전주-2021-00211,2021-02-17~2021-02-26,호성동 05마트 근처,회색옷,박영재동물병원,전라북도 전주시청
